person_id,name_ar,name_lat,given_name_ar,family_name_ar,given_name_lat,family_name_lat,name_normalised,gender,birth_date,birth_date_precision,birth_place_ar,birth_governorate_id,death_date,death_date_precision,marital_status,n_children,languages,education_raw,education_level,occupation_raw,occupation_sector,biography_ar,wikidata_qid,first_mandate_start,n_mandates
TNP-00683,عبد الناصر شويخ,Abdennaceur Chouikh,,,,,عبد ناصر شويخ,male,,,,,,,,,,,,إطار سامي بالقطاع الخاص,,,,2014-12-02,1
TNP-00684,عبد الرؤوف الشابي,Abderraouf Chebbi,,,,,عبد رووف شابي,male,,,,,,,,,,,,متقاعد,,,,2014-12-02,1
TNP-00685,عبد الرؤوف الشريف,Abderraouf Cherif,,,,,عبد رووف شريف,male,,,,,,,,,,,,طبيب,,,,2014-12-02,1
TNP-00686,عبد الرؤوف الماي,Abderraouf El May,,,,,عبد رووف ماي,male,,,,,,,,,,,,إطار سامي بالقطاع الخاص,,,,2014-12-02,1
TNP-00687,عبد الرزاق شريط,Abderrazak Chraiet,,,,,عبد رزاق شريط,male,,,,,,,,,,,,مدير مؤسسة,,,,2014-12-02,1
TNP-00688,عبير عبدلي,Abir Abdelli,,,,,عبير عبدلي,female,,,,,,,,,,,,إطار سامي بالقطاع الخاص,,,,2014-12-02,1
TNP-00689,أحمد عماري,Ahmed Ameri,,,,,احمد عماري,male,,,,,,,,,,,,متقاعد,,,,2014-12-02,1
TNP-00690,أحمد السعيدي,Ahmed Saidi,,,,,احمد سعيدي,male,,,,,,,,,,,,طبيب,,,,2014-12-02,1
TNP-00691,أحمد الصديق,Ahmed Seddik,,,,,احمد صديق,male,,,,,,,,,,,,محامي,,,,2014-12-02,1
TNP-00692,علي بالاخوة,Ali Belakhoua,,,,,علي بالاخوه,male,,,,,,,,,,,,موظف بالقطاع الخاص,,,,2014-12-02,1
TNP-00693,علي بن سالم,Ali Ben Salem,,,,,علي بن سالم,male,,,,,,,,,,,,متقاعد,,,,2014-12-02,1
TNP-00694,علي بنور,Ali Bennour,,,,,علي بنور,male,,,,,,,,,,,,فنان,,,,2014-12-02,1
TNP-00695,علي العريض,Ali Laraiedh,,,,,علي عريض,male,,,,,,,,,,,,مهندس,,,,2014-12-02,1
TNP-00696,أمل سويد,Amal Souid,,,,,امل سويد,female,,,,,,,,,,,,طالب,,,,2014-12-02,1
TNP-00697,أميرة زوكاري,Amira Zoukari,,,,,اميره زوكاري,female,,,,,,,,,,,,,,,,2017-12-30,1
TNP-00698,عمار عمروسيه,Ammar Amroussia,,,,,عمار عمروسيه,male,,,,,,,,,,,,معلّم تعليم أساسي,,,,2014-12-02,1
TNP-00699,اسماء بو الهناء,Asma Bou Hana,,,,,اسماء بو هناء,female,,,,,,,,,,,,عدل منفّذ,,,,2014-12-02,1
TNP-00700,أيمن علوي,Aymen Aloui,,,,,ايمن علوي,male,,,,,,,,,,,,موظف بالقطاع الخاص,,,,2014-12-02,1
TNP-00701,بدر الدين عبدالكافي,Badreddine Abdelkefi,,,,,بدر دين عبدالكافي,male,,,,,,,,,,,,أستاذ تعليم ثانوي,,,,2014-12-02,1
TNP-00702,البشير بن عمر,Bechir Ben Amor,,,,,بشير بن عمر,male,,,,,,,,,,,,مدير مؤسسة,,,,2014-12-02,1
TNP-00703,البشير اللزام,Bechir Ellazzem,,,,,بشير لزام,male,,,,,,,,,,,,طبيب,,,,2014-12-02,1
TNP-00704,بلقاسم دخيلي,Belgacem Dkhili,,,,,بلقاسم دخيلي,male,,,,,,,,,,,,إطار سامي بالوظيفة العمومية,,,,2014-12-02,1
TNP-00705,بشرى بلحاج حميدة,Bochra Belhaj Hamida,,,,,بشري بلحاج حميده,female,,,,,,,,,,,,محامي,,,,2014-12-02,1
TNP-00706,بثينة بن يغلان,Boutheina Ben Yaghlane,,,,,بثينه بن يغلان,female,,,,,,,,,,,,أستاذ جامعي,,,,2014-12-02,1
TNP-00707,ابراهيم ناصف,Brahim Nacef,,,,,ابراهيم ناصف,male,,,,,,,,,,,,صيدلي,,,,2014-12-02,1
TNP-00708,شفيق العيادي,Chafik Ayadi,,,,,شفيق عيادي,male,,,,,,,,,,,,أستاذ تعليم ثانوي,,,,2014-12-02,1
TNP-00709,شهيدة فرج,Chahida Fraj,,,,,شهيده فرج,female,,,,,,,,,,,,إطار سامي بالوظيفة العمومية,,,,2014-12-02,1
TNP-00710,شاكر عيادي,Chaker Ayadi,,,,,شاكر عيادي,male,,,,,,,,,,,,محامي,,,,2014-12-02,1
TNP-00711,شكيب باني,Chakib Bani,,,,,شكيب باني,male,,,,,,,,,,,,أستاذ جامعي,,,,2014-12-02,1
TNP-00712,درة يعقوبي,Dorra Yaacoubi,,,,,دره يعقوبي,female,,,,,,,,,,,,أستاذ جامعي,,,,2014-12-02,1
TNP-00713,الخنساء بن حراث,El Khansa Ben Harrath,,,,,خنساء بن حراث,female,,,,,,,,,,,,مهندس,,,,2014-12-02,1
TNP-00714,فوزية بن فضة,Faouzia Ben Fodha,,,,,فوزيه بن فضه,female,,,,,,,,,,,,معلّم تعليم أساسي,,,,2014-12-02,1
TNP-00715,فاتن  الوسلاتي,Faten Oueslati,,,,,فاتن وسلاتي,female,,,,,,,,,,,,,,,,2016-10-17,1
TNP-00716,فتحي شامخي,Fathi Chamkhi,,,,,فتحي شامخي,male,,,,,,,,,,,,أستاذ جامعي,,,,2014-12-02,1
TNP-00717,فيصل خليفة,Faycel Khelifa,,,,,فيصل خليفه,male,,,,,,,,,,,,إطار سامي بالوظيفة العمومية,,,,2014-12-02,1
TNP-00718,غازي الشواشي,Ghazi Chaouachi,,,,,غازي شواشي,male,,,,,,,,,,,,محامي,,,,2014-12-02,1
TNP-00719,هاجر تريكي,Hager Triki,,,,,هاجر تريكي,female,,,,,,,,,,,,,,,,2019-05-08,1
TNP-00720,حمدي قزقز,Hamdi Guezguez,,,,,حمدي قزقز,male,,,,,,,,,,,,إطار سامي بالوظيفة العمومية,,,,2014-12-02,1
TNP-00721,حاتم الفرجاني,Hatem Ferjani,,,,,حاتم فرجاني,male,,,,,,,,,,,,محامي,,,,2014-12-02,1
TNP-00722,حياة كبير,Hayet Kebaier,,,,,حياه كبير,female,,,,,,,,,,,,إطار سامي بالقطاع البنكي,,,,2014-12-02,1
TNP-00723,هيكل بلقاسم,Haykel Belgacem,,,,,هيكل بلقاسم,male,,,,,,,,,,,,معلّم تعليم أساسي,,,,2014-12-02,1
TNP-00724,الهادي صولة,Hedi Soula,,,,,هادي صوله,male,,,,,,,,,,,,إطار سامي بالوظيفة العمومية,,,,2014-12-02,1
TNP-00725,هاجر بالشيخ أحمد,Heger Ben Cheikh Ahmed,,,,,هاجر بالشيخ احمد,female,,,,,,,,,,,,,,,,2016-10-17,1
TNP-00726,هاجر العروسي,Heger Laaroussi,,,,,هاجر عروسي,female,,,,,,,,,,,,محامي,,,,2014-12-02,1
TNP-00727,هالة عمران,Hela Omrane,,,,,هاله عمران,female,,,,,,,,,,,,تقني سامي,,,,2014-12-02,1
TNP-00728,حمد الخصخوصي,Hmed Khaskhoussi,,,,,حمد خصخوصي,male,,,,,,,,,,,,أستاذ جامعي,,,,2014-12-02,1
TNP-00729,الحسين جزيري,Houcine Jaziri,,,,,حسين جزيري,male,,,,,,,,,,,,مدير مؤسسة,,,,2014-12-02,1
TNP-00730,هدى سليم,Houda Slim,,,,,هدي سليم,female,,,,,,,,,,,,,,,,2015-03-06,1
TNP-00731,هدى تقية,Houda Tekaya,,,,,هدي تقيه,female,,,,,,,,,,,,موظف بالقطاع الخاص,,,,2014-12-02,1
TNP-00732,حسام بونني,Houssem Bounenni,,,,,حسام بونني,male,,,,,,,,,,,,موظف بالقطاع الخاص,,,,2014-12-02,1
TNP-00733,حسن العماري,Hssan Amri,,,,,حسن عماري,male,,,,,,,,,,,,تاجر,,,,2014-12-02,1
TNP-00734,الحسين اليحياوي,Hssine Yahyaoui,,,,,حسين يحياوي,male,,,,,,,,,,,,إطار سامي بالوظيفة العمومية,,,,2014-12-02,1
TNP-00735,ابراهيم بن سعيد,Ibrahim Ben Said,,,,,ابراهيم بن سعيد,male,,,,,,,,,,,,أستاذ تعليم ثانوي,,,,2014-12-02,1
TNP-00736,ابتسام جبابلي,Ibtissem Jebabli,,,,,ابتسام جبابلي,female,,,,,,,,,,,,محامي,,,,2014-12-02,1
TNP-00737,إكرام مولاهي,Ikram Moulahi,,,,,اكرام مولاهي,female,,,,,,,,,,,,طالب,,,,2014-12-02,1
TNP-00738,عماد الدائمي,Imed Daimi,,,,,عماد دايمي,male,,,,,,,,,,,,مهندس,,,,2014-12-02,1
TNP-00739,اسماعيل بن محمود,Ismail Ben Mahmoud,,,,,اسماعيل بن محمود,male,,,,,,,,,,,,موظف بالقطاع الخاص,,,,2014-12-02,1
TNP-00740,عصام الماطوسي,Issam Matoussi,,,,,عصام ماطوسي,male,,,,,,,,,,,,أستاذ جامعي,,,,2014-12-02,1
TNP-00741,إياد الدهماني,Iyad Dahmani,,,,,اياد دهماني,male,,,,,,,,,,,,صحافي,,,,2014-12-02,1
TNP-00742,جيهان عويشي,Jihen Aouichi,,,,,جيهان عويشي,female,,,,,,,,,,,,محامي,,,,2014-12-02,1
TNP-00743,جيهان عبادي,Jihene Abadi,,,,,جيهان عبادي,female,,,,,,,,,,,,طبيب,,,,2019-05-08,1
TNP-00744,الجيلاني الهمامي,Jilani Hammami,,,,,جيلاني همامي,male,,,,,,,,,,,,موظف بالقطاع الخاص,,,,2014-12-02,1
TNP-00745,كمال ذوادي,Kamel Dhaouadi,,,,,كمال ذوادي,male,,,,,,,,,,,,محامي,,,,2014-12-02,1
TNP-00746,كمال هراغي,Kamel Harraghi,,,,,كمال هراغي,male,,,,,,,,,,,,موظف عمومي,,,,2014-12-02,1
TNP-00747,كريم الهلالي,Karim Helali,,,,,كريم هلالي,male,,,,,,,,,,,,قاضي,,,,2014-12-02,1
TNP-00748,كريمة  التقاز,Karima Taggaz,,,,,كريمه تقاز,female,,,,,,,,,,,,,,,,2016-10-17,1
TNP-00749,خالد شوكات,Khaled Chouket,,,,,خالد شوكات,male,,,,,,,,,,,,أستاذ جامعي,,,,2014-12-02,1
TNP-00750,خولة بن عائشة,Khaoula Ben Aicha,,,,,خوله بن عايشه,female,,,,,,,,,,,,باحث جامعي,,,,2014-12-02,1
TNP-00751,خميس قسيلة,Khemais Ksila,,,,,خميس قسيله,male,,,,,,,,,,,,موظف عمومي,,,,2014-12-02,1
TNP-00752,العجمي الوريمي,Lajmi Lourimi,,,,,عجمي وريمي,male,,,,,,,,,,,,أستاذ تعليم ثانوي,,,,2014-12-02,1
TNP-00753,لخضر بالهوشات,Lakhdhar Belhouchat,,,,,لخضر بالهوشات,male,,,,,,,,,,,,معلّم تعليم أساسي,,,,2014-12-02,1
TNP-00754,لمياء  الدريدي,Lamia Dridi,,,,,لمياء دريدي,female,,,,,,,,,,,,,,,,2016-10-17,1
TNP-00755,لمياء الغربي,Lamia Gharbi,,,,,لمياء غربي,female,,,,,,,,,,,,,,,,2015-03-06,1
TNP-00756,لمياء المليح,Lamia Mlayah,,,,,لمياء مليح,female,,,,,,,,,,,,باحث جامعي,,,,2014-12-02,1
TNP-00757,ليلى الشتاوي بوقطف,Leila %D9%90Chettaoui Bougatef,,,,,ليلي شتاوي بوقطف,female,,,,,,,,,,,,إطار سامي بالقطاع الخاص,,,,2017-12-30,1
TNP-00758,ليلى بوقطف,Leila Bougatef,,,,,ليلي بوقطف,female,,,,,,,,,,,,إطار سامي بالقطاع الخاص,,,,2014-12-02,1
TNP-00759,ليلى الحمروني,Leila Hamrouni,,,,,ليلي حمروني,female,,,,,,,,,,,,باحث جامعي,,,,2014-12-02,1
TNP-00760,ليلى الوسلاتي,Leila Oueslati,,,,,ليلي وسلاتي,female,,,,,,,,,,,,أستاذ تعليم ثانوي,,,,2014-12-02,1
TNP-00761,ليلى أولاد علي,Leila Ouled Ali,,,,,ليلي اولاد علي,female,,,,,,,,,,,,إطار سامي بالوظيفة العمومية,,,,2014-12-02,1
TNP-00762,ليلى الزحاف,Leila Zahaf,,,,,ليلي زحاف,female,,,,,,,,,,,,أستاذ جامعي,,,,2014-12-02,1
TNP-00763,ليليا يونس كسيبي,Lilia Younes Ksibi,,,,,ليليا يونس كسيبي,female,,,,,,,,,,,,,,,,2015-03-06,1
TNP-00764,لطفي النابلي,Lotfi Nabli,,,,,لطفي نابلي,male,,,,,,,,,,,,أستاذ جامعي,,,,2014-12-02,1
TNP-00765,محمود قاهري,Mahmoud Kahri,,,,,محمود قاهري,male,,,,,,,,,,,,موظف عمومي,,,,2014-12-02,1
TNP-00766,مروى بوعزي,Maroua Bouazzi,,,,,مروي بوعزي,female,,,,,,,,,,,,,,,,2018-10-12,1
TNP-00767,مروان فلفال,Marouan Felfel,,,,,مروان فلفال,male,,,,,,,,,,,,,,,,2016-03-10,1
TNP-00768,مباركة عوائنية,Mbarka Aouania,,,,,مباركه عواينيه,female,,,,,,,,,,,,معلّم تعليم أساسي,,,,2014-12-02,1
TNP-00769,مريم بوجبل,Meriem Boujbel,,,,,مريم بوجبل,female,,,,,,,,,,,,موظف بالقطاع الخاص,,,,2014-12-02,1
TNP-00770,محمد عبد اللاوي,Mohamed Abdellaoui,,,,,محمد عبد لاوي,male,,,,,,,,,,,,,,,,2017-04-28,1
TNP-00771,محمد علي البدوي,Mohamed Ali Bedoui,,,,,محمد علي بدوي,male,,,,,,,,,,,,متقاعد,,,,2014-12-02,1
TNP-00772,محمد الأمين كحلول,Mohamed Amine Kahloul,,,,,محمد امين كحلول,male,,,,,,,,,,,,متقاعد,,,,2014-12-02,1
TNP-00773,محمد أنور العذار,Mohamed Anouar Adhar,,,,,محمد انور عذار,male,,,,,,,,,,,,مهندس,,,,2014-12-02,1
TNP-00774,محمد بن سالم,Mohamed Ben Salem,,,,,محمد بن سالم,male,,,,,,,,,,,,مهندس,,,,2014-12-02,1
TNP-00775,محمد بنصوف,Mohamed Ben Souf,,,,,محمد بنصوف,male,,,,,,,,,,,,مساعد إجتماعي,,,,2014-12-02,1
TNP-00776,محمد حامدي,Mohamed El Hamdi,,,,,محمد حامدي,male,,,,,,,,,,,,معلّم تعليم أساسي,,,,2014-12-02,1
TNP-00777,محمد الناصر,Mohamed Ennaceur,,,,,محمد ناصر,male,,,,,,,,,,,,محامي,,,,2014-12-02,1
TNP-00778,محمد الناصر جبيرة,Mohamed Ennaceur Jbira,,,,,محمد ناصر جبيره,male,,,,,,,,,,,,محامي,,,,2014-12-02,1
TNP-00779,محمد الفاضل بن عمران,Mohamed Fadhel Ben Omrane,,,,,محمد فاضل بن عمران,male,,,,,,,,,,,,محامي,,,,2014-12-02,1
TNP-00780,محمد الفريخة,Mohamed Frikha,,,,,محمد فريخه,male,,,,,,,,,,,,إطار سامي بالقطاع الخاص,,,,2014-12-02,1
TNP-00781,محمد غنام,Mohamed Ghannem,,,,,محمد غنام,male,,,,,,,,,,,,طبيب,,,,2014-12-02,1
TNP-00782,محمد الهادي قديش,Mohamed Hedi Gueddich,,,,,محمد هادي قديش,male,,,,,,,,,,,,متقاعد,,,,2014-12-02,1
TNP-00783,محمد جلال غديرة,Mohamed Jalel Ghedira,,,,,محمد جلال غديره,male,,,,,,,,,,,,متقاعد,,,,2014-12-02,1
TNP-00784,محمد كمال بسباس,Mohamed Kamel Besbes,,,,,محمد كمال بسباس,male,,,,,,,,,,,,إطار سامي بالوظيفة العمومية,,,,2014-12-02,1
TNP-00785,محمد الأخضر العجيلي,Mohamed Lakhdhar Lajili,,,,,محمد اخضر عجيلي,male,,,,,,,,,,,,أستاذ تعليم ثانوي,,,,2014-12-02,1
TNP-00786,محمد الأزهر عكرمي,Mohamed Lazhar Akremi,,,,,محمد ازهر عكرمي,male,,,,,,,,,,,,محامي,,,,2014-12-02,1
TNP-00787,محمد المحجوب,Mohamed Mahjoub,,,,,محمد محجوب,male,,,,,,,,,,,,طبيب,,,,2014-12-02,1
TNP-00788,محمد المحسن سوداني,Mohamed Mohsen Soudani,,,,,محمد محسن سوداني,male,,,,,,,,,,,,أستاذ تعليم ثانوي,,,,2014-12-02,1
TNP-00789,محمد نجيب ترجمان,Mohamed Nejib Torjmane,,,,,محمد نجيب ترجمان,male,,,,,,,,,,,,موظف بالقطاع الخاص,,,,2014-12-02,1
TNP-00790,محمد الراشدي,Mohamed Rachdi,,,,,محمد راشدي,male,,,,,,,,,,,,متقاعد,,,,2016-11-19,1
TNP-00791,محمد الراشدي بوقرة,Mohamed Rachdi Bouguerra,,,,,محمد راشدي بوقره,male,,,,,,,,,,,,متقاعد,,,,2014-12-02,1
TNP-00792,محمد رمزي خميس,Mohamed Ramzi Khmiss,,,,,محمد رمزي خميس,male,,,,,,,,,,,,موظف عمومي,,,,2014-12-02,1
TNP-00793,محمد سعيدان,Mohamed Saidane,,,,,محمد سعيدان,male,,,,,,,,,,,,مدير مؤسسة,,,,2014-12-02,1
TNP-00794,محمد سيدهم,Mohamed Sidhom,,,,,محمد سيدهم,male,,,,,,,,,,,,متقاعد,,,,2014-12-02,1
TNP-00795,محمد الطرودي,Mohamed Troudi,,,,,محمد طرودي,male,,,,,,,,,,,,موظف بالقطاع الخاص,,,,2014-12-02,1
TNP-00796,محسن حسن,Mohsen Hssan,,,,,محسن حسن,male,,,,,,,,,,,,مدير مؤسسة,,,,2014-12-02,1
TNP-00797,المنصف السلامي,Moncef Sellami,,,,,منصف سلامي,male,,,,,,,,,,,,مدير مؤسسة,,,,2014-12-02,1
TNP-00798,المنذر بلحاج علي,Mondher Belhaj Ali,,,,,منذر بلحاج علي,male,,,,,,,,,,,,أستاذ جامعي,,,,2014-12-02,1
TNP-00799,المنجي حرباوي,Mongi Harbaoui,,,,,منجي حرباوي,male,,,,,,,,,,,,محاسب,,,,2014-12-02,1
TNP-00800,منية ابراهيم,Monia Brahim,,,,,منيه ابراهيم,female,,,,,,,,,,,,طالب,,,,2014-12-02,1
TNP-00801,منير الحمدي,Mounir Hamdi,,,,,منير حمدي,male,,,,,,,,,,,,محامي,,,,2014-12-02,1
TNP-00802,مراد حمايدي,Mourad Hamaidi,,,,,مراد حمايدي,male,,,,,,,,,,,,محامي,,,,2014-12-02,1
TNP-00803,النذير بن عمو,Nadhir Ben Ammou,,,,,نذير بن عمو,male,,,,,,,,,,,,محامي,,,,2014-12-02,1
TNP-00804,نادية زنڨر,Nadia Zangar,,,,,ناديه زنڨر,female,,,,,,,,,,,,طبيب,,,,2014-12-02,1
TNP-00805,ناجية بن عبد الحفيظ,Najia Ben Abdelhafidh,,,,,ناجيه بن عبد حفيظ,female,,,,,,,,,,,,أستاذ تعليم ثانوي,,,,2014-12-02,1
TNP-00806,نجلاء سعداوي,Najla Saadaoui,,,,,نجلاء سعداوي,female,,,,,,,,,,,,محامي,,,,2014-12-02,1
TNP-00807,نوال طياش,Nawel Tayech,,,,,نوال طياش,female,,,,,,,,,,,,موظف بالقطاع الخاص,,,,2014-12-02,1
TNP-00808,نزار عمامي,Nizar Amami,,,,,نزار عمامي,male,,,,,,,,,,,,موظف عمومي,,,,2014-12-02,1
TNP-00809,نورة العامري,Noura Amri,,,,,نوره عامري,female,,,,,,,,,,,,,,,,2015-08-01,1
TNP-00810,نور الدين بن عاشور,Noureddine Ben Achour,,,,,نور دين بن عاشور,male,,,,,,,,,,,,فلاح,,,,2014-12-02,1
TNP-00811,نزهة بياوي,Nozha Biaoui,,,,,نزهه بياوي,female,,,,,,,,,,,,,,,,2015-03-06,1
TNP-00812,ألفة الجويني,Olfa Jouini,,,,,فه جويني,female,,,,,,,,,,,,مدير مؤسسة,,,,2016-03-10,1
TNP-00813,ألفة السكري,Olfa Soukri,,,,,فه سكري,female,,,,,,,,,,,,أستاذ جامعي,,,,2014-12-02,1
TNP-00814,أنس الحطاب,Ons Hattab,,,,,انس حطاب,female,,,,,,,,,,,,أستاذ جامعي,,,,2014-12-02,1
TNP-00815,أسامة علية الصغير,Oussama Al Sghaier,,,,,اسامه عليه صغير,male,,,,,,,,,,,,ممثل جمعياتي,,,,2017-12-30,1
TNP-00816,رابحة بن حسين,Rabha Ben Hassine,,,,,رابحه بن حسين,female,,,,,,,,,,,,أستاذ تعليم ثانوي,,,,2014-12-02,1
