amendment_id,assembly_id,target_label,target_url,text,n_sponsors,source_ids
AMD-18bfb082195c,NCA-2011,l'article 124,/fr/constitution/3/article/124,Changement du titre de la deuxième section du chapitre VI: L'instance de l'information et de la communication,14,MARSAD_ANC
AMD-2c0e9781a57c,NCA-2011,l'article 124,/fr/constitution/3/article/124,"Amendement consensuel de l'article 124 - paragraphe premier comme suit: L'instance de la communication audiovisuelle est chargée de la régulation et du développement du secteur de l’information, elle veille à garantir la liberté d’expression et d’information, et l’instauration d’un paysage médiatique pluraliste et intègre.",2,MARSAD_ANC
AMD-8c12863d44d5,NCA-2011,l'article 124,/fr/constitution/3/article/124,"Suppression du nombre ""neuf"" de la composition de l'instance.",15,MARSAD_ANC
AMD-9b8043cddfc1,NCA-2011,l'article 124,/fr/constitution/3/article/124,"Amendement du paragraphe premier de l'article 124: L’instance de l’information et de la communication prend en charge la régulation du secteur de l’audiovisuel , et son développement. Elle veille au respect des libertés d’expression et d’information audiovisuelle, de la presse écrite et électronique, du droit d’accès à l’information, et garantit la pluralité et l’intégrité des médias.",14,MARSAD_ANC
AMD-45b936a52a89,NCA-2011,l'article 124,/fr/constitution/3/article/124,"Amendement de l'article 124: L’instance de l’information prend en charge la régulation du paysage audiovisuel , et son développement. Elle veille au respect des libertés d’expression et de communication audiovisuelle, instaurant un paysage médiatique pluraliste et intègre. L’instance jouit d’un pouvoir réglementaire dans son domaine de compétence, et elle est obligatoirement consultée pour l’ensemble des projets et textes de loi qui y sont relatifs. L’instance se compose de 9 membres indépendants, neutres, compétents et intègres qui sont choisis en concertation avec les organisations professionnelles et les syndicats les plus représentatifs. Le renouvellement de ses membres s’effectue au tiers tous les deux ans.",15,MARSAD_ANC
AMD-477e5e875264,NCA-2011,l'article 124,/fr/constitution/3/article/124,Amendement de l'article 124:,15,MARSAD_ANC
AMD-f325d2b49e6a,NCA-2011,l'article 125,/fr/constitution/3/article/125,Amendement de l'article 125 comme suit:,15,MARSAD_ANC
AMD-f201f9c5a9f8,NCA-2011,l'article 126,/fr/constitution/3/article/126,"Modifier le nom de ""l'instance du développement durable et des droits des générations futures"" par ""l'instance du développement durable et de la solidarité entre les générations"" dans tout le texte.",15,MARSAD_ANC
AMD-a9d56cb83b10,NCA-2011,l'article 126,/fr/constitution/3/article/126,"Reformulation de l'article: L’instance examine les politiques générales de l’Etat dans les domaines économique, social, environnemental pour la réalisation du développement durable garantissant les droits des futures générations et soutient la recherche scientifique et ses institutions. Elle est obligatoirement consultée pour les projets de loi en rapport avec son domaine de compétence et la motivation du refus de prendre son avis en compte doit être publiée dans le Journal Officiel de la République Tunisienne. L’instance est composée de membres compétents et intègres qui exercent leurs fonctions pendant un seul mandat de six ans.",15,MARSAD_ANC
AMD-fea70cb79aa1,NCA-2011,l'article 126,/fr/constitution/3/article/126,Amendement de l'article 126 comme suit:,16,MARSAD_ANC
AMD-ee3668dd1593,NCA-2011,l'article 127,/fr/constitution/3/article/127,"Amendement du deuxième paragraphe: L’instance se charge d’observer les cas de corruption dans les secteurs public et privé, d’investiguer et d’enquêter sur ces cas et de les soumettre aux autorités compétentes.",15,MARSAD_ANC
AMD-28ad9e5519a7,NCA-2011,l'article 127,/fr/constitution/3/article/127,Amendement de l'article 127 comme suit:,16,MARSAD_ANC
AMD-68e06f4bfd77,NCA-2011,l'article 127,/fr/constitution/3/article/127,"Après l'article 127 - Proposition d'ajout d'une section relative au Conseil Supérieur Islamique: Le Conseil Supérieur Islamique se charge de fournir des conseils sur les projets de lois qui lui sont soumis par l'Assemblée des Représentants du Peuple. Le conseil oeuvre également à préserver l'unité de la communauté à la lumière de la tradition sunnite, à diffuser les vraies notions de l'Islam et à mettre en évidence ses réelles fondements par sa pensée, sa culture et sa civilisation. Le Conseil Supérieur Islamique se compose de neuf membres compétents et intègres, qui exercent leurs fonctions pendant un seul mandat de six ans, avec renouvellement du tiers de ses membres tous les deux ans.",30,MARSAD_ANC
AMD-ce09f6125d1f,NCA-2011,l'article 127,/fr/constitution/3/article/127,Au chapitre des instances constitutionnelles - Proposition d'ajout d'une section relative au Conseil National pour les Jeunes: Le Conseil National pour les Jeunes a pour mission de donner son avis sur les politiques et questions nationales. Il peut proposer des projets de lois relatifs aux jeunes et veille à la mise à disposition des conditions nécessaires pour le développement des capacités des jeunes et l'activation de leurs énergies. Le conseil est obligatoirement consulté pour les projets de lois relatifs à son domaine de compétence.,14,MARSAD_ANC
AMD-34afe1fa9203,NCA-2011,l'article 127,/fr/constitution/3/article/127,"Au chapitre des instances constitutionnelles - Proposition d'ajout d'une section relative au Conseil Supérieur des Tunisiens à l'Etranger: Le Conseil Supérieur des Tunisiens à l'Etranger se charge de donner son avis sur les politiques de l'Etat relatives aux affaires des ressortissants tunisiens à l'étranger et de faire des propositions dans ce sens. Le conseil est obligatoirement consulté pour les projets de lois relatifs aux tunisiens à l'étranger, et pour les conventions et accords qui leur sont liés.",2,MARSAD_ANC
AMD-093cfdbb1c71,NCA-2011,l'article 127,/fr/constitution/3/article/127,"Au chapitre des instances constitutionnelles - Proposition d'ajout d'une section relative au Conseil National du Dialogue Social: Le conseil National du Dialogue Social jouit de la personnalité juridique et de l'autonomie administrative et financière. Il réunit les trois parties sociales d'une manière égale et chaque partie nomme son représentant. Le conseil est obligatoirement pour les projets de textes législatifs en relation directe ou indirecte avec les relations de travail et d'emploi et du domaine social et économique. Le conseil peut également se charger par lui-même des questions sociales et économiques, et faire des propositions dans ce sens. Le statut du conseil est fixé en vertu d'une loi.",29,MARSAD_ANC
AMD-7fb4e3c784d7,NCA-2011,l'article 132,/fr/constitution/3/article/132,Ajout avant le dernier paragraphe de l'article 132: Une partie des revenus tirés des ressources souterraines est allouée au développement régional.,34,MARSAD_ANC
AMD-bb97471cdc62,NCA-2011,l'article 133,/fr/constitution/3/article/133,"Ajout d'un deuxième paragraphe: L’autorité centrale garantit aux collectivités locales un pourcentage des ressources des richesses régionales, qui sera fixé par la loi.",15,MARSAD_ANC
AMD-3584c4b87888,NCA-2011,l'article 136,/fr/constitution/3/article/136,"Ajout d'un dernier paragraphe à l'article 136: Il est possible d’utiliser l’initiative législative à travers les pétitions populaires, les consultations et les référendums locaux.",12,MARSAD_ANC
AMD-b17cf4e14418,NCA-2011,l'article 137,/fr/constitution/3/article/137,Ajout d'un article - Texte de l'article proposé: Les gouvernorats les moins développés bénéficient d’une discrimination positive pour réaliser l’équilibre entre eux.,30,MARSAD_ANC
AMD-1b6ff70ff566,NCA-2011,l'article 138,/fr/constitution/3/article/138,Amendement de l'article 138 comme suit:,17,MARSAD_ANC
AMD-85ae0415de30,NCA-2011,l'article 138,/fr/constitution/3/article/138,"Amendement du premier et deuxième paragraphe: Le Conseil des collectivités locales est une instance représentative des Conseils régionaux. Son siège est à l’extérieur de la capitale. Le Conseil des collectivités locales examine les questions relatives au développement et à l’équilibre entre les régions. Il donne un avis sur les projets de lois relatifs au plan, au budget et aux finances locales. Son Président a le droit d'assister aux délibérations de l’Assemblée des Représentants du Peuple.",15,MARSAD_ANC
AMD-a859e5f6f4d6,NCA-2011,l'article 138,/fr/constitution/3/article/138,"Ajout d'un article 138 bis - Création de bureaux régionaux d'audit: Afin de garantir la transparence des aspects financiers dans les collectivités locales et étant comme un mécanisme de contrôle régional, il est crée au sein de chaque région un bureau d'audit des dépenses des collectivités territoriales, de surveillance des marchés publiques et de lutte contre l'évasion fiscale locale appelé bureau d'audit. L'instance du bureau d'audit se compose de neuf membres indépendants, neutres, originaires de la région, compétents et intègres qui effectuent leur mission pour un mandat de cinq ans et sont élus au suffrage libre, direct, secret et intègre au niveau de la région et exclusivement par les acquittés des impôts locales. L'instance supérieure des élections se charge de l'inscription des électeurs dans chaque région, de l'organisation, du déroulement des élection des membres du bureau d'audit et l'annonce des résultats en toute transparence et en utilisant tous les moyens des médias publiques. Le bureau élu jouit de la personnalité juridique et de l’autonomie administrative et financière. Le tribunal administratif et le le tribunal financier ou la cour des comptes statuent sur tous litiges soumis par le bureau d'audit où qu'il se trouve et statuent également dans les litiges en matière de conflits de compétences entre les différents niveaux des collectivités locales ou le bureau d'audit. Le conseil législatif précise les prérogatives, les missions, les domaines d'intervention du bureau d'audit. Il fixe également les conditions, les procédures, les normes pour sa composition et les spécialisations de ses membres et ratifie la loi organisatrice de son élection et de ses activités. Le conseil législatif contraint également le bureau d'audit d'un règlement intérieur et d'une loi organique unifiés au niveau national. Le bureau d'audit est préside dans chaque région par le membre ayant le plus grand nombre de votes aux élections et portera le qualificatif de contrôleur régional. Le président du bureau d'audit, ou son suppléant via procuration écrite, assiste à toutes les assemblées des conseils municipaux de sa région, du conseil régional, du conseil territorial lui référant et le conseil législatif et exprime son opinion sur toutes les questions relatives à sa région. Le bureau d'audit publie toutes les activités abordées dans une publication mensuelle créée à cet effet et aussi sur le site électronique du bureau avec un résumé des activités des collectivités territoriales et un résumé des cahiers des charges et des contrats des marchés publiques signés et cela de manière périodiques et dans des délais précis, aussi le bureau met à disposition du grand public sur le site des données actualisées hebdomadairement contenant les noms des acquittés des impôts et les montants qui leur sont dus.",23,MARSAD_ANC
AMD-820114c174e1,NCA-2011,l'article 139,/fr/constitution/3/article/139,"Ajout d'un article avant l'article 139: Le gouverneur est le représentant du pouvoir central au sein du gouvernorat qui se charge de l'application des politiques nationales au niveau de la région et vient en aide aux représentants des conseils locaux pour réaliser les intérêts locaux, dans le cadre de ce que la loi permet, et le non conflit avec les prérogatives des collectivités locales.",14,MARSAD_ANC
AMD-28ee01a7b9be,NCA-2011,l'article 141,/fr/constitution/3/article/141,Amendement consensuel:,2,MARSAD_ANC
AMD-5b4ed3dedc62,NCA-2011,l'article 144,/fr/constitution/3/article/144,Suppression de l'article 144 des dispositions finales.,15,MARSAD_ANC
AMD-65f33c238ce2,NCA-2011,l'article 144,/fr/constitution/3/article/144,Suppression de l'article 144,15,MARSAD_ANC
AMD-562d3af1f4af,NCA-2011,l'article 145,/fr/constitution/3/article/145,"Proposition d'amendement consensuel - Déplacer l'article 145 vers le chapitre des dispositions finales et reformulation de l'article: ""Après la ratification de la présente Constitution dans sa totalité conformément aux dispositions de la loi constituante n°6 de 2011 datée du 16 décembre 2011 portant organisation provisoire des pouvoirs publics, l’Assemblée nationale constituante se réunit dans un délai ne dépassant pas une semaine en séance plénière extraordinaire durant laquelle la Constitution est promulguée par le Président de la République, le Président de l’Assemblée nationale constituante et le Chef du gouvernement. Et la Constitution entre en vigueur à partir du ..."" (le jour sera fixé ultérieurement à la lumière de l’’avancée de l’adoption et sera dans un intervalle d’une semaine suivant la publication).",2,MARSAD_ANC
AMD-31fb5c3e8550,NCA-2011,l'article 146,/fr/constitution/3/article/146,"Ajout au troisième tiret du deuxième point de l'article 146: Les principes et garanties énoncés dans les articles 103 et 104 sont en vigueur et s’appliquent aux institutions et instances existantes concernées, jusqu’à la mise en place du conseil supérieur du pouvoir judiciaire.",14,MARSAD_ANC
AMD-c9a3a7edbb71,NCA-2011,l'article 127,/fr/constitution/3/article/127,Amendement du troisième paragraphe de l'article 127: L’instance est obligatoirement consultée pour les projets de textes législatifs et réglementaires relatifs à son domaine de compétence.,15,MARSAD_ANC
AMD-484745f3f4c2,NCA-2011,l'article 146,/fr/constitution/3/article/146,"Proposition d'amendement consensuel de l'article 146 comme suit: 1. Sont maintenues les dispositions des articles 5, 6, 8, 15 et 16 de l’organisation provisoire des pouvoirs publics jusqu’à l’élection de l’Assemblée des représentants du Peuple. Sont maintenues les dispositions de l’article 4 de l’organisation provisoire des pouvoirs publics jusqu’à l’élection de l’Assemblée des représentants du Peuple, cependant et à compter de l’entrée en vigueur de la Constitution, aucun projet de loi présenté par des élus n’est accepté, sauf s’il se rapporte au processus électoral, au système de la justice transitionnelle ou aux instances émanant de toutes les lois adoptées par l’Assemblée nationale constituante. Sont maintenues les dispositions des articles 7, 9 à 14 et 26 de l’organisation provisoire des pouvoirs publics jusqu’à l’élection du Président de la République, conformément à l’article 73 et suivants de la Constitution. Sont maintenues les dispositions des articles 17 à 20 de l’organisation provisoire des pouvoirs publics jusqu’à ce que le premier Gouvernement jouisse de la confiance de l’Assemblée des représentants du Peuple. L’Assemblée nationale constituante poursuit l’exercice de ses compétences législatives, électorales et de contrôle, décidées dans la loi organique relative à l’organisation provisoire des pouvoirs publics ou dans les lois en vigueur jusqu’à l’élection de l’Assemblée des représentants du Peuple. 2. les dispositions mentionnées ci-dessous entrent en vigueur comme suit : - Les dispositions du chapitre III relatif au pouvoir législatif, exceptés les articles 52, 53, 54 et la partie II du chapitre IV relatif au gouvernement entrent vigueur à compter du jour de la proclamation des résultats définitifs des premières élections législatives. - Les dispositions de la partie I du chapitre IV relatif au Président de la République excepté les articles 73 et 74 entrent en vigueur à compter du jour de la proclamation des résultats définitifs des premières élections présidentielles. Les articles 73 et 74 n’entrent en vigueur que concernant le Président de la République qui sera élu au suffrage direct. - Les dispositions de la partie I du chapitre V consacré aux juridictions judicaires, administratives et financière, exceptés les articles 105 à 108, entre en vigueur dès lors que le Conseil supérieur de la magistrature est institué. - Les dispositions de la partie II du chapitre V consacré à la Cour constitutionnelle, excepté l’article 115, entrent en vigueur à la fin de la nomination des membres de la première composition de la Cour constitutionnelle. - Les dispositions du chapitre VI consacré aux instances constitutionnelles entrent en vigueur après l’élection de l’Assemblée des représentants du Peuple. - Les dispositions du chapitre VII consacré au pouvoir locale entrent en vigueur au moment de l’entrée en vigueur des lois qui y sont citées. 3. Les élections présidentielles et législatives sont tenues dans une période commençant 4 mois après la mise en place de l’ISIE, sans que cela ne dépasse dans tous les cas, la fin de l’année 2014. 4. Les parrainages se font lors des premières élections présidentielles directement par un nombre de membres de l’Assemblée nationale constituante, conformément au nombre requis de membres de l’Assemblée des représentants du peuple ou du nombre d’électeurs inscris, tel que prévu par la loi électorale. 5. Dans un délai maximum de 6 mois à compter de la date des élections législatives, il est procédé à la mise en place du Conseil Supérieur de la Magistrature, et dans un délai d’une année à compter de la date de ces élections à la mise en place de la Cour constitutionnelle. 6. Le renouvellement partiel de la Cour constitutionnelle, de l’Instance des élections, de l’Instance de la communication audio-visuelle et de l’Instance de la bonne gouvernance et de la lutte contre la corruption, se fait lors de la première et de la deuxième fois par tirage au sort parmi les membres de la première composition. Le Président est exclu du tirage au sort. 7. L’Assemblée nationale constituante crée en vertu d’une loi organique, durant les 3 mois suivant la promulgation de la Constitution, une instance provisoire chargée du contrôle de la constitutionnalité des projets de loi et elle se compose du(de) : - Premier président de la Cour de cassation, en tant que président, - Premier président du Tribunal administratif, en tant que membre, - Premier président de la Cour des comptes, en tant que membre, - 3 membres parmi les experts en Droit, nommés respectivement par le président de l’Assemblée nationale constituante, le Président de la République et le Chef du gouvernement. Les tribunaux ordinaires sont réputés incompétents pour contrôler la constitutionnalité des lois. Les fonctions de l’Instance prennent fin avec la mise en place de la Cour constitutionnelle. 8. L’instance provisoire de la justice judiciaire continue d’exercer ses fonctions jusqu’à la finalisation de la composition du Conseil de la Justice Judiciaire. L’instance indépendante de la communication audio-visuelle continue d’exercer ses fonctions jusqu’à la finalisation de la composition de l’Instance de la communication audio-visuelle. 9. L’Etat s’engage à appliquer le système de la justice transitionnelle dans l’ensemble de ses domaines et dans la période fixée par la législation qui y est relative. Dans ce contexte, il n’est pas permis d’invoquer la non-rétroactivité des lois ou une amnistie préexistante ou l’autorité de la chose jugée ou la prescription d’un crime ou d’une peine.",1,MARSAD_ANC
AMD-10f8c17d1f63,NCA-2011,l'article 146,/fr/constitution/3/article/146,"Ajout d’un paragraphe à la fin de l'article 146: La mission de l’assemblée nationale constituante s’achève 3 mois après la publication de cette constitution. Pendant cette période, il faudra voter la loi électorale et élire l’ISIE, l’instance de la vérité et de la dignité et l'instance nationale de prévention contre la torture.",16,MARSAD_ANC
AMD-f040076a3bbd,NCA-2011,l'article 146,/fr/constitution/3/article/146,"Ajout d'un paragraphe après le cinquième paragraphe de l'article 146 qui a été amendé: Le président de la République provisoire publie un décret présidentiel, sur la base de la date arrêtée par l’Instance supérieure indépendante pour les élections, pour appeler les électeurs aux élections présidentielles et législatives. Le président de la République est élu sur la base de l’article 74, exceptionnellement pour un mandat de 4 ans, lors des premières élections présidentielles. A partir de l’annonce des résultats des élections législatives par l’ISIE, le président de la République publie un arrêté présidentiel pour la tenue de la première séance de l’Assemblée des représentants du peuple. L’Assemblée des représentants du peuple prend toutes les mesures nécessaires pour l’élection de son président, de son bureau, de ses commissions et la poursuite de ses travaux.",17,MARSAD_ANC
AMD-2cca38982901,NCA-2011,l'article 18,/fr/constitution/3/article/18,"Amendement de l'article: Les forces de sécurité nationale sont “une institution républicaine” chargées de préserver l'ordre public, de veiller à la sécurité et à la protection des individus, des institutions et des biens, de l’application de la loi dans les limites de “la protection des libertés” en toute neutralité.",15,MARSAD_ANC
AMD-1b78e52a440b,NCA-2011,l'article 17,/fr/constitution/3/article/17,"Amendement de l'article: L’armée nationale est “une institution républicaine” et elle est une force armée basée sur la discipline, composée et structurellement organisée conformément à la loi, chargée de défendre la nation, son indépendance et l’intégrité de son territoire. Elle est tenue à une neutralité totale “ et contribue dans les efforts de secours et de développement.”",15,MARSAD_ANC
AMD-415e431f22ab,NCA-2011,l'article 19,/fr/constitution/3/article/19,"Après l'article 19 - Ajout d’un article : Sont publiés dans le Journal Officiel de la République Tunisienne tous les textes, les contrats et les accords dans le domaine de l'exploration, de la recherche et de l'exploitation des ressources naturelles en Tunisie. Toutes les entreprises étrangères, locales qui sont publiques et les entreprises privées doivent publier au JORT toutes les données relatives au produit et aux revenus réalisés et versés au profit de l'Etat tunisien. Toutes les ressources naturelles sont la propriété du peuple tunisien. L’Etat Tunisien exerce sa souveraineté sur ces ressources au nom du peuple, assure une bonne gestion en toute transparence en garantissant la sécurité de l'environnement de manière responsable dans l'intérêt de tous les citoyens et les régions de manière équitable, et en préservant les droits des générations futures. Tous les revenus générés par les ressources naturelles du pays sont répartis entre le budget de l'Etat et le budget des collectivités locales, conformément à la loi.",26,MARSAD_ANC
AMD-65282f019b4b,NCA-2011,l'article 39,/fr/constitution/3/article/39,"Amendement de l'article: Ajout de ""décent"" au travail comme un droit.",14,MARSAD_ANC
AMD-a97ea258bb7c,NCA-2011,l'article 39,/fr/constitution/3/article/39,Amendement de l'article:,15,MARSAD_ANC
AMD-c2ddd2c9b2a1,NCA-2011,l'article 39,/fr/constitution/3/article/39,Amendement de l'article - Ajout d'un paragraphe: L'Etat s'emploie à diffuser la culture de travail et l'éducation des jeunes générations avec.,15,MARSAD_ANC
AMD-3b7ccd0c9ab5,NCA-2011,l'article 39,/fr/constitution/3/article/39,"Amendement de l'article: Ajout de l'expression ""dans des cadres juridiques"" après ""les dispositions nécessaires pour le garantir"".",4,MARSAD_ANC
AMD-43d607a9c525,NCA-2011,l'article 39,/fr/constitution/3/article/39,Reformulation de l'article: Le travail est un droit pour chaque citoyen et citoyenne. L’État prend les mesures nécessaires pour le garantir sur la base de la compétence et l’équité. Chaque citoyen et citoyenne a le droit de travailler dans des conditions convenables et une paie juste.,15,MARSAD_ANC
AMD-0fa5b99c4afd,NCA-2011,l'article 39,/fr/constitution/3/article/39,Reformulation de l'article: Le travail est un droit pour chaque citoyen et citoyenne. L’État prend les mesures nécessaires pour le garantir sur la base de la compétence et l’équité. Chaque citoyen et citoyenne a le droit de travailler dans des conditions convenables et une paie juste.,15,MARSAD_ANC
AMD-e0719e936657,NCA-2011,l'article 46,/fr/constitution/3/article/46,Proposition d'amendement - Ajout d'un premier paragraphe: Le nourrisson a le droit d’avoir de ses parents et de l’Etat la garantie de la santé et des soins.,14,MARSAD_ANC
AMD-125896f35a45,NCA-2011,l'article 51,/fr/constitution/3/article/51,Modifier le dernier paragraphe: “L’Assemblée met à la disposition de l’élu les ressources humaines et matérielles nécessaires pour la bonne exécution de mandat.”,14,MARSAD_ANC
AMD-433486d611c0,NCA-2011,l'article 51,/fr/constitution/3/article/51,Ajout entre le premier et le deuxième paragraphe: L’assemblée est libre d’utiliser ses ressources selon les critères de la bonne gouvernance et sous le contrôle ultérieur de la justice financière.,14,MARSAD_ANC
AMD-ef9814e40fde,NCA-2011,l'article 52,/fr/constitution/3/article/52,Supprimer la condition “depuis 10 ans au moins” concernant la nationalité tunisienne.,17,MARSAD_ANC
AMD-fc123f95e917,NCA-2011,l'article 52,/fr/constitution/3/article/52,Ajout d'un paragraphe: Il est interdit de cumuler les fonctions de députés et de président d’une collectivité locale.,17,MARSAD_ANC
AMD-58c76b21711d,NCA-2011,l'article 55,/fr/constitution/3/article/55,Remplacer “péril imminent” par “situation exceptionnelle” pour la prolongation du mandat de l’Assemblée.,19,MARSAD_ANC
