person_id,source_id,source_key,source_url,match_method,match_confidence
TNP-00241,MARSAD_MAJLES,kenza-ajela,https://majles.marsad.tn/ar/person/kenza-ajela,source_id,high
TNP-00242,MARSAD_MAJLES,khaled-krichi,https://majles.marsad.tn/ar/person/khaled-krichi,source_id,high
TNP-00243,MARSAD_MAJLES,khaled-qsouma,https://majles.marsad.tn/ar/person/khaled-qsouma,source_id,high
TNP-00244,MARSAD_MAJLES,kheireddine-zahi,https://majles.marsad.tn/ar/person/kheireddine-zahi,source_id,high
TNP-00245,MARSAD_MAJLES,lamia-jaidane,https://majles.marsad.tn/ar/person/lamia-jaidane,source_id,high
TNP-00246,MARSAD_MAJLES,lassaad-hajlaoui,https://majles.marsad.tn/ar/person/lassaad-hajlaoui,source_id,high
TNP-00247,MARSAD_ANC,4f4fbcf3bd8cb56157000097,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000097,normalised_name_ar+lat,high
TNP-00247,MARSAD_ARP2014,Latifa_Habachi,https://majles.marsad.tn/2014/elus/Latifa_Habachi,normalised_name_ar+lat,high
TNP-00247,MARSAD_MAJLES,latifa-habachi,https://majles.marsad.tn/ar/person/latifa-habachi,source_id,high
TNP-00248,MARSAD_MAJLES,lazher-chamli,https://majles.marsad.tn/ar/person/lazher-chamli,source_id,high
TNP-00249,MARSAD_MAJLES,leila-haddad,https://majles.marsad.tn/ar/person/leila-haddad,source_id,high
TNP-00250,MARSAD_MAJLES,lilia-bellil,https://majles.marsad.tn/ar/person/lilia-bellil,source_id,high
TNP-00251,MARSAD_ARP2014,Lotfi_Ali,https://majles.marsad.tn/2014/elus/Lotfi_Ali,normalised_name_ar+lat,high
TNP-00251,MARSAD_MAJLES,lotfi-ali,https://majles.marsad.tn/ar/person/lotfi-ali,source_id,high
TNP-00252,MARSAD_MAJLES,lotfi-ayadi,https://majles.marsad.tn/ar/person/lotfi-ayadi,source_id,high
TNP-00253,MARSAD_MAJLES,mabrouk-korchid,https://majles.marsad.tn/ar/person/mabrouk-korchid,source_id,high
TNP-00254,MARSAD_ARP2014,Mahbouba_Ben_Dhifallah,https://majles.marsad.tn/2014/elus/Mahbouba_Ben_Dhifallah,normalised_name_ar+lat,high
TNP-00254,MARSAD_MAJLES,mahbouba-ben-dhifallah,https://majles.marsad.tn/ar/person/mahbouba-ben-dhifallah,source_id,high
TNP-00255,MARSAD_ARP2014,Maher_Madhioub,https://majles.marsad.tn/2014/elus/Maher_Madhioub,normalised_name_ar+lat,high
TNP-00255,MARSAD_MAJLES,maher-madhioub,https://majles.marsad.tn/ar/person/maher-madhioub,source_id,high
TNP-00256,MARSAD_MAJLES,maher-zid,https://majles.marsad.tn/ar/person/maher-zid,source_id,high
TNP-00257,MARSAD_MAJLES,majdi-boudhina,https://majles.marsad.tn/ar/person/majdi-boudhina,source_id,high
TNP-00258,MARSAD_MAJLES,majdi-kerbai,https://majles.marsad.tn/ar/person/majdi-kerbai,source_id,high
TNP-00259,MARSAD_MAJLES,mariem-ben-belgacem,https://majles.marsad.tn/ar/person/mariem-ben-belgacem,source_id,high
TNP-00260,MARSAD_MAJLES,mariem-laghmani,https://majles.marsad.tn/ar/person/mariem-laghmani,source_id,high
TNP-00261,MARSAD_MAJLES,mariem-saidi,https://majles.marsad.tn/ar/person/mariem-saidi,source_id,high
TNP-00262,MARSAD_ARP2014,Marouan_Falfel,https://majles.marsad.tn/2014/elus/Marouan_Falfel,normalised_name_ar+lat,high
TNP-00262,MARSAD_MAJLES,marouan-falfel,https://majles.marsad.tn/ar/person/marouan-falfel,source_id,high
TNP-00263,MARSAD_MAJLES,marwa-ben-tamrout,https://majles.marsad.tn/ar/person/marwa-ben-tamrout,source_id,high
TNP-00264,MARSAD_ANC,4f4fbcf3bd8cb5615700001c,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700001c,normalised_name_ar+lat,high
TNP-00264,MARSAD_ARP2014,Mehdi_Ben_Gharbia,https://majles.marsad.tn/2014/elus/Mehdi_Ben_Gharbia,normalised_name_ar+lat,high
TNP-00264,MARSAD_MAJLES,mehdi-ben-gharbia,https://majles.marsad.tn/ar/person/mehdi-ben-gharbia,source_id,high
TNP-00265,MARSAD_MAJLES,mekki-zaghdoud,https://majles.marsad.tn/ar/person/mekki-zaghdoud,source_id,high
TNP-00266,MARSAD_MAJLES,miled-ben-dali,https://majles.marsad.tn/ar/person/miled-ben-dali,source_id,high
TNP-00267,MARSAD_ANC,4f4fbcf3bd8cb56157000019,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000019,normalised_name_lat,medium
TNP-00267,MARSAD_ARP2014,Moez_Belhaj_Rhouma,https://majles.marsad.tn/2014/elus/Moez_Belhaj_Rhouma,normalised_name_ar+lat,high
TNP-00267,MARSAD_MAJLES,moez-belhaj-rhouma,https://majles.marsad.tn/ar/person/moez-belhaj-rhouma,source_id,high
TNP-00268,MARSAD_MAJLES,mohamed-affas,https://majles.marsad.tn/ar/person/mohamed-affas,source_id,high
TNP-00269,MARSAD_MAJLES,mohamed-ahmed-dalhoumi,https://majles.marsad.tn/ar/person/mohamed-ahmed-dalhoumi,source_id,high
TNP-00270,MARSAD_MAJLES,mohamed-ammar,https://majles.marsad.tn/ar/person/mohamed-ammar,source_id,high
TNP-00271,MARSAD_MAJLES,mohamed-bouneni,https://majles.marsad.tn/ar/person/mohamed-bouneni,source_id,high
TNP-00272,MARSAD_MAJLES,mohamed-dhiaa-ben-omar,https://majles.marsad.tn/ar/person/mohamed-dhiaa-ben-omar,source_id,high
TNP-00273,MARSAD_MAJLES,mohamed-fateh-khlifi,https://majles.marsad.tn/ar/person/mohamed-fateh-khlifi,source_id,high
TNP-00274,MARSAD_MAJLES,mohamed-goumani,https://majles.marsad.tn/ar/person/mohamed-goumani,source_id,high
TNP-00275,MARSAD_MAJLES,mohamed-hsairi,https://majles.marsad.tn/ar/person/mohamed-hsairi,source_id,high
TNP-00276,MARSAD_ARP2014,Mohamed_Kamel_Hamzaoui,https://majles.marsad.tn/2014/elus/Mohamed_Kamel_Hamzaoui,normalised_name_ar+lat,high
TNP-00276,MARSAD_MAJLES,mohamed-kamel-hamzaoui,https://majles.marsad.tn/ar/person/mohamed-kamel-hamzaoui,source_id,high
TNP-00277,MARSAD_ANC,4f4fbcf3bd8cb561570000b4,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000b4,normalised_name_ar+lat,high
TNP-00277,MARSAD_MAJLES,mohamed-karim-krifa,https://majles.marsad.tn/ar/person/mohamed-karim-krifa,source_id,high
TNP-00278,MARSAD_MAJLES,mohamed-lazher-rama,https://majles.marsad.tn/ar/person/mohamed-lazher-rama,source_id,high
TNP-00279,MARSAD_MAJLES,mohamed-mourad-hamzaoui,https://majles.marsad.tn/ar/person/mohamed-mourad-hamzaoui,source_id,high
TNP-00280,MARSAD_MAJLES,mohamed-naceur-bousen,https://majles.marsad.tn/ar/person/mohamed-naceur-bousen,source_id,high
TNP-00281,MARSAD_MAJLES,mohamed-sadok-kahbich,https://majles.marsad.tn/ar/person/mohamed-sadok-kahbich,source_id,high
TNP-00282,MARSAD_MAJLES,mohamed-saleh-ltifi,https://majles.marsad.tn/ar/person/mohamed-saleh-ltifi,source_id,high
TNP-00283,MARSAD_MAJLES,mohamed-skhiri,https://majles.marsad.tn/ar/person/mohamed-skhiri,source_id,high
TNP-00284,MARSAD_MAJLES,mohamed-zaabi,https://majles.marsad.tn/ar/person/mohamed-zaabi,source_id,high
TNP-00285,MARSAD_ANC,52bdd52412bdaa7f9b90f157,https://www.marsad.tn/deputes/52bdd52412bdaa7f9b90f157,normalised_name_lat,medium
TNP-00285,MARSAD_ARP2014,Mohamed_Zrig,https://majles.marsad.tn/2014/elus/Mohamed_Zrig,normalised_name_ar+lat,high
TNP-00285,MARSAD_MAJLES,mohamed-zrig,https://majles.marsad.tn/ar/person/mohamed-zrig,source_id,high
TNP-00286,MARSAD_MAJLES,mohsen-arfaoui,https://majles.marsad.tn/ar/person/mohsen-arfaoui,source_id,high
TNP-00287,MARSAD_MAJLES,moncef-boughattas,https://majles.marsad.tn/ar/person/moncef-boughattas,source_id,high
TNP-00288,MARSAD_MAJLES,mondher-ben-attia,https://majles.marsad.tn/ar/person/mondher-ben-attia,source_id,high
TNP-00289,MARSAD_ANC,4f4fbcf3bd8cb561570000be,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000be,normalised_name_ar+lat,high
TNP-00289,MARSAD_ARP2014,Mongi_Rahoui,https://majles.marsad.tn/2014/elus/Mongi_Rahoui,normalised_name_ar+lat,high
TNP-00289,MARSAD_MAJLES,mongi-rahoui,https://majles.marsad.tn/ar/person/mongi-rahoui,source_id,high
TNP-00290,MARSAD_MAJLES,monjia-boughanmi,https://majles.marsad.tn/ar/person/monjia-boughanmi,source_id,high
TNP-00291,MARSAD_MAJLES,mouadh-ben-dhiaf,https://majles.marsad.tn/ar/person/mouadh-ben-dhiaf,source_id,high
TNP-00292,MARSAD_MAJLES,mounir-balti-hamdi,https://majles.marsad.tn/ar/person/mounir-balti-hamdi,source_id,high
TNP-00293,MARSAD_MAJLES,mounira-ayari,https://majles.marsad.tn/ar/person/mounira-ayari,source_id,high
TNP-00294,MARSAD_MAJLES,moussa-ben-ahmed,https://majles.marsad.tn/ar/person/moussa-ben-ahmed,source_id,high
TNP-00295,MARSAD_ARP2014,Mustapha_Ben_Ahmed,https://majles.marsad.tn/2014/elus/Mustapha_Ben_Ahmed,normalised_name_ar+lat,high
TNP-00295,MARSAD_MAJLES,mustapha-ben-ahmed,https://majles.marsad.tn/ar/person/mustapha-ben-ahmed,source_id,high
TNP-00296,MARSAD_MAJLES,mustapha-gharbi,https://majles.marsad.tn/ar/person/mustapha-gharbi,source_id,high
TNP-00297,MARSAD_MAJLES,nabil-hajji,https://majles.marsad.tn/ar/person/nabil-hajji,source_id,high
TNP-00298,MARSAD_MAJLES,naima-mansouri,https://majles.marsad.tn/ar/person/naima-mansouri,source_id,high
TNP-00299,MARSAD_ARP2014,Naoufel_Jammali,https://majles.marsad.tn/2014/elus/Naoufel_Jammali,normalised_name_ar+lat,high
TNP-00299,MARSAD_MAJLES,naoufel-jammali,https://majles.marsad.tn/ar/person/naoufel-jammali,source_id,high
TNP-00300,MARSAD_MAJLES,neji-jarahi,https://majles.marsad.tn/ar/person/neji-jarahi,source_id,high
TNP-00301,MARSAD_ANC,4f4fbcf3bd8cb561570000c6,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000c6,normalised_name_ar+lat,high
TNP-00301,MARSAD_ARP2014,Neji_Jmal,https://majles.marsad.tn/2014/elus/Neji_Jmal,normalised_name_ar+lat,high
TNP-00301,MARSAD_MAJLES,neji-jmal,https://majles.marsad.tn/ar/person/neji-jmal,source_id,high
TNP-00302,MARSAD_MAJLES,nejmeddine-ben-salem,https://majles.marsad.tn/ar/person/nejmeddine-ben-salem,source_id,high
TNP-00303,MARSAD_ARP2014,Nesrine_Laamari,https://majles.marsad.tn/2014/elus/Nesrine_Laamari,normalised_name_ar+lat,high
TNP-00303,MARSAD_MAJLES,nesrine-laamari,https://majles.marsad.tn/ar/person/nesrine-laamari,source_id,high
TNP-00304,MARSAD_MAJLES,nidhal-saoudi,https://majles.marsad.tn/ar/person/nidhal-saoudi,source_id,high
TNP-00305,MARSAD_ARP2014,Noomane_El_Euch,https://majles.marsad.tn/2014/elus/Noomane_El_Euch,normalised_name_ar+lat,high
TNP-00305,MARSAD_MAJLES,noomane-el-euch,https://majles.marsad.tn/ar/person/noomane-el-euch,source_id,high
TNP-00306,MARSAD_MAJLES,nouha-aissaoui,https://majles.marsad.tn/ar/person/nouha-aissaoui,source_id,high
TNP-00307,MARSAD_MAJLES,nouha-jallabi,https://majles.marsad.tn/ar/person/nouha-jallabi,source_id,high
TNP-00308,MARSAD_MAJLES,noureddine-arbaoui,https://majles.marsad.tn/ar/person/noureddine-arbaoui,source_id,high
TNP-00309,MARSAD_ARP2014,Noureddine_Bhiri,https://majles.marsad.tn/2014/elus/Noureddine_Bhiri,normalised_name_ar+lat,high
TNP-00309,MARSAD_MAJLES,noureddine-bhiri,https://majles.marsad.tn/ar/person/noureddine-bhiri,source_id,high
TNP-00310,MARSAD_MAJLES,noussaiba-ben-ali,https://majles.marsad.tn/ar/person/noussaiba-ben-ali,source_id,high
TNP-00311,MARSAD_MAJLES,olfa-terras,https://majles.marsad.tn/ar/person/olfa-terras,source_id,high
TNP-00312,MARSAD_MAJLES,omar-ghribi,https://majles.marsad.tn/ar/person/omar-ghribi,source_id,high
TNP-00313,MARSAD_MAJLES,oussama-khlifi,https://majles.marsad.tn/ar/person/oussama-khlifi,source_id,high
TNP-00314,MARSAD_MAJLES,oussama-sghaier,https://majles.marsad.tn/ar/person/oussama-sghaier,source_id,high
TNP-00315,MARSAD_MAJLES,rabeb-ben-letaief,https://majles.marsad.tn/ar/person/rabeb-ben-letaief,source_id,high
TNP-00316,MARSAD_MAJLES,rached-ghannouchi,https://majles.marsad.tn/ar/person/rached-ghannouchi,source_id,high
TNP-00317,MARSAD_MAJLES,rached-khiari,https://majles.marsad.tn/ar/person/rached-khiari,source_id,high
TNP-00318,MARSAD_MAJLES,rafik-amara,https://majles.marsad.tn/ar/person/rafik-amara,source_id,high
TNP-00319,MARSAD_ARP2014,Ridha_Charfeddine,https://majles.marsad.tn/2014/elus/Ridha_Charfeddine,normalised_name_ar+lat,high
TNP-00319,MARSAD_MAJLES,ridha-charfeddine,https://majles.marsad.tn/ar/person/ridha-charfeddine,source_id,high
TNP-00320,MARSAD_MAJLES,ridha-jaouadi,https://majles.marsad.tn/ar/person/ridha-jaouadi,source_id,high
TNP-00321,MARSAD_MAJLES,ridha-zaghmi,https://majles.marsad.tn/ar/person/ridha-zaghmi,source_id,high
TNP-00322,MARSAD_MAJLES,safa-ghribi,https://majles.marsad.tn/ar/person/safa-ghribi,source_id,high
TNP-00323,MARSAD_MAJLES,safi-said,https://majles.marsad.tn/ar/person/safi-said,source_id,high
TNP-00324,MARSAD_ANC,4f4fbcf3bd8cb56157000015,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000015,normalised_name_ar+lat,high
TNP-00324,MARSAD_ARP2014,Sahbi_Atig,https://majles.marsad.tn/2014/elus/Sahbi_Atig,normalised_name_ar+lat,high
TNP-00324,MARSAD_MAJLES,sahbi-atig,https://majles.marsad.tn/ar/person/sahbi-atig,source_id,high
TNP-00325,MARSAD_MAJLES,sahbi-smara,https://majles.marsad.tn/ar/person/sahbi-smara,source_id,high
TNP-00326,MARSAD_MAJLES,said-jaziri,https://majles.marsad.tn/ar/person/said-jaziri,source_id,high
TNP-00327,MARSAD_MAJLES,salem-ketata,https://majles.marsad.tn/ar/person/salem-ketata,source_id,high
TNP-00328,MARSAD_ARP2014,Salem_Labiadh,https://majles.marsad.tn/2014/elus/Salem_Labiadh,normalised_name_ar+lat,high
TNP-00328,MARSAD_MAJLES,salem-labiadh,https://majles.marsad.tn/ar/person/salem-labiadh,source_id,high
TNP-00329,MARSAD_MAJLES,salma-maalej,https://majles.marsad.tn/ar/person/salma-maalej,source_id,high
TNP-00330,MARSAD_MAJLES,salwa-ben-aicha,https://majles.marsad.tn/ar/person/salwa-ben-aicha,source_id,high
TNP-00331,MARSAD_ARP2014,Sameh_Dammak,https://majles.marsad.tn/2014/elus/Sameh_Dammak,normalised_name_ar+lat,high
TNP-00331,MARSAD_MAJLES,sameh-dammak,https://majles.marsad.tn/ar/person/sameh-dammak,source_id,high
TNP-00332,MARSAD_ANC,4f798b24b197de7f0c000000,https://www.marsad.tn/deputes/4f798b24b197de7f0c000000,normalised_name_ar+lat,high
TNP-00332,MARSAD_ARP2014,Samia_Abbou,https://majles.marsad.tn/2014/elus/Samia_Abbou,normalised_name_ar+lat,high
TNP-00332,MARSAD_MAJLES,samia-abbou,https://majles.marsad.tn/ar/person/samia-abbou,source_id,high
TNP-00333,MARSAD_ARP2014,Samir_Dilou,https://majles.marsad.tn/2014/elus/Samir_Dilou,normalised_name_ar+lat,high
TNP-00333,MARSAD_MAJLES,samir-dilou,https://majles.marsad.tn/ar/person/samir-dilou,source_id,high
TNP-00334,MARSAD_MAJLES,samira-bizig,https://majles.marsad.tn/ar/person/samira-bizig,source_id,high
TNP-00335,MARSAD_MAJLES,samira-chaouachi,https://majles.marsad.tn/ar/person/samira-chaouachi,source_id,high
TNP-00336,MARSAD_MAJLES,samira-hmida,https://majles.marsad.tn/ar/person/samira-hmida,source_id,high
TNP-00337,MARSAD_MAJLES,samira-sayhi,https://majles.marsad.tn/ar/person/samira-sayhi,source_id,high
TNP-00338,MARSAD_MAJLES,samira-smii,https://majles.marsad.tn/ar/person/samira-smii,source_id,high
TNP-00339,MARSAD_MAJLES,sayed-ferjani,https://majles.marsad.tn/ar/person/sayed-ferjani,source_id,high
TNP-00340,MARSAD_ARP2014,Sayida_Ounissi,https://majles.marsad.tn/2014/elus/Sayida_Ounissi,normalised_name_ar+lat,high
TNP-00340,MARSAD_MAJLES,sayida-ounissi,https://majles.marsad.tn/ar/person/sayida-ounissi,source_id,high
TNP-00341,MARSAD_MAJLES,seifeddine-mergheni,https://majles.marsad.tn/ar/person/seifeddine-mergheni,source_id,high
TNP-00342,MARSAD_MAJLES,seifedine-makhlouf,https://majles.marsad.tn/ar/person/seifedine-makhlouf,source_id,high
TNP-00343,MARSAD_MAJLES,sihem-chrigui,https://majles.marsad.tn/ar/person/sihem-chrigui,source_id,high
TNP-00344,MARSAD_MAJLES,sofien-makhloufi,https://majles.marsad.tn/ar/person/sofien-makhloufi,source_id,high
TNP-00345,MARSAD_ARP2014,Sofien_Toubel,https://majles.marsad.tn/2014/elus/Sofien_Toubel,normalised_name_ar+lat,high
TNP-00345,MARSAD_MAJLES,sofien-toubel,https://majles.marsad.tn/ar/person/sofien-toubel,source_id,high
TNP-00346,MARSAD_MAJLES,sonia-lekhchine,https://majles.marsad.tn/ar/person/sonia-lekhchine,source_id,high
TNP-00347,MARSAD_MAJLES,souhaib-ouadhan,https://majles.marsad.tn/ar/person/souhaib-ouadhan,source_id,high
TNP-00348,MARSAD_MAJLES,souhir-askri,https://majles.marsad.tn/ar/person/souhir-askri,source_id,high
TNP-00349,MARSAD_MAJLES,tarek-brahmi,https://majles.marsad.tn/ar/person/tarek-brahmi,source_id,high
TNP-00350,MARSAD_ARP2014,Tarek_Fetiti,https://majles.marsad.tn/2014/elus/Tarek_Fetiti,normalised_name_ar+lat,high
TNP-00350,MARSAD_MAJLES,tarek-fetiti,https://majles.marsad.tn/ar/person/tarek-fetiti,source_id,high
TNP-00351,MARSAD_MAJLES,tawfik-zairi,https://majles.marsad.tn/ar/person/tawfik-zairi,source_id,high
TNP-00352,MARSAD_MAJLES,thameur-saad,https://majles.marsad.tn/ar/person/thameur-saad,source_id,high
TNP-00353,MARSAD_MAJLES,toumi-hamrouni,https://majles.marsad.tn/ar/person/toumi-hamrouni,source_id,high
TNP-00354,MARSAD_ARP2014,Wafa_Attia,https://majles.marsad.tn/2014/elus/Wafa_Attia,normalised_name_ar+lat,high
TNP-00354,MARSAD_MAJLES,wafa-attia,https://majles.marsad.tn/ar/person/wafa-attia,source_id,high
TNP-00355,MARSAD_ARP2014,Walid_Jalled,https://majles.marsad.tn/2014/elus/Walid_Jalled,normalised_name_ar+lat,high
TNP-00355,MARSAD_MAJLES,walid-jalled,https://majles.marsad.tn/ar/person/walid-jalled,source_id,high
TNP-00356,MARSAD_MAJLES,wissem-chaari,https://majles.marsad.tn/ar/person/wissem-chaari,source_id,high
TNP-00357,MARSAD_ANC,4f4fbcf3bd8cb561570000d9,https://www.marsad.tn/deputes/4f4fbcf3bd8cb561570000d9,normalised_name_ar+lat,high
TNP-00357,MARSAD_ARP2014,Yamina_Zoghlami,https://majles.marsad.tn/2014/elus/Yamina_Zoghlami,normalised_name_ar+lat,high
TNP-00357,MARSAD_MAJLES,yamina-zoghlami,https://majles.marsad.tn/ar/person/yamina-zoghlami,source_id,high
TNP-00358,MARSAD_ARP2014,Yassine_Ayari,https://majles.marsad.tn/2014/elus/Yassine_Ayari,normalised_name_ar+lat,high
TNP-00358,MARSAD_MAJLES,yassine-ayari,https://majles.marsad.tn/ar/person/yassine-ayari,source_id,high
TNP-00359,MARSAD_MAJLES,yosri-dali,https://majles.marsad.tn/ar/person/yosri-dali,source_id,high
TNP-00360,MARSAD_MAJLES,zaineb-safari,https://majles.marsad.tn/ar/person/zaineb-safari,source_id,high
TNP-00361,MARSAD_ARP2014,Zeineb_Brahmi,https://majles.marsad.tn/2014/elus/Zeineb_Brahmi,normalised_name_ar+lat,high
TNP-00361,MARSAD_MAJLES,zeineb-brahmi,https://majles.marsad.tn/ar/person/zeineb-brahmi,source_id,high
TNP-00362,MARSAD_MAJLES,zied-ghanney,https://majles.marsad.tn/ar/person/zied-ghanney,source_id,high
TNP-00363,MARSAD_MAJLES,zied-hechmi,https://majles.marsad.tn/ar/person/zied-hechmi,source_id,high
TNP-00364,MARSAD_ANC,4f4fbcf3bd8cb5615700004a,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700004a,normalised_name_ar+lat,high
TNP-00364,MARSAD_ARP2014,Zied_Laadhari,https://majles.marsad.tn/2014/elus/Zied_Laadhari,normalised_name_ar+lat,high
TNP-00364,MARSAD_MAJLES,zied-laadhari,https://majles.marsad.tn/ar/person/zied-laadhari,source_id,high
TNP-00365,MARSAD_ARP2014,Zouhair_Maghzaoui,https://majles.marsad.tn/2014/elus/Zouhair_Maghzaoui,normalised_name_ar+lat,high
TNP-00365,MARSAD_MAJLES,zouhair-maghzaoui,https://majles.marsad.tn/ar/person/zouhair-maghzaoui,source_id,high
TNP-00366,MARSAD_MAJLES,zouhair-makhlouf,https://majles.marsad.tn/ar/person/zouhair-makhlouf,source_id,high
TNP-00367,MARSAD_ANC,4f4fbcf3bd8cb56157000001,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000001,source_id,high
TNP-00368,MARSAD_ANC,4f4fbcf3bd8cb56157000002,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000002,source_id,high
TNP-00369,MARSAD_ANC,4f4fbcf3bd8cb56157000003,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000003,source_id,high
TNP-00369,MARSAD_ARP2014,Ahmed_Mechergui,https://majles.marsad.tn/2014/elus/Ahmed_Mechergui,normalised_name_lat,medium
TNP-00370,MARSAD_ANC,4f4fbcf3bd8cb56157000004,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000004,source_id,high
TNP-00371,MARSAD_ANC,4f4fbcf3bd8cb56157000005,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000005,source_id,high
TNP-00372,MARSAD_ANC,4f4fbcf3bd8cb56157000006,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000006,source_id,high
TNP-00373,MARSAD_ANC,4f4fbcf3bd8cb56157000007,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000007,source_id,high
TNP-00374,MARSAD_ANC,4f4fbcf3bd8cb56157000008,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000008,source_id,high
TNP-00375,MARSAD_ANC,4f4fbcf3bd8cb56157000009,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000009,source_id,high
TNP-00375,MARSAD_ARP2014,Oussama_Al_Saghir,https://majles.marsad.tn/2014/elus/Oussama_Al_Saghir,normalised_name_ar+lat,high
TNP-00376,MARSAD_ANC,4f4fbcf3bd8cb5615700000a,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700000a,source_id,high
TNP-00377,MARSAD_ANC,4f4fbcf3bd8cb5615700000b,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700000b,source_id,high
TNP-00378,MARSAD_ANC,4f4fbcf3bd8cb5615700000c,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700000c,source_id,high
TNP-00379,MARSAD_ANC,4f4fbcf3bd8cb5615700000d,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700000d,source_id,high
TNP-00380,MARSAD_ANC,4f4fbcf3bd8cb5615700000e,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700000e,source_id,high
TNP-00381,MARSAD_ANC,4f4fbcf3bd8cb5615700000f,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700000f,source_id,high
TNP-00382,MARSAD_ANC,4f4fbcf3bd8cb56157000010,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000010,source_id,high
TNP-00383,MARSAD_ANC,4f4fbcf3bd8cb56157000011,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000011,source_id,high
TNP-00383,MARSAD_ARP2014,Habib_Khedher,https://majles.marsad.tn/2014/elus/Habib_Khedher,normalised_name_ar+lat,high
TNP-00384,MARSAD_ANC,4f4fbcf3bd8cb56157000012,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000012,source_id,high
TNP-00385,MARSAD_ANC,4f4fbcf3bd8cb56157000013,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000013,source_id,high
TNP-00386,MARSAD_ANC,4f4fbcf3bd8cb56157000014,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000014,source_id,high
TNP-00387,MARSAD_ANC,4f4fbcf3bd8cb56157000016,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000016,source_id,high
TNP-00388,MARSAD_ANC,4f4fbcf3bd8cb56157000017,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000017,source_id,high
TNP-00389,MARSAD_ANC,4f4fbcf3bd8cb56157000018,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000018,source_id,high
TNP-00390,MARSAD_ANC,4f4fbcf3bd8cb5615700001a,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700001a,source_id,high
TNP-00391,MARSAD_ANC,4f4fbcf3bd8cb5615700001d,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700001d,source_id,high
TNP-00392,MARSAD_ANC,4f4fbcf3bd8cb5615700001e,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700001e,source_id,high
TNP-00393,MARSAD_ANC,4f4fbcf3bd8cb5615700001f,https://www.marsad.tn/deputes/4f4fbcf3bd8cb5615700001f,source_id,high
TNP-00394,MARSAD_ANC,4f4fbcf3bd8cb56157000020,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000020,source_id,high
TNP-00394,MARSAD_ARP2014,Hedi_Ben_Braham,https://majles.marsad.tn/2014/elus/Hedi_Ben_Braham,normalised_name_ar+lat,high
TNP-00395,MARSAD_ANC,4f4fbcf3bd8cb56157000021,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000021,source_id,high
TNP-00396,MARSAD_ANC,4f4fbcf3bd8cb56157000023,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000023,source_id,high
TNP-00397,MARSAD_ANC,4f4fbcf3bd8cb56157000024,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000024,source_id,high
TNP-00398,MARSAD_ANC,4f4fbcf3bd8cb56157000025,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000025,source_id,high
TNP-00399,MARSAD_ANC,4f4fbcf3bd8cb56157000026,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000026,source_id,high
TNP-00400,MARSAD_ANC,4f4fbcf3bd8cb56157000028,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000028,source_id,high
TNP-00401,MARSAD_ANC,4f4fbcf3bd8cb56157000029,https://www.marsad.tn/deputes/4f4fbcf3bd8cb56157000029,source_id,high
TNP-00401,MARSAD_ARP2014,Imen_Ben_Mhamed,https://majles.marsad.tn/2014/elus/Imen_Ben_Mhamed,normalised_name_ar+lat,high
