table_name,record_id,field_name,source_id,value_hash,retrieved_at,confidence
persons,TNP-00433,biography_ar,MARSAD_ANC,701f924acce9,2026-08-28,medium
mandates,TNM-84afbe061728,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00434,name_ar,MARSAD_ANC,e49051c19c36,2026-08-28,medium
persons,TNP-00434,name_lat,MARSAD_ANC,701689c2d800,2026-08-28,medium
persons,TNP-00434,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00434,birth_date,MARSAD_ANC,717d7a36871c,2026-08-28,medium
persons,TNP-00434,birth_place_ar,MARSAD_ANC,d3f11bd99dbe,2026-08-28,medium
persons,TNP-00434,biography_ar,MARSAD_ANC,5b6f09d7d533,2026-08-28,medium
mandates,TNM-76fe1475d7b2,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00435,name_ar,MARSAD_ANC,4c2874ff554e,2026-08-28,medium
persons,TNP-00435,name_lat,MARSAD_ANC,96a3821428ea,2026-08-28,medium
persons,TNP-00435,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00435,birth_date,MARSAD_ANC,148d9899842d,2026-08-28,medium
persons,TNP-00435,birth_place_ar,MARSAD_ANC,a6ae91a9758f,2026-08-28,medium
persons,TNP-00435,languages,MARSAD_ANC,23d8e0156062,2026-08-28,medium
persons,TNP-00435,biography_ar,MARSAD_ANC,271e384586cb,2026-08-28,medium
mandates,TNM-395120a83625,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00436,name_ar,MARSAD_ANC,8ae39e705b06,2026-08-28,medium
persons,TNP-00436,name_lat,MARSAD_ANC,d7f215dc3669,2026-08-28,medium
persons,TNP-00436,gender,MARSAD_ANC,96a1a08dcded,2026-08-28,medium
persons,TNP-00436,birth_date,MARSAD_ANC,bea91f39ea68,2026-08-28,medium
persons,TNP-00436,birth_place_ar,MARSAD_ANC,e58b2d54f674,2026-08-28,medium
persons,TNP-00436,biography_ar,MARSAD_ANC,f6b39be2a509,2026-08-28,medium
mandates,TNM-393f8f4f1401,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00437,name_ar,MARSAD_ANC,830041da9ed9,2026-08-28,medium
persons,TNP-00437,name_lat,MARSAD_ANC,182fa1422be8,2026-08-28,medium
persons,TNP-00437,gender,MARSAD_ANC,96a1a08dcded,2026-08-28,medium
persons,TNP-00437,birth_date,MARSAD_ANC,5988cfc2e7b1,2026-08-28,medium
persons,TNP-00437,birth_place_ar,MARSAD_ANC,0caa6698f01e,2026-08-28,medium
persons,TNP-00437,biography_ar,MARSAD_ANC,8c22311a4102,2026-08-28,medium
mandates,TNM-3fa54b9de05b,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00438,name_ar,MARSAD_ANC,6600a4c9a01a,2026-08-28,medium
persons,TNP-00438,name_lat,MARSAD_ANC,2cfcbe3561e0,2026-08-28,medium
persons,TNP-00438,gender,MARSAD_ANC,96a1a08dcded,2026-08-28,medium
persons,TNP-00438,birth_date,MARSAD_ANC,b6cf74fa8224,2026-08-28,medium
persons,TNP-00438,birth_place_ar,MARSAD_ANC,e58b2d54f674,2026-08-28,medium
persons,TNP-00438,marital_status,MARSAD_ANC,91bb0737da8e,2026-08-28,medium
persons,TNP-00438,languages,MARSAD_ANC,93a24f2eb16e,2026-08-28,medium
persons,TNP-00438,biography_ar,MARSAD_ANC,3e675611297b,2026-08-28,medium
mandates,TNM-78d1ed812f54,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00439,name_ar,MARSAD_ANC,769384f90474,2026-08-28,medium
persons,TNP-00439,name_lat,MARSAD_ANC,ad40193cd3a0,2026-08-28,medium
persons,TNP-00439,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00439,birth_date,MARSAD_ANC,4cc8807f7eac,2026-08-28,medium
persons,TNP-00439,birth_place_ar,MARSAD_ANC,eebc71a485d4,2026-08-28,medium
persons,TNP-00439,biography_ar,MARSAD_ANC,7a71a3f9a0df,2026-08-28,medium
mandates,TNM-31f47d0dcf25,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00440,name_ar,MARSAD_ANC,19fef31d9050,2026-08-28,medium
persons,TNP-00440,name_lat,MARSAD_ANC,e34e7576b4c1,2026-08-28,medium
persons,TNP-00440,gender,MARSAD_ANC,50d8b4a941c2,2026-08-28,medium
persons,TNP-00440,languages,MARSAD_ANC,b858a87c07b0,2026-08-28,medium
persons,TNP-00440,biography_ar,MARSAD_ANC,af46038b1e24,2026-08-28,medium
mandates,TNM-cf6f8901010f,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00441,name_ar,MARSAD_ANC,5de9b8171310,2026-08-28,medium
persons,TNP-00441,name_lat,MARSAD_ANC,2365385cfa1f,2026-08-28,medium
persons,TNP-00441,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00441,birth_date,MARSAD_ANC,e14036d2c9f7,2026-08-28,medium
persons,TNP-00441,birth_place_ar,MARSAD_ANC,a853a51c4349,2026-08-28,medium
persons,TNP-00441,marital_status,MARSAD_ANC,a0c4d52f4223,2026-08-28,medium
persons,TNP-00441,biography_ar,MARSAD_ANC,4c61e5e9230d,2026-08-28,medium
mandates,TNM-7f5db27ec88e,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00442,name_ar,MARSAD_ANC,869f04ec81a6,2026-08-28,medium
persons,TNP-00442,name_lat,MARSAD_ANC,6fc258a31022,2026-08-28,medium
persons,TNP-00442,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00442,birth_date,MARSAD_ANC,489162204365,2026-08-28,medium
persons,TNP-00442,birth_place_ar,MARSAD_ANC,e58b2d54f674,2026-08-28,medium
persons,TNP-00442,biography_ar,MARSAD_ANC,a86ebae2a010,2026-08-28,medium
mandates,TNM-9475f9fe56e7,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00443,name_ar,MARSAD_ANC,e053ee8146cb,2026-08-28,medium
persons,TNP-00443,name_lat,MARSAD_ANC,bbce9188a773,2026-08-28,medium
persons,TNP-00443,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00443,birth_date,MARSAD_ANC,9f82c10a0fbf,2026-08-28,medium
persons,TNP-00443,biography_ar,MARSAD_ANC,19b1e6afc5c9,2026-08-28,medium
mandates,TNM-149850b8eb86,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00444,name_ar,MARSAD_ANC,f142a4eaf626,2026-08-28,medium
persons,TNP-00444,name_lat,MARSAD_ANC,7a93eb6e0b60,2026-08-28,medium
persons,TNP-00444,gender,MARSAD_ANC,96a1a08dcded,2026-08-28,medium
persons,TNP-00444,birth_date,MARSAD_ANC,a8b21b854905,2026-08-28,medium
persons,TNP-00444,birth_place_ar,MARSAD_ANC,a1f7248edb34,2026-08-28,medium
persons,TNP-00444,marital_status,MARSAD_ANC,91bb0737da8e,2026-08-28,medium
persons,TNP-00444,biography_ar,MARSAD_ANC,5b30a1ae77e1,2026-08-28,medium
mandates,TNM-1cb2d3f0c688,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00445,name_ar,MARSAD_ANC,9bd9269a54de,2026-08-28,medium
persons,TNP-00445,name_lat,MARSAD_ANC,c9771867b28d,2026-08-28,medium
persons,TNP-00445,gender,MARSAD_ANC,96a1a08dcded,2026-08-28,medium
persons,TNP-00445,birth_date,MARSAD_ANC,2969b1de8dd2,2026-08-28,medium
persons,TNP-00445,birth_place_ar,MARSAD_ANC,c6f3906772d8,2026-08-28,medium
persons,TNP-00445,biography_ar,MARSAD_ANC,bc2d8597c090,2026-08-28,medium
mandates,TNM-5303da2b09e6,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00446,name_ar,MARSAD_ANC,e9b844de0ed1,2026-08-28,medium
persons,TNP-00446,name_lat,MARSAD_ANC,0524b84c8ea3,2026-08-28,medium
persons,TNP-00446,gender,MARSAD_ANC,96a1a08dcded,2026-08-28,medium
persons,TNP-00446,birth_date,MARSAD_ANC,f04edc183694,2026-08-28,medium
persons,TNP-00446,birth_place_ar,MARSAD_ANC,15845d159705,2026-08-28,medium
persons,TNP-00446,marital_status,MARSAD_ANC,91bb0737da8e,2026-08-28,medium
persons,TNP-00446,languages,MARSAD_ANC,8fb60af4582f,2026-08-28,medium
persons,TNP-00446,biography_ar,MARSAD_ANC,b94fe3ed31d3,2026-08-28,medium
mandates,TNM-04b27ca6fd66,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00447,name_ar,MARSAD_ANC,18b87c3357be,2026-08-28,medium
persons,TNP-00447,name_lat,MARSAD_ANC,64a656b83ca0,2026-08-28,medium
persons,TNP-00447,gender,MARSAD_ANC,96a1a08dcded,2026-08-28,medium
persons,TNP-00447,birth_date,MARSAD_ANC,a7a6567934e4,2026-08-28,medium
persons,TNP-00447,biography_ar,MARSAD_ANC,e4319b6fc968,2026-08-28,medium
mandates,TNM-1829dbae9076,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00448,name_ar,MARSAD_ANC,1a2f62274e04,2026-08-28,medium
persons,TNP-00448,name_lat,MARSAD_ANC,646b09d4d655,2026-08-28,medium
persons,TNP-00448,gender,MARSAD_ANC,50d8b4a941c2,2026-08-28,medium
persons,TNP-00448,biography_ar,MARSAD_ANC,e9e9e36affe7,2026-08-28,medium
mandates,TNM-4c69bd0aa8f5,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00449,name_ar,MARSAD_ANC,9add501ab815,2026-08-28,medium
persons,TNP-00449,name_lat,MARSAD_ANC,3a354c58984b,2026-08-28,medium
persons,TNP-00449,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00449,biography_ar,MARSAD_ANC,eadba35a9f40,2026-08-28,medium
mandates,TNM-f80402216964,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00450,name_ar,MARSAD_ANC,0ee80a3e3c59,2026-08-28,medium
persons,TNP-00450,name_lat,MARSAD_ANC,a8f8e0d1f304,2026-08-28,medium
persons,TNP-00450,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00450,marital_status,MARSAD_ANC,dc43569e31b1,2026-08-28,medium
persons,TNP-00450,languages,MARSAD_ANC,23d8e0156062,2026-08-28,medium
persons,TNP-00450,biography_ar,MARSAD_ANC,f65be36199d2,2026-08-28,medium
mandates,TNM-fc427a46d5a0,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00451,name_ar,MARSAD_ANC,f9ba71d9d86e,2026-08-28,medium
persons,TNP-00451,name_lat,MARSAD_ANC,2c9baea9b572,2026-08-28,medium
persons,TNP-00451,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00451,biography_ar,MARSAD_ANC,ba70017cf129,2026-08-28,medium
mandates,TNM-316fd5b4cc08,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00452,name_ar,MARSAD_ANC,dff730622aab,2026-08-28,medium
persons,TNP-00452,name_lat,MARSAD_ANC,68cf7fd6411d,2026-08-28,medium
persons,TNP-00452,gender,MARSAD_ANC,96a1a08dcded,2026-08-28,medium
persons,TNP-00452,birth_date,MARSAD_ANC,cda1a75b1c49,2026-08-28,medium
persons,TNP-00452,birth_place_ar,MARSAD_ANC,e58b2d54f674,2026-08-28,medium
persons,TNP-00452,marital_status,MARSAD_ANC,91bb0737da8e,2026-08-28,medium
persons,TNP-00452,biography_ar,MARSAD_ANC,154ae419786d,2026-08-28,medium
mandates,TNM-0b46762f687c,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00453,name_ar,MARSAD_ANC,a0ad18283d05,2026-08-28,medium
persons,TNP-00453,name_lat,MARSAD_ANC,ed0325188227,2026-08-28,medium
persons,TNP-00453,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00453,biography_ar,MARSAD_ANC,0e614257a42b,2026-08-28,medium
mandates,TNM-26e132f79535,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00454,name_ar,MARSAD_ANC,243d2f435126,2026-08-28,medium
persons,TNP-00454,name_lat,MARSAD_ANC,9488e9d28c68,2026-08-28,medium
persons,TNP-00454,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00454,birth_date,MARSAD_ANC,86501cba7959,2026-08-28,medium
persons,TNP-00454,birth_place_ar,MARSAD_ANC,a1f7248edb34,2026-08-28,medium
persons,TNP-00454,biography_ar,MARSAD_ANC,4d016b3c72c4,2026-08-28,medium
mandates,TNM-ee7d74e6edc4,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00455,name_ar,MARSAD_ANC,dc19308d026d,2026-08-28,medium
persons,TNP-00455,name_lat,MARSAD_ANC,99532938f855,2026-08-28,medium
persons,TNP-00455,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00455,birth_date,MARSAD_ANC,e80b9a6e7233,2026-08-28,medium
persons,TNP-00455,birth_place_ar,MARSAD_ANC,c6f3906772d8,2026-08-28,medium
persons,TNP-00455,marital_status,MARSAD_ANC,dc43569e31b1,2026-08-28,medium
persons,TNP-00455,languages,MARSAD_ANC,23d8e0156062,2026-08-28,medium
persons,TNP-00455,biography_ar,MARSAD_ANC,1125c857f39c,2026-08-28,medium
mandates,TNM-ba753620c291,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00456,name_ar,MARSAD_ANC,300dbb824ad7,2026-08-28,medium
persons,TNP-00456,name_lat,MARSAD_ANC,9e5f1cb1af8f,2026-08-28,medium
persons,TNP-00456,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00456,biography_ar,MARSAD_ANC,fae34dfbaf6d,2026-08-28,medium
mandates,TNM-ffbeb4ed3265,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00457,name_ar,MARSAD_ANC,e26286bbf84b,2026-08-28,medium
persons,TNP-00457,name_lat,MARSAD_ANC,fbdcb4713d24,2026-08-28,medium
persons,TNP-00457,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00457,birth_date,MARSAD_ANC,c059b5972ad4,2026-08-28,medium
persons,TNP-00457,birth_place_ar,MARSAD_ANC,279c3c640b57,2026-08-28,medium
persons,TNP-00457,biography_ar,MARSAD_ANC,19aaca8b03af,2026-08-28,medium
mandates,TNM-c355a91fabac,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00458,name_ar,MARSAD_ANC,e5fcbf00535e,2026-08-28,medium
persons,TNP-00458,name_lat,MARSAD_ANC,184890f45901,2026-08-28,medium
persons,TNP-00458,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00458,birth_date,MARSAD_ANC,51bd17464254,2026-08-28,medium
persons,TNP-00458,biography_ar,MARSAD_ANC,82927b9e9389,2026-08-28,medium
mandates,TNM-fe8811890a1d,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00174,name_ar,MARSAD_ANC,1bf50741da52,2026-08-28,medium
persons,TNP-00174,name_lat,MARSAD_ANC,ab5d9899a2a6,2026-08-28,medium
persons,TNP-00174,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00174,birth_date,MARSAD_ANC,02bbcd530825,2026-08-28,medium
persons,TNP-00174,biography_ar,MARSAD_ANC,0295e4cb092a,2026-08-28,medium
mandates,TNM-85405e2c18e2,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00459,name_ar,MARSAD_ANC,fa1f680b5dc9,2026-08-28,medium
persons,TNP-00459,name_lat,MARSAD_ANC,e11643df6857,2026-08-28,medium
persons,TNP-00459,gender,MARSAD_ANC,96a1a08dcded,2026-08-28,medium
persons,TNP-00459,birth_date,MARSAD_ANC,ae8f36ec18b3,2026-08-28,medium
persons,TNP-00459,birth_place_ar,MARSAD_ANC,2e83a96980b4,2026-08-28,medium
persons,TNP-00459,marital_status,MARSAD_ANC,91bb0737da8e,2026-08-28,medium
persons,TNP-00459,languages,MARSAD_ANC,23d8e0156062,2026-08-28,medium
persons,TNP-00459,biography_ar,MARSAD_ANC,627164c29a23,2026-08-28,medium
mandates,TNM-5aac745e7d6f,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00460,name_ar,MARSAD_ANC,018849b03210,2026-08-28,medium
persons,TNP-00460,name_lat,MARSAD_ANC,f933a66efea2,2026-08-28,medium
persons,TNP-00460,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00460,birth_date,MARSAD_ANC,6b95ce353c51,2026-08-28,medium
persons,TNP-00460,birth_place_ar,MARSAD_ANC,e58b2d54f674,2026-08-28,medium
persons,TNP-00460,biography_ar,MARSAD_ANC,6605ac569662,2026-08-28,medium
mandates,TNM-8f585beb9023,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00461,name_ar,MARSAD_ANC,350d6b2d0ca6,2026-08-28,medium
persons,TNP-00461,name_lat,MARSAD_ANC,db6fb5f9747c,2026-08-28,medium
persons,TNP-00461,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00461,birth_date,MARSAD_ANC,a98715a0a97e,2026-08-28,medium
persons,TNP-00461,birth_place_ar,MARSAD_ANC,6f6efd541585,2026-08-28,medium
persons,TNP-00461,marital_status,MARSAD_ANC,dc43569e31b1,2026-08-28,medium
persons,TNP-00461,biography_ar,MARSAD_ANC,7d6efd8b2d98,2026-08-28,medium
mandates,TNM-a3a2f6e518e5,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00462,name_ar,MARSAD_ANC,24192c78bc32,2026-08-28,medium
persons,TNP-00462,name_lat,MARSAD_ANC,53dec2844eec,2026-08-28,medium
persons,TNP-00462,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00462,birth_date,MARSAD_ANC,ef51c375e5d7,2026-08-28,medium
persons,TNP-00462,marital_status,MARSAD_ANC,dc43569e31b1,2026-08-28,medium
persons,TNP-00462,biography_ar,MARSAD_ANC,2693f97b8b78,2026-08-28,medium
mandates,TNM-c2728580a9a9,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00463,name_ar,MARSAD_ANC,bb82120fb315,2026-08-28,medium
persons,TNP-00463,name_lat,MARSAD_ANC,07db0df2091d,2026-08-28,medium
persons,TNP-00463,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00463,birth_date,MARSAD_ANC,e8dea0896623,2026-08-28,medium
persons,TNP-00463,birth_place_ar,MARSAD_ANC,e117a1baf22b,2026-08-28,medium
persons,TNP-00463,marital_status,MARSAD_ANC,dc43569e31b1,2026-08-28,medium
persons,TNP-00463,languages,MARSAD_ANC,23d8e0156062,2026-08-28,medium
persons,TNP-00463,biography_ar,MARSAD_ANC,57c5d533b339,2026-08-28,medium
mandates,TNM-f1182a7c040b,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00464,name_ar,MARSAD_ANC,3a315333f362,2026-08-28,medium
persons,TNP-00464,name_lat,MARSAD_ANC,0d0f862543c9,2026-08-28,medium
persons,TNP-00464,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00464,birth_date,MARSAD_ANC,f35cd4345c38,2026-08-28,medium
persons,TNP-00464,biography_ar,MARSAD_ANC,12776f0fe79a,2026-08-28,medium
mandates,TNM-062fd6aedff3,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00465,name_ar,MARSAD_ANC,b899576b2d6d,2026-08-28,medium
persons,TNP-00465,name_lat,MARSAD_ANC,c694932e85ed,2026-08-28,medium
persons,TNP-00465,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00465,birth_date,MARSAD_ANC,ced227556170,2026-08-28,medium
persons,TNP-00465,birth_place_ar,MARSAD_ANC,e58b2d54f674,2026-08-28,medium
persons,TNP-00465,biography_ar,MARSAD_ANC,43d3243f7110,2026-08-28,medium
mandates,TNM-bdc962695daf,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00466,name_ar,MARSAD_ANC,adb9518ccd19,2026-08-28,medium
persons,TNP-00466,name_lat,MARSAD_ANC,6455e225ad15,2026-08-28,medium
persons,TNP-00466,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00466,birth_date,MARSAD_ANC,5a49ab3540c5,2026-08-28,medium
persons,TNP-00466,birth_place_ar,MARSAD_ANC,eae1e5d1276f,2026-08-28,medium
persons,TNP-00466,biography_ar,MARSAD_ANC,43f3e4d39f4b,2026-08-28,medium
mandates,TNM-c4ea04524b4c,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00467,name_ar,MARSAD_ANC,13cfa7b63326,2026-08-28,medium
persons,TNP-00467,name_lat,MARSAD_ANC,d128ab24c2c3,2026-08-28,medium
persons,TNP-00467,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00467,birth_date,MARSAD_ANC,fb7f626e8da9,2026-08-28,medium
persons,TNP-00467,birth_place_ar,MARSAD_ANC,d8aca3ebc5bf,2026-08-28,medium
persons,TNP-00467,biography_ar,MARSAD_ANC,15a4755bc640,2026-08-28,medium
mandates,TNM-ef2bb40761f7,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00468,name_ar,MARSAD_ANC,373308b2b12b,2026-08-28,medium
persons,TNP-00468,name_lat,MARSAD_ANC,0a60e26b0475,2026-08-28,medium
persons,TNP-00468,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00468,birth_date,MARSAD_ANC,516fc4256a4c,2026-08-28,medium
persons,TNP-00468,birth_place_ar,MARSAD_ANC,7f5b35def619,2026-08-28,medium
persons,TNP-00468,marital_status,MARSAD_ANC,dc43569e31b1,2026-08-28,medium
persons,TNP-00468,languages,MARSAD_ANC,23d8e0156062,2026-08-28,medium
persons,TNP-00468,biography_ar,MARSAD_ANC,6cda5d0b17e7,2026-08-28,medium
mandates,TNM-37824e3cadcc,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00469,name_ar,MARSAD_ANC,140aacf8158d,2026-08-28,medium
persons,TNP-00469,name_lat,MARSAD_ANC,bb20f4af4f0d,2026-08-28,medium
persons,TNP-00469,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00469,marital_status,MARSAD_ANC,dc43569e31b1,2026-08-28,medium
persons,TNP-00469,languages,MARSAD_ANC,23d8e0156062,2026-08-28,medium
persons,TNP-00469,biography_ar,MARSAD_ANC,1cf1960e7a62,2026-08-28,medium
mandates,TNM-f9e1e823c030,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00470,name_ar,MARSAD_ANC,a21e9b7521a6,2026-08-28,medium
persons,TNP-00470,name_lat,MARSAD_ANC,6f22bebb46bc,2026-08-28,medium
persons,TNP-00470,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00470,birth_date,MARSAD_ANC,4315a4f4df34,2026-08-28,medium
persons,TNP-00470,biography_ar,MARSAD_ANC,a72d80d71655,2026-08-28,medium
mandates,TNM-351d4cb196de,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00471,name_ar,MARSAD_ANC,44e4d75d7758,2026-08-28,medium
persons,TNP-00471,name_lat,MARSAD_ANC,79bcb781179a,2026-08-28,medium
persons,TNP-00471,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00471,birth_date,MARSAD_ANC,4595ab6490f5,2026-08-28,medium
persons,TNP-00471,birth_place_ar,MARSAD_ANC,e7418afa4761,2026-08-28,medium
persons,TNP-00471,biography_ar,MARSAD_ANC,9a16037ff2d0,2026-08-28,medium
mandates,TNM-83e1d2910a00,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00472,name_ar,MARSAD_ANC,1034532d82a2,2026-08-28,medium
persons,TNP-00472,name_lat,MARSAD_ANC,f64c6f1408b7,2026-08-28,medium
persons,TNP-00472,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00472,birth_date,MARSAD_ANC,43c57f9f6a86,2026-08-28,medium
persons,TNP-00472,birth_place_ar,MARSAD_ANC,7f5b35def619,2026-08-28,medium
persons,TNP-00472,marital_status,MARSAD_ANC,dc43569e31b1,2026-08-28,medium
persons,TNP-00472,biography_ar,MARSAD_ANC,94e9f38798e5,2026-08-28,medium
mandates,TNM-3ccdf2827083,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00473,name_ar,MARSAD_ANC,4a8aa7395bf7,2026-08-28,medium
persons,TNP-00473,name_lat,MARSAD_ANC,6477a84106d8,2026-08-28,medium
persons,TNP-00473,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00473,birth_date,MARSAD_ANC,5b75c561f478,2026-08-28,medium
persons,TNP-00473,birth_place_ar,MARSAD_ANC,bf7a58f3eb19,2026-08-28,medium
persons,TNP-00473,biography_ar,MARSAD_ANC,d02e207f1ec3,2026-08-28,medium
mandates,TNM-47eccc598869,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00474,name_ar,MARSAD_ANC,54f885f445d7,2026-08-28,medium
persons,TNP-00474,name_lat,MARSAD_ANC,54727c3dcfb7,2026-08-28,medium
persons,TNP-00474,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00474,birth_date,MARSAD_ANC,86fbc3a4da0a,2026-08-28,medium
persons,TNP-00474,birth_place_ar,MARSAD_ANC,44c996bd5bdd,2026-08-28,medium
persons,TNP-00474,biography_ar,MARSAD_ANC,0abc3361938c,2026-08-28,medium
mandates,TNM-0ab7152127e8,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00475,name_ar,MARSAD_ANC,74329c5cf00c,2026-08-28,medium
persons,TNP-00475,name_lat,MARSAD_ANC,c4515fb5a703,2026-08-28,medium
persons,TNP-00475,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00475,birth_date,MARSAD_ANC,3a94f98aba09,2026-08-28,medium
persons,TNP-00475,biography_ar,MARSAD_ANC,35e37f181c8d,2026-08-28,medium
mandates,TNM-4ab7233fcfbc,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00476,name_ar,MARSAD_ANC,fe2e52baae85,2026-08-28,medium
persons,TNP-00476,name_lat,MARSAD_ANC,1596ae6b7338,2026-08-28,medium
persons,TNP-00476,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00476,birth_date,MARSAD_ANC,9ffd37a041d8,2026-08-28,medium
persons,TNP-00476,biography_ar,MARSAD_ANC,7518008b7529,2026-08-28,medium
mandates,TNM-49c941ad8ccb,assembly_id,MARSAD_ANC,025762754065,2026-08-28,medium
persons,TNP-00477,name_ar,MARSAD_ANC,be4ac5f90369,2026-08-28,medium
persons,TNP-00477,name_lat,MARSAD_ANC,7e834c61ef53,2026-08-28,medium
persons,TNP-00477,gender,MARSAD_ANC,030ef4a52619,2026-08-28,medium
persons,TNP-00477,birth_date,MARSAD_ANC,530e64b96db9,2026-08-28,medium
persons,TNP-00477,birth_place_ar,MARSAD_ANC,963561bac65e,2026-08-28,medium
