vote_id,assembly_id,vote_date,title,source_url,n_recorded,source_ids
VOT-2f0e86031c1a,NCA-2011,2014-01-03,Quatrième paragraphe du préambule,,215,MARSAD_ANC
VOT-dffe58ad734f,NCA-2011,2014-01-03,Amendement n°53 du paragraphe 5,,215,MARSAD_ANC
VOT-cac3a3af4324,NCA-2011,2014-01-03,Amendement n°173 du paragraphe 5,,215,MARSAD_ANC
VOT-af670bbabf89,NCA-2011,2014-01-03,Amendement n°175 du paragraphe 5,,215,MARSAD_ANC
VOT-85a916d638d3,NCA-2011,2014-01-03,Cinquième paragraphe du préambule,,215,MARSAD_ANC
VOT-d1fd072b5521,NCA-2011,2014-01-03,Amendement n°74 du paragraphe 6,,215,MARSAD_ANC
VOT-c45e91869255,NCA-2011,2014-01-03,Sixième paragraphe du préambule,,215,MARSAD_ANC
VOT-e11e825c6018,NCA-2011,2014-01-04,Titre du premier chapitre: Dispositions générales,,215,MARSAD_ANC
VOT-9d80933cd3f1,NCA-2011,2014-01-04,Amendement n°227 sur l'article premier,,215,MARSAD_ANC
VOT-29433e2d8157,NCA-2011,2014-01-04,Amendement n°5 sur l'article premier,,215,MARSAD_ANC
VOT-81841dccdf09,NCA-2011,2014-01-04,Amendement n°42 sur l'article premier,,215,MARSAD_ANC
VOT-64ef2e08a2ce,NCA-2011,2014-01-04,Amendement n°209 sur l'article premier,,215,MARSAD_ANC
VOT-f18ca9fa9f1b,NCA-2011,2014-01-04,Article premier,,215,MARSAD_ANC
VOT-7ce5cc181fbe,NCA-2011,2014-01-04,Amendement n°228 sur l'article 2,,215,MARSAD_ANC
VOT-d0be5dff7bb0,NCA-2011,2014-01-04,Amendement n°126 sur l'article 2,,215,MARSAD_ANC
VOT-0c8d9d93425d,NCA-2011,2014-01-04,Amendement n°94 sur l'article 2,,215,MARSAD_ANC
VOT-1541c2033ed9,NCA-2011,2014-01-04,Article 2,,215,MARSAD_ANC
VOT-aff825c78eda,NCA-2011,2014-01-04,Article 3,,215,MARSAD_ANC
VOT-f9f303e01ba8,NCA-2011,2014-01-04,Amendement n°28 sur l'article 4,,215,MARSAD_ANC
VOT-2028d366417c,NCA-2011,2014-01-04,Article 4,,215,MARSAD_ANC
VOT-c4edb9553544,NCA-2011,2014-01-04,Amendement n°178 sur l'article 5,,215,MARSAD_ANC
VOT-70574aab0efe,NCA-2011,2014-01-04,Article 5,,215,MARSAD_ANC
VOT-d357e0a23624,NCA-2011,2014-01-04,Amendement n°23 sur l'article 6,,215,MARSAD_ANC
VOT-2b016b1abe72,NCA-2011,2014-01-04,Amendement n°62 sur l'article 6,,215,MARSAD_ANC
VOT-dfb5a7e40cb5,NCA-2011,2014-01-04,Amendement n°95 sur l'article 6,,215,MARSAD_ANC
VOT-6ad3942d895a,NCA-2011,2014-01-04,Amendement n°127 sur l'article 6,,215,MARSAD_ANC
VOT-4529e5898cfc,NCA-2011,2014-01-04,Article 6,,215,MARSAD_ANC
VOT-b6573c554de3,NCA-2011,2014-01-04,Amendement n°111 sur l'article 7,,215,MARSAD_ANC
VOT-f330cafd14fd,NCA-2011,2014-01-04,Amendement n°187 sur l'article 7,,215,MARSAD_ANC
VOT-4df8e58c12d8,NCA-2011,2014-01-04,Article 7,,215,MARSAD_ANC
VOT-d13f985a0fa1,NCA-2011,2014-01-04,Amendement n°128 sur l'article 8,,215,MARSAD_ANC
VOT-9e6a904c0511,NCA-2011,2014-01-04,Article 8,,215,MARSAD_ANC
VOT-110dcc9fa21c,NCA-2011,2014-01-04,Amendement n°38 sur l'article 9,,215,MARSAD_ANC
VOT-4f34f830722f,NCA-2011,2014-01-04,Amendement n°129 sur l'article 9,,215,MARSAD_ANC
VOT-bc1996ff4c68,NCA-2011,2014-01-04,Article 9,,215,MARSAD_ANC
VOT-d882dd753018,NCA-2011,2014-01-04,Amendement n°29 sur l'article 10,,215,MARSAD_ANC
VOT-4f645d8b8a29,NCA-2011,2014-01-04,Amendement n°39 sur l'article 10,,215,MARSAD_ANC
VOT-59f7fe1350e4,NCA-2011,2014-01-04,Amendement n°108 sur l'article 10,,215,MARSAD_ANC
VOT-fc6bb0f3a32d,NCA-2011,2014-01-04,Amendement n°225 sur l'article 10,,215,MARSAD_ANC
VOT-154538f8ddca,NCA-2011,2014-01-04,Article 10,,215,MARSAD_ANC
VOT-772a2d8f8cfd,NCA-2011,2014-01-04,Article 11,,215,MARSAD_ANC
VOT-f58fdfb52648,NCA-2011,2014-01-04,Amendement n°8 sur l'article 12,,215,MARSAD_ANC
VOT-b99e19fa5d15,NCA-2011,2014-01-04,Amendement n°112 sur l'article 12,,215,MARSAD_ANC
VOT-eed989ea4fc0,NCA-2011,2014-01-04,Article 12,,215,MARSAD_ANC
VOT-3b2e52dc9688,NCA-2011,2014-01-04,Amendement n°86 sur l'article 13,,215,MARSAD_ANC
VOT-e45051eef997,NCA-2011,2014-01-04,Article 13,,215,MARSAD_ANC
VOT-7ef5983d958a,NCA-2011,2014-01-04,Amendement n°96 sur l'article 14,,215,MARSAD_ANC
VOT-342951b86bdd,NCA-2011,2014-01-04,Amendement n°131 sur l'article 14,,215,MARSAD_ANC
VOT-a74a62f5904b,NCA-2011,2014-01-04,Article 14,,215,MARSAD_ANC
VOT-731ee2afb86d,NCA-2011,2014-01-04,Amendement n°60 sur l'article 15,,215,MARSAD_ANC
VOT-122f4fcc5669,NCA-2011,2014-01-04,Amendement n°132 sur l'article 15,,215,MARSAD_ANC
VOT-1a5d5ed21340,NCA-2011,2014-01-04,Article 15,,215,MARSAD_ANC
VOT-1fc17ae1ad67,NCA-2011,2014-01-05,Retour à un amendement sur l'article 6,,215,MARSAD_ANC
VOT-4c63bc9ee31e,NCA-2011,2014-01-05,Retour à l'article 6,,215,MARSAD_ANC
VOT-f8106a09d5ed,NCA-2011,2014-01-05,Amendement consensuel sur l'article 16,,215,MARSAD_ANC
VOT-70a1a76a235d,NCA-2011,2014-01-05,Article 16,,215,MARSAD_ANC
VOT-ba652b063f1c,NCA-2011,2014-01-05,Amendement consensuel sur l'article 17,,215,MARSAD_ANC
VOT-72d3adaa8daf,NCA-2011,2014-01-05,Article 17,,215,MARSAD_ANC
VOT-d398b7cbc1d2,NCA-2011,2014-01-05,Amendement consensuel sur l'article 18,,215,MARSAD_ANC
VOT-d809e4188d7c,NCA-2011,2014-01-05,Article 18,,215,MARSAD_ANC
VOT-9f42dcb140ef,NCA-2011,2014-01-05,Amendement consensuel sur l'article 19,,215,MARSAD_ANC
VOT-a56cbf604f11,NCA-2011,2014-01-05,Article 19,,215,MARSAD_ANC
VOT-6dc5ec0876f8,NCA-2011,2014-01-06,Retour à un amendement sur l'article 12,,215,MARSAD_ANC
VOT-1696964c1cad,NCA-2011,2014-01-06,Retour à l'article 12,,215,MARSAD_ANC
VOT-dc9994e0bd01,NCA-2011,2014-01-06,Ajout d'un article après l'article 19,,215,MARSAD_ANC
VOT-95b2fc682519,NCA-2011,2014-01-06,Titre du deuxième chapitre: Droits et libertés,,215,MARSAD_ANC
VOT-4edf938ec841,NCA-2011,2014-01-06,Article 20,,215,MARSAD_ANC
VOT-a7e227abd587,NCA-2011,2014-01-06,Amendement n°85 sur l'article 21,,215,MARSAD_ANC
VOT-2d117a0bb9fc,NCA-2011,2014-01-06,Amendement n°136 bis sur l'article 21,,215,MARSAD_ANC
VOT-19df6f9b7008,NCA-2011,2014-01-06,Article 21,,215,MARSAD_ANC
VOT-1cbe02d6ee3d,NCA-2011,2014-01-06,Article 22,,215,MARSAD_ANC
VOT-4355f518c8a9,NCA-2011,2014-01-06,Amendement n°229 sur l'article 23,,215,MARSAD_ANC
VOT-34c145fb7c27,NCA-2011,2014-01-06,Article 23,,215,MARSAD_ANC
VOT-cd7584195829,NCA-2011,2014-01-06,Article 24,,215,MARSAD_ANC
VOT-08173c238539,NCA-2011,2014-01-06,Article 25,,215,MARSAD_ANC
VOT-5d02c68c1e30,NCA-2011,2014-01-06,Article 26,,215,MARSAD_ANC
VOT-087410ef28eb,NCA-2011,2014-01-06,Article 27,,215,MARSAD_ANC
VOT-5599ba7c3484,NCA-2011,2014-01-06,Amendement n°137 sur l'article 28,,215,MARSAD_ANC
VOT-5719aa553102,NCA-2011,2014-01-06,Article 28,,215,MARSAD_ANC
VOT-6dc685206225,NCA-2011,2014-01-06,Amendement n°18 sur l'article 29,,215,MARSAD_ANC
VOT-2ebe6c6f1611,NCA-2011,2014-01-06,Article 29,,215,MARSAD_ANC
VOT-d13224d9c59f,NCA-2011,2014-01-06,Amendement n°230 sur l'article 30,,215,MARSAD_ANC
VOT-1c6f3f9a25cf,NCA-2011,2014-01-06,Article 30,,215,MARSAD_ANC
VOT-551b9bd4384e,NCA-2011,2014-01-06,Amendement n°231 sur l'article 31,,215,MARSAD_ANC
VOT-5a18c6b35da4,NCA-2011,2014-01-06,Amendement n°80 sur l'article 31,,215,MARSAD_ANC
VOT-ee818b9fd572,NCA-2011,2014-01-06,Amendement n°105 sur l'article 31,,215,MARSAD_ANC
VOT-4dae2c00f623,NCA-2011,2014-01-06,Article 31,,215,MARSAD_ANC
VOT-30dc2ab9d155,NCA-2011,2014-01-06,Amendement n°138 sur l'article 32,,215,MARSAD_ANC
VOT-d8f4c5de9ed4,NCA-2011,2014-01-06,Article 32,,215,MARSAD_ANC
VOT-7f536faf0f1a,NCA-2011,2014-01-06,Amendement n°139 sur l'article 33,,215,MARSAD_ANC
VOT-01887b9dcb5c,NCA-2011,2014-01-06,Article 33,,215,MARSAD_ANC
VOT-91e47ed642ba,NCA-2011,2014-01-06,Amendement n°232 sur l'article 34,,215,MARSAD_ANC
VOT-4b2abf9a772a,NCA-2011,2014-01-06,Article 34,,215,MARSAD_ANC
VOT-fcd2b951df7b,NCA-2011,2014-01-06,Amendement n°35 sur l'article 35,,215,MARSAD_ANC
VOT-633f62db1620,NCA-2011,2014-01-06,Amendement n°81 sur l'article 35,,215,MARSAD_ANC
VOT-4d69be430e1c,NCA-2011,2014-01-06,Amendement nouveau sur l'article 35,,215,MARSAD_ANC
VOT-a688596bb36b,NCA-2011,2014-01-06,Retour à l'article 35,,215,MARSAD_ANC
VOT-c61b1f918048,NCA-2011,2014-01-06,Amendement n°233 sur l'article 36,,215,MARSAD_ANC
VOT-9d2038b217c8,NCA-2011,2014-01-06,Article 36,,215,MARSAD_ANC
VOT-16b883553527,NCA-2011,2014-01-06,Article 35,,215,MARSAD_ANC
VOT-c20ea07c4b68,NCA-2011,2014-01-07,Amendement consensuel sur l'article 37,,215,MARSAD_ANC
VOT-995f24de925a,NCA-2011,2014-01-07,Amendement n°4 sur l'article 37,,215,MARSAD_ANC
VOT-0b0b2d6becd3,NCA-2011,2014-01-07,Amendement n°89 sur l'article 37,,215,MARSAD_ANC
VOT-5941e0a27361,NCA-2011,2014-01-07,Amendement n°141 sur l'article 37,,215,MARSAD_ANC
VOT-0a411666d126,NCA-2011,2014-01-07,Article 37,,215,MARSAD_ANC
VOT-e2ad7fe83206,NCA-2011,2014-01-07,Amendement n°87 sur l'article 38,,215,MARSAD_ANC
VOT-e9f2962fae7b,NCA-2011,2014-01-07,Amendement n°142 sur l'article 38,,215,MARSAD_ANC
VOT-8a86d77e9b7c,NCA-2011,2014-01-07,Article 38,,215,MARSAD_ANC
VOT-b06dd192d387,NCA-2011,2014-01-07,Amendement consensuel sur l'article 39,,215,MARSAD_ANC
VOT-904d066f39b5,NCA-2011,2014-01-07,Amendement n°1 sur l'article 39,,215,MARSAD_ANC
VOT-76f229c0ffcd,NCA-2011,2014-01-07,Article 39,,215,MARSAD_ANC
VOT-a832db1cf05a,NCA-2011,2014-01-07,Amendement n°234 sur l'article 40,,215,MARSAD_ANC
VOT-067f247f6dbd,NCA-2011,2014-01-07,Article 40,,215,MARSAD_ANC
VOT-ea7e59b91ac1,NCA-2011,2014-01-07,Amendement n°46 sur l'article 41,,215,MARSAD_ANC
VOT-b5babf5fb993,NCA-2011,2014-01-07,Article 41,,215,MARSAD_ANC
VOT-226d89e70816,NCA-2011,2014-01-07,Article 42,,215,MARSAD_ANC
VOT-feb6146adfb1,NCA-2011,2014-01-07,Amendement n°10 sur l'article 43,,215,MARSAD_ANC
VOT-27753d6d1ff5,NCA-2011,2014-01-07,Amendement n°97 sur l'article 43,,215,MARSAD_ANC
VOT-0f7ef0ca2b0f,NCA-2011,2014-01-07,Amendement n°140 sur l'article 43,,215,MARSAD_ANC
VOT-2a3835652010,NCA-2011,2014-01-07,Article 43,,215,MARSAD_ANC
VOT-c440419afd06,NCA-2011,2014-01-07,Amendement n°12 sur l'article 44,,215,MARSAD_ANC
VOT-963e74b028fd,NCA-2011,2014-01-07,Amendement n°43 sur l'article 44,,215,MARSAD_ANC
VOT-7edbafb90c1a,NCA-2011,2014-01-07,Amendement n°73 sur l'article 44,,215,MARSAD_ANC
VOT-59f43b4dc9af,NCA-2011,2014-01-07,Amendement n°146 sur l'article 44,,215,MARSAD_ANC
VOT-b8274112d0c4,NCA-2011,2014-01-07,Amendement n°144 sur l'article 39,,215,MARSAD_ANC
VOT-8f5f7647dd34,NCA-2011,2014-01-08,Catégorie des juges judiciaires,,215,MARSAD_ANC
VOT-b6ec167c63e3,NCA-2011,2014-01-08,Catégorie des avocats,,215,MARSAD_ANC
VOT-7bd8469513b9,NCA-2011,2014-01-08,Catégorie des juges administratifs,,215,MARSAD_ANC
VOT-d3e7012406b4,NCA-2011,2014-01-08,Catégorie des huissiers de justice - huissiers notaires,,215,MARSAD_ANC
VOT-316c37e69600,NCA-2011,2014-01-08,Catégorie des universitaires,,215,MARSAD_ANC
VOT-265470707b0f,NCA-2011,2014-01-08,Catégorie des spécialistes en communication,,215,MARSAD_ANC
VOT-76e93cd417e5,NCA-2011,2014-01-08,Catégorie des ingénieurs en systèmes informatiques et cybersécurité,,215,MARSAD_ANC
VOT-678608324d63,NCA-2011,2014-01-08,Catégorie des représentants des tunisiens à l'étranger,,215,MARSAD_ANC
VOT-aecda32d0542,NCA-2011,2014-01-08,Catégorie des spécialistes en finances publiques,,215,MARSAD_ANC
VOT-837427f87d3a,NCA-2011,2014-01-09,Amendement consensuel de l'article 45,,215,MARSAD_ANC
VOT-bf41bb3dfe08,NCA-2011,2014-01-09,Election du président de l'Instance Supérieure Indépendante pour les Elections,,215,MARSAD_ANC
VOT-635948222c38,NCA-2011,2014-01-09,Article 45,,215,MARSAD_ANC
VOT-5150c1989a61,NCA-2011,2014-01-09,Article 44,,215,MARSAD_ANC
VOT-3e2859039b11,NCA-2011,2014-01-09,Amendement consensuel de l'article 46,,215,MARSAD_ANC
VOT-99163dcfaf71,NCA-2011,2014-01-09,Article 46,,215,MARSAD_ANC
VOT-72208bc301b2,NCA-2011,2014-01-09,Amendement consensuel de l'article 47,,215,MARSAD_ANC
VOT-929a3fa79aae,NCA-2011,2014-01-09,Amendement n°36 sur l'article 47,,215,MARSAD_ANC
VOT-d2ba9774a25f,NCA-2011,2014-01-09,Article 47,,215,MARSAD_ANC
VOT-3e2887f127c8,NCA-2011,2014-01-09,Amendement consensuel sur l'article 48,,215,MARSAD_ANC
VOT-f32d40e37e4b,NCA-2011,2014-01-09,Article 48,,215,MARSAD_ANC
VOT-f28648c9ca1f,NCA-2011,2014-01-09,Ajout d'article: Le droit au logement décent,,215,MARSAD_ANC
VOT-7addffce8d76,NCA-2011,2014-01-09,Amendement n°19 de l'article 46,,215,MARSAD_ANC
VOT-4fdca0798b9f,NCA-2011,2014-01-10,Ajout d'article: Liberté du travail et de l'initiative économique,,215,MARSAD_ANC
VOT-05b416f8d5e7,NCA-2011,2014-01-10,Amendement n°37 sur l'article 52,,215,MARSAD_ANC
VOT-9b22917b591e,NCA-2011,2014-01-10,Amendement n°154 sur l'article 52,,215,MARSAD_ANC
VOT-1b874fd57d1c,NCA-2011,2014-01-10,Article 52,,215,MARSAD_ANC
VOT-b25ada5e2ab7,NCA-2011,2014-01-10,Titre du troisième chapitre: Pouvoir législatif,,215,MARSAD_ANC
VOT-98e8fbce7084,NCA-2011,2014-01-10,Amendement n°33 sur l'article 49,,215,MARSAD_ANC
VOT-dba048f262be,NCA-2011,2014-01-10,Amendement n°151 sur l'article 49,,215,MARSAD_ANC
VOT-614202cdb97a,NCA-2011,2014-01-10,Article 49,,215,MARSAD_ANC
VOT-c6f2f3031e00,NCA-2011,2014-01-10,Amendement nouveau sur l'article 50,,215,MARSAD_ANC
VOT-14c1771ee29b,NCA-2011,2014-01-10,Article 50,,215,MARSAD_ANC
VOT-dacf8b066df5,NCA-2011,2014-01-10,Retour à l'article 49,,215,MARSAD_ANC
VOT-3fa27f7648d0,NCA-2011,2014-01-10,Amendement n°31 sur l'article 51,,215,MARSAD_ANC
VOT-0f52a4d1509b,NCA-2011,2014-01-10,Amendement n°152 sur l'article 51,,215,MARSAD_ANC
VOT-781e14cfa60f,NCA-2011,2014-01-10,Article 51,,215,MARSAD_ANC
VOT-056c2431a51e,NCA-2011,2014-01-10,Article 53,,215,MARSAD_ANC
VOT-f39677f0ea49,NCA-2011,2014-01-10,Amendement n°193 sur l'article 54,,215,MARSAD_ANC
VOT-2ae0e0227514,NCA-2011,2014-01-10,Article 54,,215,MARSAD_ANC
VOT-f6c1fbd3e2dc,NCA-2011,2014-01-10,Article 55,,215,MARSAD_ANC
VOT-655a8f5bbeec,NCA-2011,2014-01-10,Article 56,,215,MARSAD_ANC
VOT-c7e5c5434dca,NCA-2011,2014-01-10,Article 57,,215,MARSAD_ANC
VOT-fdae30921ed2,NCA-2011,2014-01-10,Amendement n°185 sur l'article 58,,215,MARSAD_ANC
VOT-9d77943a23d4,NCA-2011,2014-01-10,Article 58,,215,MARSAD_ANC
VOT-9d8e057b9e5c,NCA-2011,2014-01-10,Amendement consensuel sur l'article 59,,215,MARSAD_ANC
VOT-f0f5640ef1cc,NCA-2011,2014-01-10,Article 59,,215,MARSAD_ANC
VOT-f6fe70b426d8,NCA-2011,2014-01-10,Amendement n°2 sur l'article 60,,215,MARSAD_ANC
VOT-c59688460b89,NCA-2011,2014-01-10,Article 60,,215,MARSAD_ANC
VOT-0cd5b7797412,NCA-2011,2014-01-10,Amendement n°100 sur l'article 61,,215,MARSAD_ANC
VOT-07fc2522b416,NCA-2011,2014-01-10,Amendement n°119 sur l'article 61,,215,MARSAD_ANC
VOT-7969d10da6cb,NCA-2011,2014-01-10,Article 61,,215,MARSAD_ANC
VOT-663799f1da73,NCA-2011,2014-01-10,Article 62,,215,MARSAD_ANC
VOT-29dd49533c5d,NCA-2011,2014-01-10,Amendement n°220 sur l'article 63,,215,MARSAD_ANC
VOT-c4e36171aacf,NCA-2011,2014-01-10,Article 63,,215,MARSAD_ANC
VOT-7df3f8166733,NCA-2011,2014-01-11,Amendement sur l'article 54: Nomadisme parlementaire,,215,MARSAD_ANC
VOT-072755e96afa,NCA-2011,2014-01-11,Amendement n°236 sur l'article 73,,215,MARSAD_ANC
VOT-6f7509bc9d3c,NCA-2011,2014-01-11,Article 72,,215,MARSAD_ANC
VOT-d474588f33d9,NCA-2011,2014-01-11,Article 71,,215,MARSAD_ANC
VOT-6f0378d20ba5,NCA-2011,2014-01-11,Amendement n°157 sur l'article 71,,215,MARSAD_ANC
VOT-69ad7aedba3f,NCA-2011,2014-01-11,Titre de la première section du chapitre du pouvoir exécutif: La présidence de la république,,215,MARSAD_ANC
VOT-3e048c336cbd,NCA-2011,2014-01-11,Article 70,,215,MARSAD_ANC
VOT-89339f65295d,NCA-2011,2014-01-11,Titre du quatrième chapitre: Pouvoir exécutif,,215,MARSAD_ANC
VOT-ecf7918e1507,NCA-2011,2014-01-11,Article 69,,215,MARSAD_ANC
VOT-ac5e299236e6,NCA-2011,2014-01-11,Amendement n°103 sur l'article 69,,215,MARSAD_ANC
VOT-b7369c3d5908,NCA-2011,2014-01-11,Amendement n°49 sur l'article 69,,215,MARSAD_ANC
VOT-c8206ada11d9,NCA-2011,2014-01-11,Amendement consensuel sur l'article 69,,215,MARSAD_ANC
VOT-aa9c47f9e17f,NCA-2011,2014-01-11,Article 68,,215,MARSAD_ANC
VOT-30685b204a99,NCA-2011,2014-01-11,Article 67,,215,MARSAD_ANC
VOT-6ecf38907799,NCA-2011,2014-01-11,Article 66,,215,MARSAD_ANC
VOT-55f008a4a641,NCA-2011,2014-01-11,Amendement n°156 sur l'article 66,,215,MARSAD_ANC
VOT-db92e2e61108,NCA-2011,2014-01-11,Article 65,,215,MARSAD_ANC
VOT-d6efd12c5f6e,NCA-2011,2014-01-11,Amendement consensuel sur l'article 65,,215,MARSAD_ANC
VOT-2c4f71966ba0,NCA-2011,2014-01-11,Article 64,,215,MARSAD_ANC
VOT-c0f56d810257,NCA-2011,2014-01-11,Amendement n°203 sur l'article 64,,215,MARSAD_ANC
VOT-021ff385a8f4,NCA-2011,2014-01-11,Amendement n°198 sur l'article 64,,215,MARSAD_ANC
VOT-92f9dee8ebc3,NCA-2011,2014-01-12,Article 90,,215,MARSAD_ANC
VOT-2b68de92390d,NCA-2011,2014-01-12,Article 73,,215,MARSAD_ANC
VOT-10d23d430e07,NCA-2011,2014-01-12,Amendement n°25 sur l'article 73,,215,MARSAD_ANC
VOT-8925fec50064,NCA-2011,2014-01-12,Article 89,,215,MARSAD_ANC
VOT-a7bcbd303aa9,NCA-2011,2014-01-12,Article 88,,215,MARSAD_ANC
VOT-77afcf47ca93,NCA-2011,2014-01-12,Amendement n°243 sur l'article 88,,215,MARSAD_ANC
VOT-d1294a009884,NCA-2011,2014-01-12,Titre de la deuxième section du chapitre du pouvoir exécutif: Le gouvernement,,215,MARSAD_ANC
VOT-d3373b804128,NCA-2011,2014-01-12,Article 87,,215,MARSAD_ANC
VOT-c046c304fa24,NCA-2011,2014-01-12,Article 86,,215,MARSAD_ANC
VOT-d1fa1710e48e,NCA-2011,2014-01-12,Article 85,,215,MARSAD_ANC
VOT-5e3f06c1f0b1,NCA-2011,2014-01-12,Article 84,,215,MARSAD_ANC
VOT-e65e22abc21e,NCA-2011,2014-01-12,Article 83,,215,MARSAD_ANC
VOT-41508a264f02,NCA-2011,2014-01-12,Article 82,,215,MARSAD_ANC
VOT-c65c2e8b7e49,NCA-2011,2014-01-12,Article 81,,215,MARSAD_ANC
VOT-2001e21a4819,NCA-2011,2014-01-12,Amendement n°242 sur l'article 81,,215,MARSAD_ANC
VOT-7db64bcb15a3,NCA-2011,2014-01-12,Article 80,,215,MARSAD_ANC
VOT-c06ad8d67e00,NCA-2011,2014-01-12,Amendement n°163 sur l'article 80,,215,MARSAD_ANC
VOT-12b3c4a4af5b,NCA-2011,2014-01-12,Amendement nouveau sur l'article 80,,215,MARSAD_ANC
VOT-2c2c9b5aa5d8,NCA-2011,2014-01-12,Article 79,,215,MARSAD_ANC
VOT-a6c401a4b553,NCA-2011,2014-01-12,Amendement n°162 sur l'article 79,,215,MARSAD_ANC
VOT-47aa0b15a21e,NCA-2011,2014-01-12,Amendement n°240 sur l'article 79,,215,MARSAD_ANC
VOT-96ef26221809,NCA-2011,2014-01-12,Article 78,,215,MARSAD_ANC
VOT-99132990bcf4,NCA-2011,2014-01-12,Article 77,,215,MARSAD_ANC
VOT-83e503164b5f,NCA-2011,2014-01-12,Amendement n°239 sur l'article 77,,215,MARSAD_ANC
VOT-b480d0c0694e,NCA-2011,2014-01-12,Article 76,,215,MARSAD_ANC
VOT-c0742976e887,NCA-2011,2014-01-12,Amendement n°160 sur l'article 76,,215,MARSAD_ANC
VOT-9e483ccf8025,NCA-2011,2014-01-12,Amendement n°238 sur l'article 76,,215,MARSAD_ANC
VOT-e34b6240e98c,NCA-2011,2014-01-12,Article 75,,215,MARSAD_ANC
VOT-7531f9488222,NCA-2011,2014-01-12,Article 74,,215,MARSAD_ANC
VOT-9e940a88f6d2,NCA-2011,2014-01-12,Amendement n°204 sur l'article 74,,215,MARSAD_ANC
VOT-b8434422d91f,NCA-2011,2014-01-12,Amendement n°237 sur l'article 74,,215,MARSAD_ANC
VOT-d5fd133a3569,NCA-2011,2014-01-13,Amendement n°205 sur l'article 103,,215,MARSAD_ANC
VOT-9f299e8f2aeb,NCA-2011,2014-01-13,Article 103,,215,MARSAD_ANC
VOT-bf9fe751350d,NCA-2011,2014-01-13,Amendement du titre du cinquième chapitre: Chapitre de la justice au lieu de chapitre du pouvoir juridictionnel,,215,MARSAD_ANC
VOT-1e60a5201078,NCA-2011,2014-01-13,Titre du cinquième chapitre: Pouvoir juridictionnel,,215,MARSAD_ANC
VOT-3feecabb010d,NCA-2011,2014-01-13,Amendement n°34 sur l'article 100,,215,MARSAD_ANC
VOT-c0a4979894a1,NCA-2011,2014-01-13,Article 100,,215,MARSAD_ANC
VOT-33633e6b7193,NCA-2011,2014-01-13,Article 101,,215,MARSAD_ANC
VOT-fa631fe43772,NCA-2011,2014-01-13,Article 102,,215,MARSAD_ANC
VOT-55861a19e934,NCA-2011,2014-01-13,"Titre de la première section du chapitre du pouvoir juridictionnel: La justice judiciaire, administrative et financière",,215,MARSAD_ANC
VOT-28c8086683ff,NCA-2011,2014-01-13,Ajout d'article au chapitre du pouvoir exécutif: Le gouvernement et les investissements du secteur public,,215,MARSAD_ANC
VOT-98b45e066cb6,NCA-2011,2014-01-13,Ajout d'article au chapitre du pouvoir exécutif après l'article 97,,215,MARSAD_ANC
VOT-9ad7dd178f20,NCA-2011,2014-01-13,Article 99,,215,MARSAD_ANC
VOT-3cb42f9750ea,NCA-2011,2014-01-13,Article 98,,215,MARSAD_ANC
VOT-183d88f279c2,NCA-2011,2014-01-13,Article 97,,215,MARSAD_ANC
VOT-ff3a0f92d4db,NCA-2011,2014-01-13,Article 96,,215,MARSAD_ANC
VOT-cfe271f57247,NCA-2011,2014-01-13,Amendement n°245 sur l'article 96,,215,MARSAD_ANC
VOT-182b73ced0c9,NCA-2011,2014-01-13,Article 95,,215,MARSAD_ANC
VOT-c67d326d7356,NCA-2011,2014-01-13,Article 94,,215,MARSAD_ANC
VOT-94eab1aece03,NCA-2011,2014-01-13,Article 93,,215,MARSAD_ANC
VOT-b3c0048a496c,NCA-2011,2014-01-13,Article 92,,215,MARSAD_ANC
VOT-38424eeb4e81,NCA-2011,2014-01-13,Amendement n°101 sur l'article 92,,215,MARSAD_ANC
VOT-1668ccacef52,NCA-2011,2014-01-13,Article 91,,215,MARSAD_ANC
VOT-3ca6255d4e36,NCA-2011,2014-01-13,Amendement n°244 sur l'article 91,,215,MARSAD_ANC
VOT-5f3fba60c816,NCA-2011,2014-01-14,Article 108,,215,MARSAD_ANC
VOT-6dc9ba0cb7b5,NCA-2011,2014-01-14,Article 107,,215,MARSAD_ANC
VOT-edfc63711db8,NCA-2011,2014-01-14,Amendement n°83 sur l'article 107,,215,MARSAD_ANC
VOT-36a4509740e3,NCA-2011,2014-01-14,Article 106,,215,MARSAD_ANC
VOT-99cac0b63d30,NCA-2011,2014-01-14,Article 105,,215,MARSAD_ANC
VOT-16836d1a6938,NCA-2011,2014-01-14,Amendement n°164 sur l'article 105,,215,MARSAD_ANC
VOT-3e330b84a986,NCA-2011,2014-01-14,Article 104,,215,MARSAD_ANC
VOT-969e3b454ce1,NCA-2011,2014-01-16,Retour à l'article 103,,215,MARSAD_ANC
VOT-e80f20dced79,NCA-2011,2014-01-16,Retour à l'article 107,,215,MARSAD_ANC
VOT-ab3cf42cfe25,NCA-2011,2014-01-16,Retour à l'article 108,,215,MARSAD_ANC
VOT-67e8bbb77638,NCA-2011,2014-01-16,Amendement n°247 sur l'article 109,,215,MARSAD_ANC
VOT-844d3fa3ca4f,NCA-2011,2014-01-16,Amendement n°32 sur l'article 109,,215,MARSAD_ANC
VOT-661a5b28c43a,NCA-2011,2014-01-16,Amendement n°51 sur l'article 109,,215,MARSAD_ANC
