amendment_id,person_id,assembly_id,source_ids
AMD-ac527627dbf7,TNP-00488,NCA-2011,MARSAD_ANC
AMD-ac527627dbf7,TNP-00497,NCA-2011,MARSAD_ANC
AMD-ac527627dbf7,TNP-00502,NCA-2011,MARSAD_ANC
AMD-ac527627dbf7,TNP-00508,NCA-2011,MARSAD_ANC
AMD-ac527627dbf7,TNP-00509,NCA-2011,MARSAD_ANC
AMD-ac527627dbf7,TNP-00529,NCA-2011,MARSAD_ANC
AMD-ac527627dbf7,TNP-00550,NCA-2011,MARSAD_ANC
AMD-ac527627dbf7,TNP-00558,NCA-2011,MARSAD_ANC
AMD-ac527627dbf7,TNP-00564,NCA-2011,MARSAD_ANC
AMD-43d565509511,TNP-00332,NCA-2011,MARSAD_ANC
AMD-43d565509511,TNP-00392,NCA-2011,MARSAD_ANC
AMD-43d565509511,TNP-00408,NCA-2011,MARSAD_ANC
AMD-43d565509511,TNP-00410,NCA-2011,MARSAD_ANC
AMD-43d565509511,TNP-00478,NCA-2011,MARSAD_ANC
AMD-43d565509511,TNP-00480,NCA-2011,MARSAD_ANC
AMD-43d565509511,TNP-00487,NCA-2011,MARSAD_ANC
AMD-43d565509511,TNP-00488,NCA-2011,MARSAD_ANC
AMD-43d565509511,TNP-00497,NCA-2011,MARSAD_ANC
AMD-43d565509511,TNP-00502,NCA-2011,MARSAD_ANC
AMD-43d565509511,TNP-00509,NCA-2011,MARSAD_ANC
AMD-43d565509511,TNP-00550,NCA-2011,MARSAD_ANC
AMD-43d565509511,TNP-00558,NCA-2011,MARSAD_ANC
AMD-43d565509511,TNP-00564,NCA-2011,MARSAD_ANC
AMD-d0afb09a577f,TNP-00377,NCA-2011,MARSAD_ANC
AMD-d0afb09a577f,TNP-00380,NCA-2011,MARSAD_ANC
AMD-d0afb09a577f,TNP-00406,NCA-2011,MARSAD_ANC
AMD-d0afb09a577f,TNP-00413,NCA-2011,MARSAD_ANC
AMD-d0afb09a577f,TNP-00414,NCA-2011,MARSAD_ANC
AMD-d0afb09a577f,TNP-00459,NCA-2011,MARSAD_ANC
AMD-d0afb09a577f,TNP-00461,NCA-2011,MARSAD_ANC
AMD-d0afb09a577f,TNP-00470,NCA-2011,MARSAD_ANC
AMD-d0afb09a577f,TNP-00492,NCA-2011,MARSAD_ANC
AMD-d0afb09a577f,TNP-00500,NCA-2011,MARSAD_ANC
AMD-d0afb09a577f,TNP-00531,NCA-2011,MARSAD_ANC
AMD-d0afb09a577f,TNP-00547,NCA-2011,MARSAD_ANC
AMD-d0afb09a577f,TNP-00555,NCA-2011,MARSAD_ANC
AMD-d0afb09a577f,TNP-00559,NCA-2011,MARSAD_ANC
AMD-d0afb09a577f,TNP-00563,NCA-2011,MARSAD_ANC
AMD-975588f13f13,TNP-00332,NCA-2011,MARSAD_ANC
AMD-975588f13f13,TNP-00392,NCA-2011,MARSAD_ANC
AMD-975588f13f13,TNP-00408,NCA-2011,MARSAD_ANC
AMD-975588f13f13,TNP-00427,NCA-2011,MARSAD_ANC
AMD-975588f13f13,TNP-00466,NCA-2011,MARSAD_ANC
AMD-975588f13f13,TNP-00478,NCA-2011,MARSAD_ANC
AMD-975588f13f13,TNP-00488,NCA-2011,MARSAD_ANC
AMD-975588f13f13,TNP-00497,NCA-2011,MARSAD_ANC
AMD-975588f13f13,TNP-00502,NCA-2011,MARSAD_ANC
AMD-975588f13f13,TNP-00508,NCA-2011,MARSAD_ANC
AMD-975588f13f13,TNP-00509,NCA-2011,MARSAD_ANC
AMD-975588f13f13,TNP-00550,NCA-2011,MARSAD_ANC
AMD-975588f13f13,TNP-00558,NCA-2011,MARSAD_ANC
AMD-975588f13f13,TNP-00564,NCA-2011,MARSAD_ANC
AMD-ed33e3dfc852,TNP-00007,NCA-2011,MARSAD_ANC
AMD-ed33e3dfc852,TNP-00367,NCA-2011,MARSAD_ANC
AMD-ed33e3dfc852,TNP-00369,NCA-2011,MARSAD_ANC
AMD-ed33e3dfc852,TNP-00416,NCA-2011,MARSAD_ANC
AMD-ed33e3dfc852,TNP-00417,NCA-2011,MARSAD_ANC
AMD-ed33e3dfc852,TNP-00426,NCA-2011,MARSAD_ANC
AMD-ed33e3dfc852,TNP-00434,NCA-2011,MARSAD_ANC
AMD-ed33e3dfc852,TNP-00480,NCA-2011,MARSAD_ANC
AMD-ed33e3dfc852,TNP-00482,NCA-2011,MARSAD_ANC
AMD-ed33e3dfc852,TNP-00493,NCA-2011,MARSAD_ANC
AMD-ed33e3dfc852,TNP-00516,NCA-2011,MARSAD_ANC
AMD-ed33e3dfc852,TNP-00525,NCA-2011,MARSAD_ANC
AMD-ed33e3dfc852,TNP-00562,NCA-2011,MARSAD_ANC
AMD-ed33e3dfc852,TNP-00566,NCA-2011,MARSAD_ANC
AMD-9bb15d784c8a,TNP-00277,NCA-2011,MARSAD_ANC
AMD-9bb15d784c8a,TNP-00370,NCA-2011,MARSAD_ANC
AMD-9bb15d784c8a,TNP-00372,NCA-2011,MARSAD_ANC
AMD-9bb15d784c8a,TNP-00392,NCA-2011,MARSAD_ANC
AMD-9bb15d784c8a,TNP-00438,NCA-2011,MARSAD_ANC
AMD-9bb15d784c8a,TNP-00443,NCA-2011,MARSAD_ANC
AMD-9bb15d784c8a,TNP-00449,NCA-2011,MARSAD_ANC
AMD-9bb15d784c8a,TNP-00470,NCA-2011,MARSAD_ANC
AMD-9bb15d784c8a,TNP-00474,NCA-2011,MARSAD_ANC
AMD-9bb15d784c8a,TNP-00487,NCA-2011,MARSAD_ANC
AMD-9bb15d784c8a,TNP-00506,NCA-2011,MARSAD_ANC
AMD-9bb15d784c8a,TNP-00511,NCA-2011,MARSAD_ANC
AMD-9bb15d784c8a,TNP-00515,NCA-2011,MARSAD_ANC
AMD-9bb15d784c8a,TNP-00536,NCA-2011,MARSAD_ANC
AMD-9bb15d784c8a,TNP-00539,NCA-2011,MARSAD_ANC
AMD-d770bb2e3584,TNP-00141,NCA-2011,MARSAD_ANC
AMD-d770bb2e3584,TNP-00370,NCA-2011,MARSAD_ANC
AMD-d770bb2e3584,TNP-00390,NCA-2011,MARSAD_ANC
AMD-d770bb2e3584,TNP-00402,NCA-2011,MARSAD_ANC
AMD-d770bb2e3584,TNP-00427,NCA-2011,MARSAD_ANC
AMD-d770bb2e3584,TNP-00428,NCA-2011,MARSAD_ANC
AMD-d770bb2e3584,TNP-00435,NCA-2011,MARSAD_ANC
AMD-d770bb2e3584,TNP-00466,NCA-2011,MARSAD_ANC
AMD-d770bb2e3584,TNP-00476,NCA-2011,MARSAD_ANC
AMD-d770bb2e3584,TNP-00488,NCA-2011,MARSAD_ANC
AMD-d770bb2e3584,TNP-00498,NCA-2011,MARSAD_ANC
AMD-d770bb2e3584,TNP-00507,NCA-2011,MARSAD_ANC
AMD-d770bb2e3584,TNP-00517,NCA-2011,MARSAD_ANC
AMD-d770bb2e3584,TNP-00519,NCA-2011,MARSAD_ANC
AMD-d770bb2e3584,TNP-00522,NCA-2011,MARSAD_ANC
AMD-d770bb2e3584,TNP-00527,NCA-2011,MARSAD_ANC
AMD-d770bb2e3584,TNP-00554,NCA-2011,MARSAD_ANC
AMD-1e6a0e37b18a,TNP-00141,NCA-2011,MARSAD_ANC
AMD-1e6a0e37b18a,TNP-00390,NCA-2011,MARSAD_ANC
AMD-1e6a0e37b18a,TNP-00402,NCA-2011,MARSAD_ANC
AMD-1e6a0e37b18a,TNP-00419,NCA-2011,MARSAD_ANC
AMD-1e6a0e37b18a,TNP-00427,NCA-2011,MARSAD_ANC
AMD-1e6a0e37b18a,TNP-00428,NCA-2011,MARSAD_ANC
AMD-1e6a0e37b18a,TNP-00434,NCA-2011,MARSAD_ANC
AMD-1e6a0e37b18a,TNP-00435,NCA-2011,MARSAD_ANC
AMD-1e6a0e37b18a,TNP-00466,NCA-2011,MARSAD_ANC
AMD-1e6a0e37b18a,TNP-00476,NCA-2011,MARSAD_ANC
AMD-1e6a0e37b18a,TNP-00481,NCA-2011,MARSAD_ANC
AMD-1e6a0e37b18a,TNP-00488,NCA-2011,MARSAD_ANC
AMD-1e6a0e37b18a,TNP-00498,NCA-2011,MARSAD_ANC
AMD-1e6a0e37b18a,TNP-00507,NCA-2011,MARSAD_ANC
AMD-1e6a0e37b18a,TNP-00517,NCA-2011,MARSAD_ANC
AMD-1e6a0e37b18a,TNP-00522,NCA-2011,MARSAD_ANC
AMD-1e6a0e37b18a,TNP-00527,NCA-2011,MARSAD_ANC
AMD-1e6a0e37b18a,TNP-00544,NCA-2011,MARSAD_ANC
AMD-2ffda432ef4c,TNP-00390,NCA-2011,MARSAD_ANC
AMD-2ffda432ef4c,TNP-00402,NCA-2011,MARSAD_ANC
AMD-2ffda432ef4c,TNP-00427,NCA-2011,MARSAD_ANC
AMD-2ffda432ef4c,TNP-00428,NCA-2011,MARSAD_ANC
AMD-2ffda432ef4c,TNP-00434,NCA-2011,MARSAD_ANC
AMD-2ffda432ef4c,TNP-00435,NCA-2011,MARSAD_ANC
AMD-2ffda432ef4c,TNP-00466,NCA-2011,MARSAD_ANC
AMD-2ffda432ef4c,TNP-00476,NCA-2011,MARSAD_ANC
AMD-2ffda432ef4c,TNP-00478,NCA-2011,MARSAD_ANC
AMD-2ffda432ef4c,TNP-00488,NCA-2011,MARSAD_ANC
AMD-2ffda432ef4c,TNP-00498,NCA-2011,MARSAD_ANC
AMD-2ffda432ef4c,TNP-00499,NCA-2011,MARSAD_ANC
AMD-2ffda432ef4c,TNP-00507,NCA-2011,MARSAD_ANC
AMD-2ffda432ef4c,TNP-00517,NCA-2011,MARSAD_ANC
AMD-2ffda432ef4c,TNP-00522,NCA-2011,MARSAD_ANC
AMD-2ffda432ef4c,TNP-00527,NCA-2011,MARSAD_ANC
AMD-2ffda432ef4c,TNP-00557,NCA-2011,MARSAD_ANC
AMD-2ffda432ef4c,TNP-00558,NCA-2011,MARSAD_ANC
AMD-16f3ba7c9fb1,TNP-00141,NCA-2011,MARSAD_ANC
AMD-16f3ba7c9fb1,TNP-00390,NCA-2011,MARSAD_ANC
AMD-16f3ba7c9fb1,TNP-00402,NCA-2011,MARSAD_ANC
AMD-16f3ba7c9fb1,TNP-00427,NCA-2011,MARSAD_ANC
AMD-16f3ba7c9fb1,TNP-00428,NCA-2011,MARSAD_ANC
AMD-16f3ba7c9fb1,TNP-00434,NCA-2011,MARSAD_ANC
AMD-16f3ba7c9fb1,TNP-00435,NCA-2011,MARSAD_ANC
AMD-16f3ba7c9fb1,TNP-00481,NCA-2011,MARSAD_ANC
AMD-16f3ba7c9fb1,TNP-00488,NCA-2011,MARSAD_ANC
AMD-16f3ba7c9fb1,TNP-00498,NCA-2011,MARSAD_ANC
AMD-16f3ba7c9fb1,TNP-00507,NCA-2011,MARSAD_ANC
AMD-16f3ba7c9fb1,TNP-00517,NCA-2011,MARSAD_ANC
AMD-16f3ba7c9fb1,TNP-00522,NCA-2011,MARSAD_ANC
AMD-16f3ba7c9fb1,TNP-00527,NCA-2011,MARSAD_ANC
AMD-16f3ba7c9fb1,TNP-00554,NCA-2011,MARSAD_ANC
AMD-2dc50e69817c,TNP-00141,NCA-2011,MARSAD_ANC
AMD-2dc50e69817c,TNP-00374,NCA-2011,MARSAD_ANC
AMD-2dc50e69817c,TNP-00376,NCA-2011,MARSAD_ANC
AMD-2dc50e69817c,TNP-00402,NCA-2011,MARSAD_ANC
AMD-2dc50e69817c,TNP-00425,NCA-2011,MARSAD_ANC
AMD-2dc50e69817c,TNP-00434,NCA-2011,MARSAD_ANC
AMD-2dc50e69817c,TNP-00464,NCA-2011,MARSAD_ANC
AMD-2dc50e69817c,TNP-00476,NCA-2011,MARSAD_ANC
AMD-2dc50e69817c,TNP-00488,NCA-2011,MARSAD_ANC
AMD-2dc50e69817c,TNP-00498,NCA-2011,MARSAD_ANC
AMD-2dc50e69817c,TNP-00521,NCA-2011,MARSAD_ANC
AMD-2dc50e69817c,TNP-00534,NCA-2011,MARSAD_ANC
AMD-2dc50e69817c,TNP-00542,NCA-2011,MARSAD_ANC
AMD-2dc50e69817c,TNP-00551,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00141,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00277,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00289,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00357,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00369,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00375,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00376,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00377,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00387,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00393,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00409,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00410,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00412,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00416,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00418,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00424,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00429,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00433,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00434,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00441,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00444,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00445,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00455,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00456,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00458,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00463,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00464,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00466,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00473,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00476,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00480,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00483,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00488,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00493,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00495,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00503,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00504,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00508,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00512,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00516,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00517,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00521,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00524,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00527,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00528,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00533,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00539,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00543,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00548,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00549,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00551,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00553,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00555,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00560,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00561,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00562,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00563,NCA-2011,MARSAD_ANC
AMD-1c8e291ae9d6,TNP-00564,NCA-2011,MARSAD_ANC
AMD-74610140b23c,TNP-00289,NCA-2011,MARSAD_ANC
AMD-74610140b23c,TNP-00370,NCA-2011,MARSAD_ANC
AMD-74610140b23c,TNP-00372,NCA-2011,MARSAD_ANC
AMD-74610140b23c,TNP-00392,NCA-2011,MARSAD_ANC
AMD-74610140b23c,TNP-00417,NCA-2011,MARSAD_ANC
AMD-74610140b23c,TNP-00443,NCA-2011,MARSAD_ANC
AMD-74610140b23c,TNP-00444,NCA-2011,MARSAD_ANC
AMD-74610140b23c,TNP-00469,NCA-2011,MARSAD_ANC
AMD-74610140b23c,TNP-00480,NCA-2011,MARSAD_ANC
AMD-74610140b23c,TNP-00482,NCA-2011,MARSAD_ANC
AMD-74610140b23c,TNP-00506,NCA-2011,MARSAD_ANC
AMD-74610140b23c,TNP-00515,NCA-2011,MARSAD_ANC
AMD-74610140b23c,TNP-00525,NCA-2011,MARSAD_ANC
AMD-74610140b23c,TNP-00536,NCA-2011,MARSAD_ANC
AMD-74610140b23c,TNP-00543,NCA-2011,MARSAD_ANC
AMD-438c31059701,TNP-00007,NCA-2011,MARSAD_ANC
AMD-438c31059701,TNP-00367,NCA-2011,MARSAD_ANC
AMD-438c31059701,TNP-00371,NCA-2011,MARSAD_ANC
AMD-438c31059701,TNP-00376,NCA-2011,MARSAD_ANC
AMD-438c31059701,TNP-00381,NCA-2011,MARSAD_ANC
AMD-438c31059701,TNP-00402,NCA-2011,MARSAD_ANC
AMD-438c31059701,TNP-00429,NCA-2011,MARSAD_ANC
AMD-438c31059701,TNP-00435,NCA-2011,MARSAD_ANC
AMD-438c31059701,TNP-00447,NCA-2011,MARSAD_ANC
AMD-438c31059701,TNP-00460,NCA-2011,MARSAD_ANC
AMD-438c31059701,TNP-00481,NCA-2011,MARSAD_ANC
AMD-438c31059701,TNP-00493,NCA-2011,MARSAD_ANC
AMD-438c31059701,TNP-00496,NCA-2011,MARSAD_ANC
AMD-438c31059701,TNP-00498,NCA-2011,MARSAD_ANC
AMD-438c31059701,TNP-00516,NCA-2011,MARSAD_ANC
AMD-438c31059701,TNP-00517,NCA-2011,MARSAD_ANC
AMD-438c31059701,TNP-00529,NCA-2011,MARSAD_ANC
AMD-438c31059701,TNP-00549,NCA-2011,MARSAD_ANC
AMD-438c31059701,TNP-00551,NCA-2011,MARSAD_ANC
AMD-d3cd0194c87b,TNP-00368,NCA-2011,MARSAD_ANC
AMD-d3cd0194c87b,TNP-00380,NCA-2011,MARSAD_ANC
AMD-d3cd0194c87b,TNP-00384,NCA-2011,MARSAD_ANC
AMD-d3cd0194c87b,TNP-00428,NCA-2011,MARSAD_ANC
AMD-d3cd0194c87b,TNP-00434,NCA-2011,MARSAD_ANC
AMD-d3cd0194c87b,TNP-00458,NCA-2011,MARSAD_ANC
AMD-d3cd0194c87b,TNP-00465,NCA-2011,MARSAD_ANC
AMD-d3cd0194c87b,TNP-00476,NCA-2011,MARSAD_ANC
AMD-d3cd0194c87b,TNP-00494,NCA-2011,MARSAD_ANC
AMD-d3cd0194c87b,TNP-00501,NCA-2011,MARSAD_ANC
AMD-d3cd0194c87b,TNP-00510,NCA-2011,MARSAD_ANC
AMD-d3cd0194c87b,TNP-00534,NCA-2011,MARSAD_ANC
AMD-d3cd0194c87b,TNP-00552,NCA-2011,MARSAD_ANC
AMD-d3cd0194c87b,TNP-00559,NCA-2011,MARSAD_ANC
AMD-d3cd0194c87b,TNP-00560,NCA-2011,MARSAD_ANC
AMD-6091b7d0dfe4,TNP-00141,NCA-2011,MARSAD_ANC
AMD-6091b7d0dfe4,TNP-00332,NCA-2011,MARSAD_ANC
AMD-6091b7d0dfe4,TNP-00370,NCA-2011,MARSAD_ANC
AMD-6091b7d0dfe4,TNP-00390,NCA-2011,MARSAD_ANC
AMD-6091b7d0dfe4,TNP-00427,NCA-2011,MARSAD_ANC
AMD-6091b7d0dfe4,TNP-00428,NCA-2011,MARSAD_ANC
AMD-6091b7d0dfe4,TNP-00434,NCA-2011,MARSAD_ANC
AMD-6091b7d0dfe4,TNP-00445,NCA-2011,MARSAD_ANC
AMD-6091b7d0dfe4,TNP-00466,NCA-2011,MARSAD_ANC
AMD-6091b7d0dfe4,TNP-00476,NCA-2011,MARSAD_ANC
AMD-6091b7d0dfe4,TNP-00488,NCA-2011,MARSAD_ANC
AMD-6091b7d0dfe4,TNP-00498,NCA-2011,MARSAD_ANC
AMD-6091b7d0dfe4,TNP-00507,NCA-2011,MARSAD_ANC
AMD-6091b7d0dfe4,TNP-00517,NCA-2011,MARSAD_ANC
AMD-6091b7d0dfe4,TNP-00522,NCA-2011,MARSAD_ANC
AMD-6091b7d0dfe4,TNP-00527,NCA-2011,MARSAD_ANC
AMD-6091b7d0dfe4,TNP-00554,NCA-2011,MARSAD_ANC
AMD-6b757de23840,TNP-00380,NCA-2011,MARSAD_ANC
AMD-6b757de23840,TNP-00382,NCA-2011,MARSAD_ANC
AMD-6b757de23840,TNP-00421,NCA-2011,MARSAD_ANC
AMD-6b757de23840,TNP-00422,NCA-2011,MARSAD_ANC
AMD-6b757de23840,TNP-00432,NCA-2011,MARSAD_ANC
AMD-6b757de23840,TNP-00437,NCA-2011,MARSAD_ANC
AMD-6b757de23840,TNP-00446,NCA-2011,MARSAD_ANC
AMD-6b757de23840,TNP-00452,NCA-2011,MARSAD_ANC
AMD-6b757de23840,TNP-00509,NCA-2011,MARSAD_ANC
AMD-6b757de23840,TNP-00533,NCA-2011,MARSAD_ANC
AMD-6b757de23840,TNP-00538,NCA-2011,MARSAD_ANC
AMD-6b757de23840,TNP-00540,NCA-2011,MARSAD_ANC
AMD-6b757de23840,TNP-00548,NCA-2011,MARSAD_ANC
AMD-6b757de23840,TNP-00555,NCA-2011,MARSAD_ANC
AMD-6b757de23840,TNP-00563,NCA-2011,MARSAD_ANC
AMD-594a18cbc984,TNP-00324,NCA-2011,MARSAD_ANC
AMD-594a18cbc984,TNP-00370,NCA-2011,MARSAD_ANC
AMD-3383bdedc1ac,TNP-00277,NCA-2011,MARSAD_ANC
AMD-3383bdedc1ac,TNP-00332,NCA-2011,MARSAD_ANC
AMD-3383bdedc1ac,TNP-00370,NCA-2011,MARSAD_ANC
AMD-3383bdedc1ac,TNP-00379,NCA-2011,MARSAD_ANC
AMD-3383bdedc1ac,TNP-00402,NCA-2011,MARSAD_ANC
AMD-3383bdedc1ac,TNP-00416,NCA-2011,MARSAD_ANC
AMD-3383bdedc1ac,TNP-00427,NCA-2011,MARSAD_ANC
AMD-3383bdedc1ac,TNP-00435,NCA-2011,MARSAD_ANC
AMD-3383bdedc1ac,TNP-00466,NCA-2011,MARSAD_ANC
AMD-3383bdedc1ac,TNP-00476,NCA-2011,MARSAD_ANC
AMD-3383bdedc1ac,TNP-00478,NCA-2011,MARSAD_ANC
AMD-3383bdedc1ac,TNP-00499,NCA-2011,MARSAD_ANC
AMD-3383bdedc1ac,TNP-00507,NCA-2011,MARSAD_ANC
AMD-3383bdedc1ac,TNP-00519,NCA-2011,MARSAD_ANC
AMD-3383bdedc1ac,TNP-00551,NCA-2011,MARSAD_ANC
AMD-3383bdedc1ac,TNP-00554,NCA-2011,MARSAD_ANC
AMD-3383bdedc1ac,TNP-00562,NCA-2011,MARSAD_ANC
AMD-17573c8f9fb4,TNP-00289,NCA-2011,MARSAD_ANC
AMD-17573c8f9fb4,TNP-00372,NCA-2011,MARSAD_ANC
AMD-17573c8f9fb4,TNP-00392,NCA-2011,MARSAD_ANC
AMD-17573c8f9fb4,TNP-00426,NCA-2011,MARSAD_ANC
AMD-17573c8f9fb4,TNP-00430,NCA-2011,MARSAD_ANC
AMD-17573c8f9fb4,TNP-00443,NCA-2011,MARSAD_ANC
AMD-17573c8f9fb4,TNP-00449,NCA-2011,MARSAD_ANC
AMD-17573c8f9fb4,TNP-00487,NCA-2011,MARSAD_ANC
AMD-17573c8f9fb4,TNP-00511,NCA-2011,MARSAD_ANC
AMD-17573c8f9fb4,TNP-00515,NCA-2011,MARSAD_ANC
AMD-17573c8f9fb4,TNP-00536,NCA-2011,MARSAD_ANC
AMD-17573c8f9fb4,TNP-00543,NCA-2011,MARSAD_ANC
AMD-41cc0772976a,TNP-00324,NCA-2011,MARSAD_ANC
AMD-41cc0772976a,TNP-00497,NCA-2011,MARSAD_ANC
AMD-29c2a44147ae,TNP-00289,NCA-2011,MARSAD_ANC
AMD-29c2a44147ae,TNP-00367,NCA-2011,MARSAD_ANC
AMD-29c2a44147ae,TNP-00370,NCA-2011,MARSAD_ANC
AMD-29c2a44147ae,TNP-00416,NCA-2011,MARSAD_ANC
AMD-29c2a44147ae,TNP-00417,NCA-2011,MARSAD_ANC
AMD-29c2a44147ae,TNP-00426,NCA-2011,MARSAD_ANC
AMD-29c2a44147ae,TNP-00427,NCA-2011,MARSAD_ANC
AMD-29c2a44147ae,TNP-00434,NCA-2011,MARSAD_ANC
AMD-29c2a44147ae,TNP-00482,NCA-2011,MARSAD_ANC
AMD-29c2a44147ae,TNP-00493,NCA-2011,MARSAD_ANC
AMD-29c2a44147ae,TNP-00515,NCA-2011,MARSAD_ANC
AMD-29c2a44147ae,TNP-00516,NCA-2011,MARSAD_ANC
AMD-29c2a44147ae,TNP-00525,NCA-2011,MARSAD_ANC
AMD-29c2a44147ae,TNP-00566,NCA-2011,MARSAD_ANC
AMD-903fe71105b2,TNP-00141,NCA-2011,MARSAD_ANC
AMD-903fe71105b2,TNP-00367,NCA-2011,MARSAD_ANC
AMD-903fe71105b2,TNP-00376,NCA-2011,MARSAD_ANC
AMD-903fe71105b2,TNP-00390,NCA-2011,MARSAD_ANC
AMD-903fe71105b2,TNP-00428,NCA-2011,MARSAD_ANC
AMD-903fe71105b2,TNP-00434,NCA-2011,MARSAD_ANC
AMD-903fe71105b2,TNP-00457,NCA-2011,MARSAD_ANC
AMD-903fe71105b2,TNP-00463,NCA-2011,MARSAD_ANC
AMD-903fe71105b2,TNP-00488,NCA-2011,MARSAD_ANC
AMD-903fe71105b2,TNP-00493,NCA-2011,MARSAD_ANC
AMD-903fe71105b2,TNP-00522,NCA-2011,MARSAD_ANC
AMD-903fe71105b2,TNP-00527,NCA-2011,MARSAD_ANC
AMD-903fe71105b2,TNP-00549,NCA-2011,MARSAD_ANC
AMD-903fe71105b2,TNP-00551,NCA-2011,MARSAD_ANC
AMD-16395f50f5e2,TNP-00380,NCA-2011,MARSAD_ANC
AMD-16395f50f5e2,TNP-00382,NCA-2011,MARSAD_ANC
AMD-16395f50f5e2,TNP-00394,NCA-2011,MARSAD_ANC
AMD-16395f50f5e2,TNP-00406,NCA-2011,MARSAD_ANC
AMD-16395f50f5e2,TNP-00413,NCA-2011,MARSAD_ANC
AMD-16395f50f5e2,TNP-00414,NCA-2011,MARSAD_ANC
AMD-16395f50f5e2,TNP-00421,NCA-2011,MARSAD_ANC
AMD-16395f50f5e2,TNP-00446,NCA-2011,MARSAD_ANC
AMD-16395f50f5e2,TNP-00458,NCA-2011,MARSAD_ANC
AMD-16395f50f5e2,TNP-00492,NCA-2011,MARSAD_ANC
AMD-16395f50f5e2,TNP-00493,NCA-2011,MARSAD_ANC
