vote_id,person_id,assembly_id,position,source_ids
VOT-989bf5dcd419,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-24b3728c62e0,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-cadca5fbec09,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-e8090fbc6134,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-0e6b5906c866,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-b179abeeac93,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-38bd54537bcf,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-61baee106e49,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-98507816b1b9,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-0378d6543e1a,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-81974e617781,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-b07a59851fc7,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-a23cc2da09f4,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-c3266577d8e3,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-0687fc3b29eb,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-5ae2a8a6b599,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-724e02feffae,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-2d8fcfe49548,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-9a6263e9e028,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-81db39d65aec,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-53348ddd731b,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-4d93b3e8e030,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-d01ccf112461,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-0a418a323af6,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-39f4efc57c03,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-8475e30a7fe0,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-85cd5db1aeb2,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-e046aed52234,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-55ce6fdd14ea,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-ac4aae363db4,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-619d6bf25adc,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-39606b00f539,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-3fdc0c6a55e1,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-40ec25498aee,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-18b4e5eef0ac,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-9d349f2aa461,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-18e350369ada,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-a144e4ea1cbe,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-173393badc9f,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-aacbe4f1af6e,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-633bfdbe97e1,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-d292f1bcc987,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-5ddd2597015a,TNP-00545,NCA-2011,abstenu,MARSAD_ANC
VOT-52cbcc5aa410,TNP-00545,NCA-2011,abstenu,MARSAD_ANC
VOT-632ef71e8d4f,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-1aa2c23e874f,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-e9800769faeb,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-28e707dc96c6,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-953f5732f4a8,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-b2b415c483c5,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-3ee4a5af9fd1,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-d09e5d8b8588,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-a82ce5bfe09d,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-f9662d4af8a3,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-7ab9823a93c5,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-dc3980108437,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-7496468cacef,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-cbfa5ebe7072,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-ce786077a8d4,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-faf1fb85fa32,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-863c2b151f27,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-fc12bbd3b4df,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-87f6f081df50,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-a568dc6b7ac9,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-1e5965cac486,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-14545878b6de,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-fad8c4f17fa5,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-f00776e349c2,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-de414c59e5f7,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-478ca6ea46f9,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-909c3247fdbe,TNP-00545,NCA-2011,pour,MARSAD_ANC
VOT-0143c96c136a,TNP-00545,NCA-2011,abstenu,MARSAD_ANC
VOT-71abf4543755,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-c0957b79d8d6,TNP-00545,NCA-2011,pour,MARSAD_ANC
VOT-016768d1f4b7,TNP-00545,NCA-2011,pour,MARSAD_ANC
VOT-41a4077148e6,TNP-00545,NCA-2011,pour,MARSAD_ANC
VOT-4a9d3b8b9ac8,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-fa9b76e0eb3a,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-095a441d5722,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-0d253e193d34,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-c51105e1627e,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-5203c06d08ec,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-693f0e2e67e8,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-ce5dc6575628,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-dcb2fa7f0798,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-7a4f3525a4c2,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-a9ac197c86bb,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-4a042f8c3413,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-e2dea681e234,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-e5407d2b527d,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-a8a745f30980,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-90caeed9dfcb,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-d2308b73655d,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-dc567529cdfa,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-411f509e66ef,TNP-00545,NCA-2011,contre,MARSAD_ANC
VOT-5d4f6cc6b7a2,TNP-00545,NCA-2011,pour,MARSAD_ANC
VOT-04120ab7482a,TNP-00545,NCA-2011,pour,MARSAD_ANC
VOT-ee463fc2c5a8,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-c95ef6b880ef,TNP-00545,NCA-2011,pour,MARSAD_ANC
VOT-7e96ad0fe130,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-0899d448697b,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-6a3700711418,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-2e661307ace5,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-f7c680783f79,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-4ba96ef6219b,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-196f64fcf9e3,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-7a404cd46c45,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-7b87bde13429,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-5cdaeefdf70e,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-ded625e56f7c,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-e06989be80d8,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-7564b1a951ad,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-f4eaed44019a,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-003513a934f2,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-600b5c476788,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-cd0adaebeb0d,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-e14a4c3e632a,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-af92a693dcb1,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-befdc15259b5,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-9ec76cfae4e8,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-4cb5ccc569fc,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-dde98a739e77,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-10117c9768b6,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-cfccbc4b1f36,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-377146270e52,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-9960d552d202,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-33c9499995c0,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-c299915e0eb2,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-06ad5ddb6c99,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-2bb510198b54,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-ec0a7ae21abb,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-976d0fe6e5cf,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-7f23bc92c970,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-5324f9b165b9,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-33c8b6b54790,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-32928ce0cbbf,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-7f2b228e6d5a,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-340abcbd33b9,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-8ce241d9ec7d,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-54cedbcd550e,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-7d83f723f41c,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-cbd9b431d6af,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-ca133879107f,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-f670fe65b920,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-843773b50ae4,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-5c5a5a369cac,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-8ab08bfa2436,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-348ee7bf70aa,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-7a2ba4fca5ea,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-8dd94dec6576,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-39366932d121,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-896a69282636,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-f0c4386f5a5a,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-3de2d23c818d,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-21e527e5efb8,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-d67e0b32b704,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-5d0a611487f8,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-30205590348f,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-58ff399dfec9,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-74f7f3037c84,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-16f7e06fe1b2,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-c885e59f4ebd,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-5ecc043730ab,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-d46891ccedbd,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-5416dcd8c276,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-91c526d28930,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-c352150ec74a,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-824063e09a74,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-9480086f4530,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-99a8a69d76b5,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-e102397295d3,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-3df6eb704810,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-e0c8eaf795f1,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-c68d100d5ca0,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-e2f1810edf9e,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-e316cf951e5c,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-47da16879e34,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-03b9cb4042a3,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-be1a291978c2,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-54e287ded8cb,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-0ce7609dcf69,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-abe9203666d8,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-39f758abb6bb,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-0f37f20dc804,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-69d5046c424e,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-b27dc0d9c8c4,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-51ce9c6caa1b,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-a108cf5190b1,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-adbb6f5e3ba8,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-a2ef2b9f245f,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-1b0078c4086e,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-1f4cc3ac985e,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-ad9fe3fd93d5,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-1892ea6b603f,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-cc2267e2032e,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-3c3c2ca4241e,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-8ec13372202a,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-e4b475ea25e6,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-33bd7afcb5c7,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-7f0e62db3d51,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-0a16842479f2,TNP-00545,NCA-2011,contre,MARSAD_ANC
VOT-d2ab0aae5ed7,TNP-00545,NCA-2011,contre,MARSAD_ANC
VOT-a895c3147340,TNP-00545,NCA-2011,pour,MARSAD_ANC
VOT-0163f2812043,TNP-00545,NCA-2011,contre,MARSAD_ANC
VOT-c20cf61ddc25,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-95a6771dfcd9,TNP-00545,NCA-2011,pour,MARSAD_ANC
VOT-9e478e24d33d,TNP-00545,NCA-2011,abstenu,MARSAD_ANC
VOT-f2796742ca96,TNP-00545,NCA-2011,abstenu,MARSAD_ANC
VOT-1e23fd03733a,TNP-00545,NCA-2011,pour,MARSAD_ANC
VOT-66fbb5f06e8e,TNP-00545,NCA-2011,pour,MARSAD_ANC
VOT-7de5dd33fe38,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-8e3714ca8968,TNP-00545,NCA-2011,pour,MARSAD_ANC
VOT-d00565832166,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-41c5e2cb8e67,TNP-00545,NCA-2011,pour,MARSAD_ANC
VOT-a229e235717e,TNP-00545,NCA-2011,contre,MARSAD_ANC
VOT-7a99fb03083e,TNP-00545,NCA-2011,pour,MARSAD_ANC
VOT-8358657435f3,TNP-00545,NCA-2011,contre,MARSAD_ANC
VOT-8f237f0366b8,TNP-00545,NCA-2011,abstenu,MARSAD_ANC
VOT-169da9a09ee3,TNP-00545,NCA-2011,contre,MARSAD_ANC
VOT-b1e9ee0c8434,TNP-00545,NCA-2011,pour,MARSAD_ANC
VOT-9eee6d3a90df,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-8b155c76992f,TNP-00545,NCA-2011,pour,MARSAD_ANC
VOT-86067a2e274c,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-fca86900cdcf,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-9c68d88e3beb,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-f935f5816290,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-8afff7d68cbb,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-c7a9cf77a0ce,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-8d3d17f8120b,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-812643eeee1e,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-9a64abf21085,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-6b82f68741c1,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-3134cb622c8e,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-2b129e250dfe,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-413e5fe52155,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-348c88f719c5,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-3dfee593c36a,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-938d0ec9b50f,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-a70d03b41aca,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-6f9a216f2455,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-69249b9044b3,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-31917962306b,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-39697c858218,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-93c0557c1f7e,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-833f4a985348,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-f6f15a0e4782,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-27707a49580f,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-de29f0cb271d,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-294bca8dfcd9,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-5ef037aaa223,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-4c3a4b0d57a1,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-fa733a848e92,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-69b202227efc,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-54e95e9b4e44,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-a8ffeaa46d14,TNP-00545,NCA-2011,contre,MARSAD_ANC
VOT-a872432e07b9,TNP-00545,NCA-2011,contre,MARSAD_ANC
VOT-ee679a890b2f,TNP-00545,NCA-2011,pour,MARSAD_ANC
VOT-87f259a2e96f,TNP-00545,NCA-2011,contre,MARSAD_ANC
VOT-1c68dda13b05,TNP-00545,NCA-2011,abstenu,MARSAD_ANC
VOT-dffaf7700a77,TNP-00545,NCA-2011,pour,MARSAD_ANC
VOT-85a67dd28a2f,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-2a1e0087f03d,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-dd9c3cc7ad09,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-a43a36f56987,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-a6e2ff23e122,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-3600be2aa818,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-00fdbf3e8548,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-b2ff4bb9ad64,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-b126c3ee6357,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-341167bce9bd,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-1ee6e1f8ca1a,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-02692e30fe0d,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-0f731399f922,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-7ccd985f07eb,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-1ae0c88964c7,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-65b27dde8a48,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-7f69c4867c11,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-4771bc4113bb,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-47ad2d2f24ed,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-e3b85b1b4106,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-c0803b44038d,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-2b43db0ea158,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-afbe494e64c3,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-5c88e0d9a08a,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-67563e35c5f0,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-0a2c4876310c,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-8767d047090d,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-9d1751a3ec51,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-cffddd11fec4,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-7a39bcf5fb9a,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-086f22bbe4af,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-0dc19eae47e4,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-15a372f8f72c,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-b7a9a25669ce,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-660c6c47bf97,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-cfcdb7869006,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-5f8bc116431f,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-a27fba2294cf,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-18529ea69eee,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-f8ba506fe032,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-da4aed7d7184,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-198dfdb17dba,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-0936ace6bb19,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-d818b08976ed,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-9c4408ecaae1,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-51c4515ccbf9,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-739e6123897b,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-7d229ec1a5bd,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-124797bea1bb,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-5131a6b4b3a3,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-39101f64def9,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-101ae4f49a3b,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-faac47524ba3,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-7dd084c4c78e,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-21370dccacdd,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-7cca0afe2e06,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-3fbab73f6553,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-b5e3f0193225,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-3f31eff518c1,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-fdfd9ac1d9f2,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-00ac92515adc,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-4468724ce2d4,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-60a0149a6ff9,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-ce3b59c1e5d7,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-1ee876d93a7a,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-e24a63ec2ec0,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-f927d7b86bc0,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-bf478e10ea7c,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-2366f0cc86b6,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-41f729ce0adb,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-ea6cb2d6fd51,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-ca4fdd4096ee,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-6408096474a4,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-4fefc000b1fa,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-90e0919a0607,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-c2dfc3a3bb98,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-a6a09455465d,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-2e8e60a6845b,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-567d5c140239,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-8b2f0fc3f210,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-ca05885df192,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-d50338974594,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-e402899481f0,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-23245964017e,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-6f0c170540b5,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-964129775e6b,TNP-00545,NCA-2011,absent,MARSAD_ANC
VOT-b22d2b01facf,TNP-00545,NCA-2011,absent,MARSAD_ANC
