layer,person_id,name_raw,script,surname_candidates,spine_candidates,period,subgroup,assembly_id,coverage_status,entry_mode,gender
legislators,TNP-00356,وسام الشعري,ar,الشعري,SR,second_republic,الحزب الدستوري الحر,ARP-2019,full,elected,male
legislators,TNP-00357,يمينة الزغلامي,ar,الزغلامي,ZVLM,second_republic,حركة النهضة,ARP-2019,full,elected,female
legislators,TNP-00358,ياسين العياري,ar,العياري,R,second_republic,قائمة أمل وعمل المستقلة,ARP-2019,full,elected,male
legislators,TNP-00359,يسري الدالي,ar,الدالي,DL,second_republic,إئتلاف الكرامة,ARP-2019,full,elected,male
legislators,TNP-00360,زينب السفاري,ar,السفاري,SFR,second_republic,الحزب الدستوري الحر,ARP-2019,full,elected,female
legislators,TNP-00361,زينب براهمي,ar,براهمي,BRHM,second_republic,حركة النهضة,ARP-2019,full,elected,female
legislators,TNP-00362,زياد الغناي,ar,الغناي,VN,second_republic,حزب التيار الديمقراطي,ARP-2019,full,elected,male
legislators,TNP-00363,زياد الهاشمي,ar,الهاشمي,HSM,second_republic,إئتلاف الكرامة,ARP-2019,full,elected,male
legislators,TNP-00364,زياد العذاري,ar,العذاري,DR,second_republic,حركة النهضة,ARP-2019,full,elected,male
legislators,TNP-00365,زهير المغزاوي,ar,المغزاوي,MVZ,second_republic,حركة الشعب,ARP-2019,full,elected,male
legislators,TNP-00366,زهير مخلوف,ar,مخلوف,MXLF,second_republic,حزب قلب تونس,ARP-2019,full,elected,male
legislators,TNP-00001,يوسف الطرشون,ar,الطرشون,TRSN,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00002,يوسف التومي,ar,التومي,TM,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00003,يسري البواب,ar,البواب,B,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00004,ياسين مامي,ar,مامي,M,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00005,ياسر قراري,ar,قراري,KR,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00006,وليد حاجي,ar,حاجي,HJ,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00007,هشام حسني,ar,حسني,HSN,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00008,هالة جاب الله,ar,جاب الله,JBL,third_republic,,ARP-2023,full,elected,female
legislators,TNP-00009,نورة الشبراك,ar,الشبراك,SBRK,third_republic,,ARP-2023,full,elected,female
legislators,TNP-00010,نور الهدى سبائطي,ar,سبائطي,SBT,third_republic,,ARP-2023,full,elected,female
legislators,TNP-00011,نزار الصديق,ar,الصديق,SDK,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00012,نجيب عكرمي,ar,عكرمي,KRM,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00013,نجلاء اللحياني,ar,اللحياني,LHN,third_republic,,ARP-2023,full,elected,female
legislators,TNP-00014,نبيه ثابت,ar,ثابت,TBT,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00015,نبيل حامدي,ar,حامدي,HMD,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00016,مهى عامر,ar,عامر,MR,third_republic,,ARP-2023,full,elected,female
legislators,TNP-00017,منير الكموني,ar,الكموني,KMN,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00018,منصف المعلول,ar,المعلول,ML,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00019,منال بديدة,ar,بديدة,BD,third_republic,,ARP-2023,full,elected,female
legislators,TNP-00020,مليك كمون,ar,كمون,KMN,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00021,معز بن يوسف,ar,بن يوسف|يوسف,BNSF|SF,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00022,معز برك الله,ar,برك الله,BRKL,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00023,معز الرياحي,ar,الرياحي,RH,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00024,مصطفى بوبكري,ar,بوبكري,BKR,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00025,مسعود قريرة,ar,قريرة,KR,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00026,مريم الشريف,ar,الشريف,SRF,third_republic,,ARP-2023,full,elected,female
legislators,TNP-00027,مراد الخزامي,ar,الخزامي,XZM,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00028,مختار عيفاوي,ar,عيفاوي,F,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00029,محمود شلغاف,ar,شلغاف,SLVF,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00030,محمود العامري,ar,العامري,MR,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00031,محمد ماجدي,ar,ماجدي,MJD,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00032,محمد علي فنيرة,ar,فنيرة,FNR,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00033,محمد علي,ar,علي,L,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00034,محمد ضو,ar,ضو,D,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00035,محمد شعباني,ar,شعباني,SBN,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00036,محمد زياد الماهر,ar,الماهر,MHR,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00037,محمد بن سعيد,ar,بن سعيد|سعيد,BNSD|SD,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00038,محمد بن حسين,ar,بن حسين|حسين,BNHSN|HSN,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00039,محمد أمين مباركي,ar,مباركي,MBRK,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00040,محمد امين الورغي,ar,الورغي,RV,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00041,محمد اليحياوي,ar,اليحياوي,H,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00042,محمد الهادي العلاني,ar,العلاني,LN,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00043,محمد أحمد,ar,أحمد,HMD,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00044,محسن هرمي,ar,هرمي,HRM,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00045,ماهر بوبكر الحضري,ar,الحضري,HDR,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00046,ماهر الكتاري,ar,الكتاري,KTR,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00047,ماجدة الورغي,ar,الورغي,RV,third_republic,,ARP-2023,full,elected,female
legislators,TNP-00048,لطفي الهمامي,ar,الهمامي,HM,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00049,لطفي السعداوي,ar,السعداوي,SD,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00050,كمال كرعاني,ar,كرعاني,KRN,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00051,كمال فراح,ar,فراح,FRH,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00052,فيصل الصغير,ar,الصغير,SVR,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00053,فوزي دعاس,ar,دعاس,DS,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00054,فخري عبد الخالق,ar,عبد الخالق|الخالق,BDXLK|XLK,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00055,فخر الدين فضلون,ar,فضلون,FDLN,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00056,فتحي رجب,ar,رجب,RJB,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00057,فتحي المشرقي,ar,المشرقي,MSRK,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00058,فاطمة المسدي,ar,المسدي,MSD,third_republic,,ARP-2023,full,elected,female
legislators,TNP-00059,فاتن النصيبي,ar,النصيبي,NSB,third_republic,,ARP-2023,full,elected,female
legislators,TNP-00060,غسان يامون,ar,يامون,MN,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00061,عواطف الشنيتي,ar,الشنيتي,SNT,third_republic,,ARP-2023,full,elected,female
legislators,TNP-00062,عمر بن عمر,ar,بن عمر|عمر,BMR|MR,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00063,عمر برهومي,ar,برهومي,BRHM,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00064,عمار عيدودي,ar,عيدودي,D,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00065,عماد أولاد جبريل,ar,أولاد جبريل|جبريل,LDJBRL|JBRL,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00066,عماد الدين سديري,ar,سديري,SDR,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00067,علي زغدود,ar,زغدود,ZVD,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00068,علي بوزوزية,ar,بوزوزية,BZ,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00069,عصام شوشان,ar,شوشان,SN,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00070,عصام البحري الجابري,ar,الجابري,JBR,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00071,عزيز بن الاخضر,ar,بن الاخضر|الاخضر,BNXDR|XDR,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00072,عزالدين التايب,ar,التايب,TB,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00073,عدنان العلوش,ar,العلوش,LS,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00074,عبد القادر عمار,ar,عمار,MR,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00075,عبد القادر بن زينب,ar,بن زينب|زينب,BNZMB|ZMB,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00076,عبد العزيز شعباني,ar,شعباني,SBN,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00077,عبد السلام الدحماني,ar,الدحماني,DHMN,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00078,عبد السلام الحمروني,ar,الحمروني,HMRN,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00079,عبد الستار الزارعي,ar,الزارعي,ZR,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00080,عبد الرزاق عويدات,ar,عويدات,DT,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00081,عبد الحليم بوسمة,ar,بوسمة,BSM,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00082,عبد الحافظ الوحيشي,ar,الوحيشي,HS,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00083,عبد الجليل الهاني,ar,الهاني,HN,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00084,عادل ضياف,ar,ضياف,DF,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00085,عادل البوسالمي,ar,البوسالمي,BSLM,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00086,ظافر الصغيري,ar,الصغيري,SVR,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00087,طارق مهدي,ar,مهدي,MHD,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00088,طارق الربعي,ar,الربعي,RB,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00089,ضحى السالمي,ar,السالمي,SLM,third_republic,,ARP-2023,full,elected,female
legislators,TNP-00090,صلاح الفرشيشي,ar,الفرشيشي,FRS,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00091,صالح مباركي,ar,مباركي,MBRK,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00092,صالح الصيادي,ar,الصيادي,SD,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00093,صالح السالمي,ar,السالمي,SLM,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00094,صابر المصمودي,ar,المصمودي,MSMD,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00095,صابر الجلاصي,ar,الجلاصي,JLS,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00096,شكري بن البحري,ar,بن البحري|البحري,BMBHR|BHR,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00097,شفيق عزالدين الزعفوري,ar,الزعفوري,ZFR,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00098,سيرين بوصندل,ar,بوصندل,BSNDL,third_republic,,ARP-2023,full,elected,female
legislators,TNP-00099,سيرين المرابط,ar,المرابط,MRBT,third_republic,,ARP-2023,full,elected,female
legislators,TNP-00100,سوسن مبروك,ar,مبروك,MBRK,third_republic,,ARP-2023,full,elected,female
legislators,TNP-00101,سنية بن مبروك,ar,بن مبروك|مبروك,BMBRK|MBRK,third_republic,,ARP-2023,full,elected,female
legislators,TNP-00102,سفيان بن حليمة,ar,بن حليمة|حليمة,BNHLM|HLM,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00103,سامي طوجاني,ar,طوجاني,TJN,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00104,سامي رايس,ar,رايس,RS,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00105,سامي بن عبد العالي,ar,بن عبد العالي|عبد العالي|العالي,BMBDL|BDL|L,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00106,سامي السيد,ar,السيد,SD,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00107,سامي الحاج عمر,ar,عمر,MR,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00108,زينة جيب الله,ar,جيب الله,JBL,third_republic,,ARP-2023,full,elected,female
legislators,TNP-00109,ريم المعشاوي,ar,المعشاوي,MS,third_republic,,ARP-2023,full,elected,female
legislators,TNP-00110,ريم الصغير,ar,الصغير,SVR,third_republic,,ARP-2023,full,elected,female
legislators,TNP-00111,رياض جعيدان,ar,جعيدان,JDN,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00112,رياض بلال,ar,بلال,BL,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00113,رؤوف الفقيري,ar,الفقيري,FKR,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00114,رمزي الشتوي,ar,الشتوي,ST,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00115,رضا الدلاعي,ar,الدلاعي,DL,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00116,رشدي الرويسي,ar,الرويسي,RS,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00117,خالد حكيم مبروكي,ar,مبروكي,MBRK,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00118,حمزة بضيافي,ar,بضيافي,BDF,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00119,حمدي بن عبد العالي,ar,بن عبد العالي|عبد العالي|العالي,BMBDL|BDL|L,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00120,حمدي بن صالح,ar,بن صالح|صالح,BNSLH|SLH,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00121,حمادي غيلاني,ar,غيلاني,VLN,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00122,حسن جربوعي,ar,جربوعي,JRB,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00123,حسن بوسامة,ar,بوسامة,BSM,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00124,حسن بن علي,ar,بن علي|علي,BNL|L,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00125,حسام محجوب,ar,محجوب,MHJB,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00126,حاتم لباوي,ar,لباوي,LB,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00127,حاتم الهواوي,ar,الهواوي,H,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00128,جلال خدمي,ar,خدمي,XDM,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00129,ثامر المزهود,ar,المزهود,MZHD,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00130,ثابت العابد,ar,العابد,BD,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00131,بوبكر بن يحي,ar,بن يحي|يحي,BNH|H,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00132,بلال ابن المشري,ar,ابن المشري|المشري,BMSR|MSR,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00133,بسمة الهمامي,ar,الهمامي,HM,third_republic,,ARP-2023,full,elected,female
legislators,TNP-00134,بدر الدين القمودي,ar,القمودي,KMD,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00135,بثينة الغانمي,ar,الغانمي,VM,third_republic,,ARP-2023,full,elected,female
legislators,TNP-00136,باديس بالحاج علي,ar,علي,L,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00137,أيمن نقرة,ar,نقرة,NKR,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00138,أيمن بن صالح,ar,بن صالح|صالح,BNSLH|SLH,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00139,أيمن المرعوي,ar,المرعوي,MR,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00140,أيمن البوغديري,ar,البوغديري,BVDR,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00141,أنور المرزوقي,ar,المرزوقي,MRZK,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00142,آمال المؤدب,ar,المؤدب,MDB,third_republic,,ARP-2023,full,elected,female
legislators,TNP-00143,الياس بوكوشة,ar,بوكوشة,BKS,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00144,النوري جريدي,ar,جريدي,JRD,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00145,الناصر الشنوفي,ar,الشنوفي,SNF,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00146,المختار عبد المولى,ar,عبد المولى,BDML,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00147,ألفة المرواني,ar,المرواني,MRN,third_republic,,ARP-2023,full,elected,female
legislators,TNP-00148,الفاضل بن تركية,ar,بن تركية|تركية,BNTRK|TRK,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00149,الطيب الطالبي,ar,الطالبي,TLB,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00150,الطاهر بن منصور,ar,بن منصور|منصور,BMNSR|MNSR,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00151,أسماء الدرويش,ar,الدرويش,DRS,third_republic,,ARP-2023,full,elected,female
legislators,TNP-00152,أحمد سعيداني,ar,سعيداني,SDN,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00153,أحمد بنور,ar,بنور,BNR,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00154,إبراهيم حسين,ar,حسين,HSN,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00155,إبراهيم بودربالة,ar,بودربالة,BDRBL,third_republic,,ARP-2023,full,elected,male
legislators,TNP-00964,محمود المسعدي,ar,المسعدي,MSD,bourguiba,,COD-1981,frame_only,unknown,
legislators,TNP-00772,رشيد صفر,ar,صفر,SFR,bourguiba,,COD-1986,frame_only,unknown,
legislators,TNP-00964,محمود المسعدي,ar,المسعدي,MSD,bourguiba,,COD-1986,frame_only,unknown,
legislators,TNP-00965,صلاح الدين بالي,ar,بالي,BL,bourguiba,,COD-1986,frame_only,unknown,
legislators,TNP-00965,صلاح الدين بالي,ar,بالي,BL,ben_ali,,COD-1989,frame_only,unknown,
legislators,TNP-00966,الباجي قائد السبسي,ar,السبسي,SBS,ben_ali,,COD-1989,frame_only,unknown,
legislators,TNP-00967,الحبيب بولعراس,ar,بولعراس,BLRS,ben_ali,,COD-1989,frame_only,unknown,
legislators,TNP-00967,الحبيب بولعراس,ar,بولعراس,BLRS,ben_ali,,COD-1994,frame_only,unknown,
legislators,TNP-00968,فؤاد المبزع,ar,المبزع,MBZ,ben_ali,,COD-1994,frame_only,unknown,
legislators,TNP-00968,فؤاد المبزع,ar,المبزع,MBZ,ben_ali,,COD-1999,frame_only,unknown,
legislators,TNP-00968,فؤاد المبزع,ar,المبزع,MBZ,ben_ali,,COD-2004,frame_only,unknown,
legislators,TNP-00968,فؤاد المبزع,ar,المبزع,MBZ,ben_ali,,COD-2009,frame_only,unknown,
legislators,TNP-00581,الجلولي فارس,ar,فارس,FRS,bourguiba,,NA-1959,frame_only,unknown,
legislators,TNP-00646,الصادق المقدم,ar,المقدم,MKDM,bourguiba,,NA-1964,frame_only,unknown,
legislators,TNP-00646,الصادق المقدم,ar,المقدم,MKDM,bourguiba,,NA-1969,frame_only,unknown,
legislators,TNP-00646,الصادق المقدم,ar,المقدم,MKDM,bourguiba,,NA-1974,frame_only,unknown,
legislators,TNP-00646,الصادق المقدم,ar,المقدم,MKDM,bourguiba,,NA-1979,frame_only,unknown,
legislators,TNP-00007,هشام حسني,ar,حسني,HSN,transition,Parti de la lutte progressiste,NCA-2011,full,elected,male
legislators,TNP-00141,أنور المرزوقي,ar,المرزوقي,MRZK,transition,"Pétition populaire pour la liberté, la justice et le développement",NCA-2011,full,elected,male
legislators,TNP-00174,عامر العريض,ar,العريض,RD,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00199,فتحي العيادي,ar,العيادي,D,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00247,لطيفة الحباشي,ar,الحباشي,HBS,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00264,مهدي بن غربية,ar,بن غربية|غربية,BNVRB|VRB,transition,Parti démocratique progressiste,NCA-2011,full,elected,male
legislators,TNP-00267,معز بلحاج رحومة,ar,بلحاج رحومة|رحومة,BLHJRHM|RHM,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00277,محمد كريم كريفة,ar,كريفة,KRF,transition,L'Initiative,NCA-2011,full,elected,male
legislators,TNP-00285,محمد زريق,ar,زريق,ZRK,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00289,منجي الرحوي,ar,الرحوي,RH,transition,Mouvement des patriotes démocrates,NCA-2011,full,elected,male
legislators,TNP-00301,ناجي الجمل,ar,الجمل,JML,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00324,الصحبي عتيق,ar,عتيق,TK,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00332,سامية عبو,ar,عبو,B,transition,Congrès pour la république,NCA-2011,full,elected,female
legislators,TNP-00357,يمينة الزغلامي,ar,الزغلامي,ZVLM,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00364,زياد العذاري,ar,العذاري,DR,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00367,إبراهيم الحامدي,ar,الحامدي,HMD,transition,Parti de la nation culturel et unioniste,NCA-2011,full,elected,male
legislators,TNP-00368,إبراهيم قصاص,ar,قصاص,KS,transition,"Pétition populaire pour la liberté, la justice et le développement",NCA-2011,full,elected,male
legislators,TNP-00369,أحمد المشرقي,ar,المشرقي,MSRK,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00370,أحمد السافي,ar,السافي,SF,transition,Parti communiste des ouvriers de Tunisie,NCA-2011,full,elected,male
legislators,TNP-00371,أحمد السميعي,ar,السميعي,SM,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00372,أحمد إبراهيم,ar,إبراهيم,BRHM,transition,Pôle démocratique moderniste,NCA-2011,full,elected,male
legislators,TNP-00373,أحمد نجيب الشابي,ar,الشابي,SB,transition,Parti démocratique progressiste,NCA-2011,full,elected,male
legislators,TNP-00374,أزاد بادي,ar,بادي,BD,transition,Congrès pour la république,NCA-2011,full,elected,male
legislators,TNP-00375,أسامة الصغير,ar,الصغير,SVR,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00376,اسكندر بوعلاقي,ar,بوعلاقي,BLK,transition,"Pétition populaire pour la liberté, la justice et le développement",NCA-2011,full,elected,male
legislators,TNP-00377,آسيا النفاتي,ar,النفاتي,NFT,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00378,إقبال المصدع,ar,المصدع,MSD,transition,Congrès pour la république,NCA-2011,full,elected,female
legislators,TNP-00379,الأزهر الشملي,ar,الشملي,SML,transition,Congrès pour la république,NCA-2011,full,elected,male
legislators,TNP-00380,البشير شمام,ar,شمام,SM,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00381,الجديدي السبوعي,ar,السبوعي,SB,transition,"Pétition populaire pour la liberté, la justice et le développement",NCA-2011,full,elected,male
legislators,TNP-00382,الحبيب اللوز,ar,اللوز,LZ,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00383,الحبيب خضر,ar,خضر,XDR,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00384,الحسني بدري,ar,بدري,BDR,transition,"Pétition populaire pour la liberté, la justice et le développement",NCA-2011,full,elected,male
legislators,TNP-00385,زهرة صميدة,ar,صميدة,SMD,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00386,الصادق شورو,ar,شورو,SR,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00387,الطاهر هميلة,ar,هميلة,HML,transition,Congrès pour la république,NCA-2011,full,elected,male
legislators,TNP-00388,العربي عبيد,ar,عبيد,BD,transition,Congrès pour la république,NCA-2011,full,elected,male
legislators,TNP-00389,الفرجاني الدغمان,ar,الدغمان,DVMN,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00390,المنصف شارني,ar,شارني,SRN,transition,"Pétition populaire pour la liberté, la justice et le développement",NCA-2011,full,elected,male
legislators,TNP-00391,المولدي الرياحي,ar,الرياحي,RH,transition,Forum démocratique pour le travail et les libertés,NCA-2011,full,elected,male
legislators,TNP-00392,الناصر إبراهمي,ar,إبراهمي,BRHM,transition,Congrès pour la république,NCA-2011,full,elected,male
legislators,TNP-00393,النفطي المحظي,ar,المحظي,MHZ,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00394,الهادي بن ابراهم,ar,بن ابراهم|ابراهم,BMBRHM|BRHM,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00395,الهادي الشاوش,ar,الشاوش,S,transition,L'Initiative,NCA-2011,full,elected,male
legislators,TNP-00396,الوليد بناني,ar,بناني,BN,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00397,آمال عزوز,ar,عزوز,Z,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00398,آمال غويل,ar,غويل,VL,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00399,أميرة مرزوق,ar,مرزوق,MRZK,transition,L'Initiative,NCA-2011,full,elected,female
legislators,TNP-00400,إياد الدهماني,ar,الدهماني,DHMN,transition,Parti démocratique progressiste,NCA-2011,full,elected,unknown
legislators,TNP-00401,إيمان بن محمد,ar,بن محمد|محمد,BMHMD|MHMD,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00402,أيمن الزواغي,ar,الزواغي,ZV,transition,"Pétition populaire pour la liberté, la justice et le développement",NCA-2011,full,elected,male
legislators,TNP-00403,بدر الدين عبد الكافي,ar,عبد الكافي|الكافي,BDKF|KF,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00404,بسمة الجبالي,ar,الجبالي,JBL,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00405,بشير اللزام,ar,اللزام,LZM,transition,Mouvement Nahdha,NCA-2011,full,elected,male
legislators,TNP-00406,بية جوادي,ar,جوادي,JD,transition,Mouvement Nahdha,NCA-2011,full,elected,female
legislators,TNP-00407,جلال فرحات,ar,فرحات,FRHT,transition,"Pétition populaire pour la liberté, la justice et le développement",NCA-2011,full,elected,male
legislators,TNP-00408,جلال بوزيد,ar,بوزيد,BZD,transition,Forum démocratique pour le travail et les libertés,NCA-2011,full,elected,male
legislators,TNP-00409,جمال القرقوري,ar,القرقوري,KRKR,transition,Forum démocratique pour le travail et les libertés,NCA-2011,full,elected,male
legislators,TNP-00410,جمال طوير,ar,طوير,TR,transition,Forum démocratique pour le travail et les libertés,NCA-2011,full,elected,male
legislators,TNP-00411,جوهرة التيس,ar,التيس,TS,transition,Mouvement Nahdha,NCA-2011,full,elected,female
