vote_id,votes_cast,margin,near_unanimous
VOT-6020f787725d,122,0.8361,False
VOT-ae858e428eb2,98,0.8367,False
VOT-e3b85b1b4106,123,0.8374,False
VOT-02cc61de91d7,160,0.8375,False
VOT-e4c5393d96b4,136,0.8382,False
VOT-1e0526eb0c7d,99,0.8384,False
VOT-6950afb2c81d,99,0.8384,False
VOT-ea6cb2d6fd51,112,0.8393,False
VOT-2fa462697aec,100,0.84,False
VOT-6941f6063db8,126,0.8413,False
VOT-8dd94dec6576,127,0.8425,False
VOT-c81c595c4111,115,0.8435,False
VOT-00fdbf3e8548,142,0.8451,False
VOT-0ed9c2cb427f,104,0.8462,False
VOT-3dde5448e668,117,0.8462,False
VOT-71b3e0b67bd7,91,0.8462,False
VOT-896a69282636,130,0.8462,False
VOT-ae68399343e5,104,0.8462,False
VOT-c20cf61ddc25,143,0.8462,False
VOT-5324f9b165b9,157,0.8471,False
VOT-ce0b95b882d7,118,0.8475,False
VOT-158e083d165a,105,0.8476,False
VOT-781e14cfa60f,158,0.8481,False
VOT-2102cd4eff33,172,0.8488,False
VOT-95f76888c9d8,106,0.8491,False
VOT-03d8373e580f,120,0.85,False
VOT-022c7408a707,107,0.8505,False
VOT-ca05885df192,107,0.8505,False
VOT-a6e2ff23e122,134,0.8507,False
VOT-dde98a739e77,148,0.8514,False
VOT-af965fc5a63d,175,0.8514,False
VOT-ada121fdd759,81,0.8519,False
VOT-c0501ca7e13f,81,0.8519,False
VOT-e831e3ab060d,149,0.8523,False
VOT-ce3b59c1e5d7,95,0.8526,False
VOT-ff284b19a30a,109,0.8532,False
VOT-dffaf7700a77,139,0.8561,False
VOT-ddd1d270ea1b,99,0.8586,False
VOT-d2fbd18883e3,128,0.8594,False
VOT-16b883553527,171,0.8596,False
VOT-50285349992b,100,0.86,False
VOT-dcb2fa7f0798,129,0.8605,False
VOT-76122e304c0b,101,0.8614,False
VOT-9e98be40604c,101,0.8614,False
VOT-1541c2033ed9,174,0.8621,False
VOT-5562ef3a0bb9,116,0.8621,False
VOT-c0742976e887,145,0.8621,False
VOT-ccf59edee9e0,116,0.8621,False
VOT-d784c813674e,102,0.8627,False
VOT-00a37bcd1d23,117,0.8632,False
VOT-6828ffedbd86,88,0.8636,False
VOT-d398b7cbc1d2,162,0.8642,False
VOT-57808940ce75,118,0.8644,False
VOT-a15287faafd4,118,0.8644,False
VOT-623802b65adb,104,0.8654,False
VOT-ba938f300c33,104,0.8654,False
VOT-baa4a6d78a27,104,0.8654,False
VOT-158ae124aeb4,105,0.8667,False
VOT-91237a843a7e,105,0.8667,False
VOT-54ef94f3ee2f,136,0.8676,False
VOT-29d81cb6044a,106,0.8679,False
VOT-5183e2fabfd2,91,0.8681,False
VOT-78644255d9eb,91,0.8681,False
VOT-ce4f58ec2c7a,91,0.8681,False
VOT-7eeb0732dc51,167,0.8683,False
VOT-791a2c66f5db,107,0.8692,False
VOT-a6a09455465d,107,0.8692,False
VOT-4cb47397a725,92,0.8696,False
VOT-5585e91152fd,92,0.8696,False
VOT-c2d32054316e,92,0.8696,False
VOT-9842412150d1,108,0.8704,False
VOT-4468724ce2d4,93,0.871,False
VOT-0a16842479f2,171,0.8713,False
VOT-f3a58c365b40,109,0.8716,False
VOT-13fe4336b340,78,0.8718,False
VOT-71abf4543755,141,0.8723,False
VOT-bc1277c13494,94,0.8723,False
VOT-e8bd86a3d5a7,94,0.8723,False
VOT-5c03332b332d,157,0.8726,False
VOT-3c4dfd50cfe1,110,0.8727,False
VOT-3969ea48aafd,126,0.873,False
VOT-1f37f8adc67b,95,0.8737,False
VOT-b4cce5e5252a,111,0.8739,False
VOT-ed8bb1e8774b,111,0.8739,False
VOT-11b33210fa0d,96,0.875,False
VOT-e2f8a061c630,128,0.875,False
VOT-111b764cca90,97,0.8763,False
VOT-1cb6f2520788,81,0.8765,False
VOT-4c9f5c9e6569,81,0.8765,False
VOT-8a86d77e9b7c,148,0.8784,False
VOT-5482bd1405fc,117,0.8803,False
VOT-bf2951548361,102,0.8824,False
VOT-fb5ef06bdd84,119,0.8824,False
VOT-017f0b8aac70,103,0.8835,False
VOT-3bbe10d8c2ee,121,0.8843,False
VOT-902dcedbfb8e,173,0.8844,False
VOT-88ea5b44a403,104,0.8846,False
VOT-f85c61e34b86,104,0.8846,False
VOT-e2443f8c8525,105,0.8857,False
VOT-1b2af35ebb0d,158,0.8861,False
VOT-f56de2e16c84,211,0.8863,False
VOT-ae1dd2b7d6cc,141,0.8865,False
VOT-438d9c968e2c,106,0.8868,False
VOT-5a437029137d,106,0.8868,False
VOT-bcfdb5b6219c,106,0.8868,False
VOT-9e6a904c0511,177,0.887,False
VOT-246a6a3a9c22,107,0.8879,False
VOT-216f2cea7bf1,125,0.888,False
VOT-6408096474a4,90,0.8889,False
VOT-76f229c0ffcd,162,0.8889,False
VOT-90e0919a0607,90,0.8889,False
VOT-f01bb8ec52d9,108,0.8889,False
VOT-f2796742ca96,181,0.8895,False
VOT-93725c3af5bb,91,0.8901,False
VOT-ab7a7abf0c32,128,0.8906,False
VOT-7cd7ccc66aff,110,0.8909,False
VOT-67ebbd2d4d41,92,0.8913,False
VOT-e37c741a3ebb,92,0.8913,False
VOT-e0e9d62ef4c0,111,0.8919,False
VOT-9a0e67f75a86,93,0.8925,False
VOT-c77b891485be,93,0.8925,False
VOT-5d6c55bd11c8,112,0.8929,False
VOT-b4a4b3c267d9,112,0.8929,False
VOT-12afa7fdc58c,131,0.8931,False
VOT-59f7fe1350e4,169,0.8935,False
VOT-2117650721b8,94,0.8936,False
VOT-4150effe545e,94,0.8936,False
VOT-72c567051c27,94,0.8936,False
VOT-7ccd985f07eb,132,0.8939,False
VOT-b06dd192d387,151,0.894,False
VOT-04c9162ab10d,133,0.8947,False
VOT-a957d4d46c25,133,0.8947,False
VOT-b510231aaad5,95,0.8947,False
VOT-bc6763631e73,172,0.8953,False
VOT-8b3fcc0b809c,153,0.8954,False
VOT-047c1914261b,115,0.8957,False
VOT-55448cc5826a,115,0.8957,False
VOT-ce8f74ae5d7b,115,0.8957,False
VOT-d5fd133a3569,115,0.8957,False
VOT-6c62e6783e82,96,0.8958,False
VOT-01887b9dcb5c,173,0.896,False
VOT-e2aa0f8506e0,173,0.896,False
VOT-7f823211c027,136,0.8971,False
VOT-09ce8d3516ca,156,0.8974,False
VOT-8fa6a5df9747,117,0.8974,False
VOT-7ce5cc181fbe,176,0.8977,False
VOT-1867d64f8e15,98,0.898,False
VOT-a57d81e857b7,98,0.898,False
VOT-9d1751a3ec51,79,0.8987,False
VOT-1479684e4d1d,99,0.899,False
VOT-6d1ea4fa227d,100,0.9,False
VOT-ce4d32f99555,80,0.9,False
VOT-ebef3f40f7c5,100,0.9,False
VOT-f300c9cd0eb1,100,0.9,False
VOT-5cd4c86f7305,141,0.9007,False
VOT-dacf8b066df5,141,0.9007,False
VOT-158ab1b30c9f,101,0.901,False
VOT-f1fe6cb62929,142,0.9014,False
VOT-864eb170bd52,122,0.9016,False
VOT-99869c19e19a,122,0.9016,False
VOT-179c69f37337,102,0.902,False
VOT-5ac7e1854ad9,102,0.902,False
VOT-8912f47eec21,143,0.9021,False
VOT-d1dc15bf750f,164,0.9024,False
VOT-503ef1d5c292,144,0.9028,False
VOT-74eda0dd747f,144,0.9028,False
VOT-2e8e60a6845b,103,0.9029,False
VOT-60478818de72,103,0.9029,False
VOT-738042fcce0c,103,0.9029,False
VOT-655a8f5bbeec,165,0.903,False
VOT-ea13370aad49,104,0.9038,False
VOT-307300234c1f,105,0.9048,False
VOT-b1e9ee0c8434,84,0.9048,False
VOT-bc29a22d8a80,127,0.9055,False
VOT-05fc1134e45e,106,0.9057,False
VOT-47ad2d2f24ed,106,0.9057,False
VOT-5be6e7769864,106,0.9057,False
VOT-fba5707d0865,106,0.9057,False
VOT-049b8f71df9a,85,0.9059,False
VOT-7ac859479653,170,0.9059,False
VOT-cfcdb7869006,85,0.9059,False
VOT-8e9299d3ddc1,129,0.907,False
VOT-068e1147c5a5,109,0.9083,False
VOT-af15ab6354f9,132,0.9091,False
VOT-c1fa073e49d8,88,0.9091,False
VOT-98b45e066cb6,155,0.9097,False
VOT-c6cb66f24db4,133,0.9098,False
VOT-3e4a2481e8dc,89,0.9101,False
VOT-8eeb25838e7d,178,0.9101,False
VOT-b4dbe0c9589c,89,0.9101,False
VOT-e2dea681e234,134,0.9104,False
VOT-5030df4c67ed,135,0.9111,False
VOT-5178f16854ec,90,0.9111,False
VOT-53720f8fe4c7,90,0.9111,False
VOT-7069ffc0755b,135,0.9111,False
VOT-76b99e10c0cc,90,0.9111,False
VOT-7f0e62db3d51,113,0.9115,False
VOT-95be324fa51d,91,0.9121,False
VOT-d837cf4d4585,114,0.9123,False
VOT-10117c9768b6,138,0.913,False
VOT-33bd7afcb5c7,116,0.9138,False
VOT-63a19b66203e,93,0.914,False
VOT-666a146dbb41,93,0.914,False
VOT-d977e54db623,93,0.914,False
VOT-e1a01728ef95,93,0.914,False
VOT-ede15ddc65da,93,0.914,False
VOT-4edf938ec841,164,0.9146,False
VOT-6dec6f9b5709,164,0.9146,False
VOT-9d80933cd3f1,164,0.9146,False
VOT-5345a36233f5,94,0.9149,False
VOT-ba8f74f63345,94,0.9149,False
VOT-fdfd9ac1d9f2,94,0.9149,False
VOT-1cb793af5084,118,0.9153,False
VOT-bdde59b2d207,118,0.9153,False
VOT-d8d604588879,95,0.9158,False
VOT-843773b50ae4,143,0.9161,False
VOT-8c739c764a7a,120,0.9167,False
VOT-cfd212267427,120,0.9167,False
VOT-68703094a094,121,0.9174,False
VOT-fd7c3deef155,173,0.9191,False
VOT-7aa9f03fc55c,124,0.9194,False
VOT-acd1846800e8,100,0.92,False
VOT-b9d6263885a9,125,0.92,False
VOT-0460df679c22,101,0.9208,False
VOT-6199b2f681e1,101,0.9208,False
VOT-1eee02b080a6,76,0.9211,False
VOT-600b5c476788,154,0.9221,False
VOT-7a39bcf5fb9a,77,0.9221,False
VOT-bef443e546b9,103,0.9223,False
VOT-8cd720d2490d,129,0.9225,False
VOT-70574aab0efe,181,0.9227,False
VOT-d200e917131e,181,0.9227,False
VOT-565efb5d1364,130,0.9231,False
VOT-56a16c9364f3,104,0.9231,False
VOT-8b155c76992f,104,0.9231,False
VOT-b909b3abe77e,130,0.9231,False
VOT-c84f07ed0c2f,104,0.9231,False
VOT-15a372f8f72c,79,0.9241,False
VOT-8767d047090d,80,0.925,False
VOT-a076da06f385,80,0.925,False
VOT-8b2f0fc3f210,107,0.9252,False
VOT-a688596bb36b,161,0.9255,False
VOT-051c8f631618,108,0.9259,False
VOT-0a411666d126,162,0.9259,False
VOT-23245964017e,108,0.9259,False
VOT-016367f17ca8,164,0.9268,False
VOT-ac61898818c3,137,0.927,False
VOT-dde1e1a3bda4,110,0.9273,False
VOT-0dc19eae47e4,83,0.9277,False
VOT-0fa3de00e14f,111,0.9279,False
VOT-361c7264184f,111,0.9279,False
VOT-67781f700369,167,0.9281,False
VOT-0936ace6bb19,84,0.9286,False
VOT-b126c3ee6357,112,0.9286,False
VOT-b7a9a25669ce,84,0.9286,False
VOT-e77da318482e,84,0.9286,False
VOT-83de988c2583,113,0.9292,False
VOT-d8ab657a7dd5,113,0.9292,False
VOT-f2f57ddb4fa1,142,0.9296,False
VOT-14c1771ee29b,143,0.9301,False
VOT-3779c2d45253,115,0.9304,False
VOT-226d89e70816,174,0.931,False
VOT-51ce9c6caa1b,145,0.931,False
VOT-860babad0e52,116,0.931,False
VOT-d8f4c5de9ed4,175,0.9314,False
VOT-124797bea1bb,88,0.9318,False
VOT-d35f72ee7812,147,0.932,False
VOT-e45051eef997,178,0.9326,False
VOT-75aa578d2633,119,0.9328,False
VOT-a74a62f5904b,179,0.933,False
VOT-a70db2e8a318,90,0.9333,False
VOT-3fe1814d0b1a,121,0.9339,False
VOT-a1a417f2aef4,121,0.9339,False
VOT-0ed2570a97cc,153,0.9346,False
VOT-c20ea07c4b68,153,0.9346,False
VOT-4b4b2f6b00a7,123,0.935,False
VOT-10d45a1cdaec,93,0.9355,False
VOT-1141e81dbff3,155,0.9355,False
VOT-6ba1a5c210bc,93,0.9355,False
VOT-6dc5ec0876f8,155,0.9355,False
VOT-a832db1cf05a,156,0.9359,False
VOT-39366932d121,125,0.936,False
VOT-48428edcce07,94,0.9362,False
VOT-b077d354d951,94,0.9362,False
VOT-8bf20096cc7a,126,0.9365,False
VOT-72d3adaa8daf,158,0.9367,False
VOT-976d0fe6e5cf,158,0.9367,False
VOT-21370dccacdd,96,0.9375,False
VOT-bfcb75613c4c,160,0.9375,False
VOT-ec2e49781af5,96,0.9375,False
VOT-6d9005e655d5,161,0.9379,False
VOT-989bf5dcd419,129,0.938,False
VOT-a30259a95fa0,97,0.9381,False
VOT-8096d60201e3,162,0.9383,False
VOT-d3373b804128,162,0.9383,False
VOT-e114b3c396e0,162,0.9383,False
VOT-15a10d84dd03,130,0.9385,False
VOT-8f0f8c948b1f,130,0.9385,False
VOT-9f43caa58ba6,130,0.9385,False
VOT-7f310dd39cac,163,0.9387,False
VOT-d6b104b84681,98,0.9388,False
VOT-51963b2299f2,131,0.9389,False
VOT-2f502d0bcf17,99,0.9394,False
VOT-c4ce75229945,99,0.9394,False
VOT-d09e5d8b8588,132,0.9394,False
VOT-35bcab1dd97e,100,0.94,False
VOT-ac68ff574583,100,0.94,False
VOT-1b75dac42970,167,0.9401,False
VOT-5ee776d10421,134,0.9403,False
VOT-f0c4386f5a5a,134,0.9403,False
VOT-f32d40e37e4b,168,0.9405,False
VOT-a41b487ead9c,101,0.9406,False
VOT-8bfbdfcf9968,135,0.9407,False
VOT-ddb6b56fecdf,169,0.9408,False
VOT-77afcf47ca93,170,0.9412,False
VOT-ecf7918e1507,170,0.9412,False
VOT-f5f753129f99,102,0.9412,False
VOT-ddaae27e753d,171,0.9415,False
VOT-3dd625744d41,103,0.9417,False
VOT-9604321bcac2,103,0.9417,False
VOT-e402899481f0,103,0.9417,False
VOT-f95c4599a586,103,0.9417,False
VOT-a7bcbd303aa9,172,0.9419,False
VOT-d809e4188d7c,172,0.9419,False
VOT-6ecf38907799,173,0.9422,False
VOT-6ff97c7a0cac,104,0.9423,False
VOT-0ed302c43d41,105,0.9429,False
VOT-e8cb07bb2653,176,0.9432,False
VOT-60d4d9745db3,141,0.9433,False
VOT-018d3b9eb3f1,106,0.9434,False
VOT-ac2cec48c46a,106,0.9434,False
VOT-b3e2dc113eb1,142,0.9437,False
VOT-b636ea804766,107,0.9439,False
VOT-473d03ef1b24,179,0.9441,False
VOT-4c061d691f73,108,0.9444,False
VOT-d812fba0201e,108,0.9444,False
VOT-0b2b23d63330,109,0.945,False
VOT-579195f5fea3,109,0.945,False
VOT-cface8537225,109,0.945,False
VOT-c046c304fa24,148,0.9459,False
VOT-4cb5ccc569fc,149,0.9463,False
VOT-6fc7055f9bbb,112,0.9464,False
VOT-c4931157fed0,112,0.9464,False
VOT-bd38267c3831,150,0.9467,False
VOT-d98e1927a769,113,0.9469,False
VOT-fca86900cdcf,113,0.9469,False
VOT-8bc8cf5959fa,152,0.9474,False
VOT-0a2c4876310c,77,0.9481,False
VOT-f39677f0ea49,154,0.9481,False
VOT-db9743427a53,116,0.9483,False
VOT-ba18baf5375e,156,0.9487,False
VOT-e102397295d3,157,0.949,False
VOT-5c88e0d9a08a,118,0.9492,False
VOT-d75c1eab7518,119,0.9496,False
VOT-cfe271f57247,159,0.9497,False
VOT-ff3a0f92d4db,159,0.9497,False
VOT-198dfdb17dba,80,0.95,True
VOT-2b43db0ea158,121,0.9504,True
VOT-086f22bbe4af,81,0.9506,True
VOT-3e2887f127c8,162,0.9506,True
VOT-cb577a5c4f4d,122,0.9508,True
VOT-2b4220bad58f,163,0.9509,True
VOT-afaf71fad3e4,123,0.9512,True
VOT-afbe494e64c3,123,0.9512,True
VOT-669156667097,124,0.9516,True
VOT-3a1b64eb5797,125,0.952,True
VOT-c0803b44038d,125,0.952,True
VOT-5c36604c36bf,167,0.9521,True
VOT-adbb6f5e3ba8,168,0.9524,True
VOT-a108cf5190b1,169,0.9527,True
VOT-d13224d9c59f,171,0.9532,True
VOT-030a0e6d492d,129,0.9535,True
VOT-fad8c4f17fa5,129,0.9535,True
VOT-47f212a58846,130,0.9538,True
VOT-15037e7ab8b1,174,0.954,True
VOT-9b6ce6f7f389,87,0.954,True
VOT-63909c91649d,175,0.9543,True
VOT-0e155627ecf7,177,0.9548,True
VOT-40535f57501f,133,0.9549,True
VOT-9b947857a70e,133,0.9549,True
VOT-2b129e250dfe,134,0.9552,True
VOT-77f5371b4ad9,135,0.9556,True
VOT-881aad381ba4,90,0.9556,True
VOT-b0d1948f2bce,90,0.9556,True
VOT-160bd409e1e1,92,0.9565,True
VOT-bf65b0d88acd,92,0.9565,True
VOT-8e39bb238a30,93,0.957,True
VOT-fb4d69e4db5e,140,0.9571,True
VOT-b8434422d91f,142,0.9577,True
VOT-ffedd04ed362,142,0.9577,True
VOT-7dd084c4c78e,95,0.9579,True
VOT-a3457d9961dd,96,0.9583,True
VOT-53ede07ce0f4,97,0.9588,True
VOT-e669446c4686,97,0.9588,True
VOT-6647fcdbd1b4,98,0.9592,True
VOT-729330109c23,98,0.9592,True
VOT-bf76af4ab9d5,98,0.9592,True
VOT-c4e36171aacf,147,0.9592,True
VOT-ce265b6e3e5b,98,0.9592,True
VOT-7cca0afe2e06,99,0.9596,True
VOT-b27dc0d9c8c4,149,0.9597,True
VOT-66e767102ca5,100,0.96,True
VOT-cb604956a4a5,100,0.96,True
VOT-328e96d73a94,101,0.9604,True
VOT-4b2b07c600e9,101,0.9604,True
VOT-1696964c1cad,152,0.9605,True
VOT-ac00be4ad738,156,0.9615,True
VOT-b480d0c0694e,157,0.9618,True
VOT-4fefc000b1fa,105,0.9619,True
VOT-67563e35c5f0,106,0.9623,True
VOT-cc4662c6a3ed,106,0.9623,True
VOT-c8206ada11d9,160,0.9625,True
VOT-9c68d88e3beb,107,0.9626,True
VOT-38b56b890068,108,0.963,True
VOT-e8dd5ba87fbc,108,0.963,True
VOT-1e60a5201078,163,0.9632,True
VOT-96ef26221809,163,0.9632,True
VOT-c8d733d213ec,163,0.9632,True
VOT-12b3c4a4af5b,164,0.9634,True
VOT-0ad141169f98,110,0.9636,True
VOT-86067a2e274c,110,0.9636,True
VOT-8c00f033a6e5,165,0.9636,True
VOT-304eb029ff28,166,0.9639,True
VOT-4eebdc0030d7,168,0.9643,True
VOT-d50338974594,112,0.9643,True
VOT-099934b23c5a,169,0.9645,True
VOT-3186eb950640,169,0.9645,True
VOT-7249532d6f7a,169,0.9645,True
VOT-72a3031dbc63,113,0.9646,True
VOT-82f354b11b9a,113,0.9646,True
VOT-39f758abb6bb,171,0.9649,True
VOT-c59688460b89,171,0.9649,True
VOT-72208bc301b2,172,0.9651,True
VOT-0032f37272fe,115,0.9652,True
VOT-46fd9085d416,174,0.9655,True
VOT-1a5d5ed21340,175,0.9657,True
VOT-74eab49969db,175,0.9657,True
VOT-810a4ae79eee,175,0.9657,True
VOT-4cd4376f6a01,117,0.9658,True
VOT-e4b475ea25e6,119,0.9664,True
VOT-86f712e89e50,179,0.9665,True
VOT-483739402729,120,0.9667,True
VOT-6cbcd30d4f60,183,0.9672,True
VOT-b349265522f0,122,0.9672,True
VOT-036b6e79ad02,123,0.9675,True
VOT-85cd5db1aeb2,123,0.9675,True
VOT-100bec0f0224,124,0.9677,True
VOT-3dfee593c36a,124,0.9677,True
VOT-9fb01eb71cb9,124,0.9677,True
VOT-c7a9cf77a0ce,124,0.9677,True
VOT-3fdc0c6a55e1,127,0.9685,True
VOT-83fd4c402fe3,128,0.9688,True
VOT-055bd7c9fb38,129,0.969,True
VOT-85e78a10a1f4,129,0.969,True
VOT-916040255147,129,0.969,True
VOT-9e18e4256126,129,0.969,True
VOT-dc3980108437,129,0.969,True
VOT-157e97350597,130,0.9692,True
VOT-0c9806a327be,133,0.9699,True
VOT-d9da0d6cf2b7,134,0.9701,True
VOT-260fe5d2b0a3,135,0.9704,True
VOT-f9662d4af8a3,135,0.9704,True
VOT-3d1250d42169,136,0.9706,True
VOT-413e5fe52155,140,0.9714,True
VOT-ecc109bd2751,141,0.9716,True
VOT-26f35871e279,142,0.9718,True
VOT-3da368983e5a,142,0.9718,True
VOT-aa5f746593b5,143,0.972,True
VOT-55f8801eee9a,145,0.9724,True
VOT-9ad7dd178f20,149,0.9732,True
VOT-3ca6255d4e36,151,0.9735,True
VOT-b25ada5e2ab7,152,0.9737,True
VOT-5c5a5a369cac,154,0.974,True
VOT-183d88f279c2,156,0.9744,True
VOT-3df6eb704810,156,0.9744,True
VOT-b5babf5fb993,156,0.9744,True
VOT-95b2fc682519,158,0.9747,True
VOT-16f7e06fe1b2,159,0.9748,True
VOT-2c2c9b5aa5d8,159,0.9748,True
VOT-3cb42f9750ea,159,0.9748,True
VOT-9e483ccf8025,161,0.9752,True
VOT-4d69be430e1c,162,0.9753,True
VOT-a4509bf7f76d,163,0.9755,True
VOT-bf1373f667f6,164,0.9756,True
VOT-e11e825c6018,164,0.9756,True
VOT-91385043dae7,165,0.9758,True
VOT-99132990bcf4,165,0.9758,True
VOT-c61b1f918048,165,0.9758,True
VOT-c885e59f4ebd,165,0.9758,True
VOT-83e503164b5f,166,0.9759,True
VOT-91e47ed642ba,166,0.9759,True
VOT-a27fba2294cf,83,0.9759,True
VOT-c6c47f4d959f,166,0.9759,True
VOT-a4a3852f6442,169,0.9763,True
VOT-d1294a009884,169,0.9763,True
VOT-d474588f33d9,169,0.9763,True
VOT-551b9bd4384e,170,0.9765,True
VOT-93d4e272fa23,170,0.9765,True
VOT-0545473c2237,171,0.9766,True
VOT-0e0af4ff0c50,171,0.9766,True
VOT-97c3a897c99b,171,0.9766,True
VOT-db92e2e61108,171,0.9766,True
VOT-f018bfec05ff,171,0.9766,True
VOT-d6efd12c5f6e,172,0.9767,True
VOT-ff931859f4e4,172,0.9767,True
VOT-3e2859039b11,174,0.977,True
VOT-b048712e3ec3,174,0.977,True
VOT-e3a48e9c83a6,87,0.977,True
VOT-17bc2d1ba4db,88,0.9773,True
VOT-57233aab8d7b,88,0.9773,True
VOT-5e584ebb8c6c,177,0.9774,True
VOT-99cac0b63d30,179,0.9777,True
VOT-00c1f238110e,90,0.9778,True
VOT-8d38fe9c148d,181,0.9779,True
VOT-0b63ca7696e3,182,0.978,True
VOT-33633e6b7193,182,0.978,True
VOT-794a25add4be,91,0.978,True
VOT-9c4408ecaae1,91,0.978,True
VOT-fe1118b08858,91,0.978,True
VOT-fb3474c0a33f,92,0.9783,True
VOT-5d94502f1866,185,0.9784,True
VOT-5131a6b4b3a3,93,0.9785,True
VOT-660c6c47bf97,93,0.9785,True
VOT-86aad248c43d,93,0.9785,True
VOT-03b941d35ca4,94,0.9787,True
VOT-101ae4f49a3b,94,0.9787,True
VOT-2b7d60314057,94,0.9787,True
VOT-397d3d168b9b,94,0.9787,True
VOT-52c5994a4757,94,0.9787,True
VOT-2a3485a2e530,96,0.9792,True
VOT-39101f64def9,96,0.9792,True
VOT-badf522e65be,97,0.9794,True
VOT-3fbab73f6553,98,0.9796,True
VOT-1525a745d9b2,99,0.9798,True
VOT-5dd5e7f41677,102,0.9804,True
VOT-8c401da1a922,102,0.9804,True
VOT-b6e07ecbf586,102,0.9804,True
VOT-3953e6156c4f,103,0.9806,True
VOT-93c0557c1f7e,103,0.9806,True
VOT-a70d03b41aca,104,0.9808,True
VOT-20ea9110ed15,105,0.981,True
VOT-2e83f4353288,105,0.981,True
VOT-669e13bf9c2a,105,0.981,True
VOT-4c3a4b0d57a1,106,0.9811,True
VOT-6f0c170540b5,108,0.9815,True
VOT-964129775e6b,108,0.9815,True
VOT-cbd6ca9e146c,108,0.9815,True
VOT-6982f220009b,109,0.9817,True
VOT-3275b4ac5dd4,110,0.9818,True
VOT-7ad84e9b9dd3,110,0.9818,True
VOT-938d0ec9b50f,111,0.982,True
VOT-d4f1aa5acc23,112,0.9821,True
VOT-acdb88e7f5a0,113,0.9823,True
VOT-5fca904cbdcb,114,0.9825,True
VOT-72fc2bab0fca,114,0.9825,True
VOT-f7b6fc69b42f,114,0.9825,True
VOT-cdb1acc60ff6,115,0.9826,True
VOT-d535ec86903a,115,0.9826,True
VOT-e9786c74b6fd,115,0.9826,True
VOT-6cf40e82ae19,116,0.9828,True
VOT-1e4453bd099b,118,0.9831,True
VOT-475c73a2f2ef,118,0.9831,True
VOT-eac70fd81f1f,118,0.9831,True
VOT-362fd0da6a1f,119,0.9832,True
VOT-7c71738a8531,119,0.9832,True
VOT-8d208a532fc7,119,0.9832,True
VOT-04b751b7e392,120,0.9833,True
VOT-1c76b383e258,120,0.9833,True
VOT-341167bce9bd,120,0.9833,True
VOT-55ce6fdd14ea,121,0.9835,True
VOT-7fad07ad749e,121,0.9835,True
VOT-cadca5fbec09,121,0.9835,True
VOT-f41dbfb81855,121,0.9835,True
VOT-32c9e47d0c04,122,0.9836,True
VOT-7e37b82158b1,122,0.9836,True
VOT-9a6689219b41,123,0.9837,True
VOT-095a441d5722,124,0.9839,True
VOT-14a2ea7c383f,125,0.984,True
VOT-39606b00f539,125,0.984,True
VOT-ab4ce6f8da21,125,0.984,True
VOT-b96e9ce5d03f,125,0.984,True
VOT-377146270e52,126,0.9841,True
VOT-b97a71766534,126,0.9841,True
VOT-358568c06f4b,127,0.9843,True
VOT-632ef71e8d4f,127,0.9843,True
VOT-66abbabcdc93,128,0.9844,True
VOT-f3f1f5ac942a,129,0.9845,True
VOT-0f731399f922,130,0.9846,True
VOT-31917962306b,130,0.9846,True
VOT-54b6674c7db8,130,0.9846,True
VOT-7e96ad0fe130,131,0.9847,True
VOT-80bb415a0c65,131,0.9847,True
VOT-7b87bde13429,132,0.9848,True
VOT-02692e30fe0d,133,0.985,True
VOT-0e6b5906c866,133,0.985,True
VOT-3437978feee0,133,0.985,True
VOT-88c80128494e,133,0.985,True
VOT-c2f7078cb90d,133,0.985,True
VOT-0bff090c6e2d,134,0.9851,True
VOT-8424a45e012d,134,0.9851,True
VOT-a82ce5bfe09d,134,0.9851,True
VOT-89bbf364835e,135,0.9852,True
VOT-9021089be0f4,135,0.9852,True
VOT-5a9eb325c6b5,136,0.9853,True
VOT-7b444006c02a,136,0.9853,True
VOT-7a404cd46c45,137,0.9854,True
VOT-13dd541fb645,138,0.9855,True
VOT-38bd54537bcf,138,0.9855,True
VOT-6b878d207739,138,0.9855,True
VOT-c58445afa0e7,138,0.9855,True
VOT-dc567529cdfa,138,0.9855,True
VOT-a9ac197c86bb,139,0.9856,True
VOT-af92a693dcb1,139,0.9856,True
VOT-0a418a323af6,140,0.9857,True
VOT-323c5473f17a,140,0.9857,True
VOT-e06989be80d8,140,0.9857,True
VOT-e9800769faeb,140,0.9857,True
VOT-4e93b2e0bd92,141,0.9858,True
VOT-27ed219625be,143,0.986,True
VOT-38dba831d942,143,0.986,True
VOT-86d522d155b2,144,0.9861,True
VOT-016768d1f4b7,145,0.9862,True
VOT-2fe244686d98,145,0.9862,True
VOT-f18ca9fa9f1b,145,0.9862,True
VOT-c299915e0eb2,147,0.9864,True
VOT-33c9499995c0,148,0.9865,True
VOT-41a4077148e6,148,0.9865,True
VOT-6c6e85945f48,148,0.9865,True
VOT-befdc15259b5,148,0.9865,True
VOT-c0957b79d8d6,149,0.9866,True
VOT-a2e73741f021,151,0.9868,True
VOT-1668ccacef52,153,0.9869,True
VOT-5e3f06c1f0b1,153,0.9869,True
VOT-8ab08bfa2436,153,0.9869,True
VOT-47aa0b15a21e,154,0.987,True
VOT-70d07d9c8703,154,0.987,True
VOT-91c526d28930,154,0.987,True
VOT-a23cc2da09f4,155,0.9871,True
