person_id,name_ar,name_lat,gender,birth_year,birth_date_precision,birth_governorate_id,n_mandates,first_assembly_id,last_assembly_id,first_mandate_start,constituency_id,constituency_name_ar,governorate_id,governorate_name_lat,region,littoral,party_id_last,party_family_last,occupation_raw,career_sectors,vote_participation_rate,plenary_attendance_rate,n_written_questions
TNP-00495,كمال بن عمارة,Kamel Ben Amara,male,1959,day,TN-23,1,NCA-2011,NCA-2011,2011-11-22,TNC-4ce2bd7346e7,الدول العربية و بقية دول العالم,,,,,PTY-ENNAHDHA,islamist,,other,0.6642,,
TNP-00496,كوثر الأدغم,Kaouther Ladgham,female,1968,day,,1,NCA-2011,NCA-2011,2011-11-22,TNC-5bb4dbd5171c,توزر,TN-72,Tozeur,South West,false,PTY-ENNAHDHA,islamist,,,0.7610,,
TNP-00497,لبنى الجريبي,Lobna Jeribi,female,1973,day,,1,NCA-2011,NCA-2011,2011-11-22,TNC-88c5476e5a9d,تونس الثانية,,,,,PTY-ETTAKATOL,social_democratic,,academia;education,0.7294,,
TNP-00498,مبروك الحريزي,Mabrouk Hrizi,male,,,,2,NCA-2011,ARP-2014,2011-11-22,TNC-19437cfdc576,القصرين,TN-42,Kasserine,Centre West,false,,,غير مصنف,,,,
TNP-00499,مبروكة مبارك,Mabrouka Mbarek,female,,,,1,NCA-2011,NCA-2011,2011-11-22,TNC-5b704a46b450,القارة الأمريكية وبقية الدول الأوروبية,,,,,PTY-CPR,social_democratic,,,0.6510,,
TNP-00500,محرزية العبيدي,Meherzia Labidi,female,,,,2,NCA-2011,ARP-2014,2011-11-22,TNC-0e07ea906a10,نابل 2,TN-21,Nabeul,North East,true,,,مترجمة,,,,
TNP-00501,محسن الكعبي,Mohsen Kaabi,male,1971,day,,1,NCA-2011,NCA-2011,2011-11-22,TNC-4e045f7b3148,منوبة,TN-14,Manouba,Grand Tunis,false,PTY-ENNAHDHA,islamist,,,0.8550,,
TNP-00502,محمد الحبيب هرقام,Mohamed Habib Harguem,male,1946,day,TN-41,1,NCA-2011,NCA-2011,2011-11-22,TNC-c7d1a327d9a1,القيروان,TN-41,Kairouan,Centre West,false,PTY-ETTAKATOL,social_democratic,,education,0.7088,,
TNP-00503,محمد الصالح شعيرات,Mohamed Salah Chairat,male,,,,1,NCA-2011,NCA-2011,2011-11-22,TNC-0827ceafe35d,بنزرت,TN-23,Bizerte,North East,true,PTY-52f9f25821ab,unknown,,,0.5926,,
TNP-00504,محمد الطاهر إيلاهي,Mohamed Tahar Ilahi,male,,,,1,NCA-2011,NCA-2011,2011-11-22,TNC-721491227627,سيدي بوزيد,TN-43,Sidi Bouzid,Centre West,false,PTY-e34601720a98,unknown,,academia;education;other,0.2955,,
TNP-00505,محمد الطاهر تليلي,Mohamed Tahar Tlili,male,1959,day,,1,NCA-2011,NCA-2011,2011-11-22,TNC-721491227627,سيدي بوزيد,TN-43,Sidi Bouzid,Centre West,false,PTY-ENNAHDHA,islamist,,,0.9130,,
TNP-00506,محمد العربي فاضل موسى,Mohamed Elarbi Fadhel Moussa,male,,,,1,NCA-2011,NCA-2011,2011-11-22,TNC-318f5c8e7cc7,أريانة,TN-12,Ariana,Grand Tunis,true,PTY-ac4a3d2a8128,unknown,,education;judiciary,0.5396,,
TNP-00507,محمد الكراي الجربي,Mohamed Karray Jerbi,male,,,,1,NCA-2011,NCA-2011,2011-11-22,TNC-190ffea8a951,صفاقس الأولى,,,,,PTY-a8c344e9039d,unknown,,trade_union,0.4509,,
TNP-00508,المنصف شيخ روحه,Moncef Cheikhrouhou,male,1945,year,,1,NCA-2011,NCA-2011,2011-11-22,TNC-2febbe9c7d52,تونس الأولى,,,,,PTY-20b849ddfcb3,unknown,,education,0.5492,,
TNP-00509,محمد الناجي غرسلي,Mohamed Neji Gharsalli,male,1955,day,,1,NCA-2011,NCA-2011,2011-11-22,TNC-052adc16e166,القصرين,TN-42,Kasserine,Centre West,false,PTY-61a3f228649f,unknown,,judiciary,0.4086,,
TNP-00510,محمد سعيدي,Mohamed Saidi,male,1945,day,TN-31,1,NCA-2011,NCA-2011,2011-11-22,TNC-dc712e9ce3b4,باجـة,TN-31,Beja,North West,true,PTY-ENNAHDHA,islamist,,education;trade_union,0.9524,,
TNP-00511,محمد بن المبروك الحامدي,Mohamed Ben Mabrouk Hamdi,male,1971,day,,1,NCA-2011,NCA-2011,2011-11-22,TNC-e469034aebf1,مدنين,TN-82,Medenine,South East,true,PTY-20b849ddfcb3,unknown,,education,0.4466,,
TNP-00512,محمود الماي,Mahmoud El May,male,,,,1,NCA-2011,NCA-2011,2011-11-22,TNC-ab2cc30717b4,فرنسا الثانية,TN-99,Abroad,abroad,false,PTY-JOMHOURI,liberal,,other,0.4385,,
TNP-00513,محمد الصغير,Mohamed Essghaier,male,1947,day,TN-83,1,NCA-2011,NCA-2011,2011-11-22,TNC-b5260965cfa3,تطاوين,TN-83,Tataouine,South East,false,PTY-ENNAHDHA,islamist,,education;trade_union,0.8081,,
TNP-00514,محمد قحبيش,Mohamed Gahbich,male,1956,day,,1,NCA-2011,NCA-2011,2011-11-22,TNC-79b664be1960,سوسة,TN-51,Sousse,Centre East,true,PTY-20b849ddfcb3,unknown,,judiciary,0.8603,,
TNP-00515,محمد كحيلة,Mohamed Nejib Khila,male,,,,1,NCA-2011,NCA-2011,2011-11-22,TNC-ec5da2631a7d,قفصة,TN-71,Gafsa,South West,false,PTY-INDEPENDENT,independent,,,0.8200,,
TNP-00516,محمد بن يوسف الحامدي,Mohamed Ben Youssef Hamdi,male,1954,day,TN-43,1,NCA-2011,NCA-2011,2011-11-22,TNC-721491227627,سيدي بوزيد,TN-43,Sidi Bouzid,Centre West,false,PTY-7ad4295a0093,unknown,,,0.5779,,
TNP-00517,محمد شفيق زرقين,Mohamed Chafik Zorkin,male,,,,1,NCA-2011,NCA-2011,2011-11-22,TNC-5bb4dbd5171c,توزر,TN-72,Tozeur,South West,false,PTY-20b849ddfcb3,unknown,,,0.2645,,
TNP-00518,محمد عبد المنعم كرير,Mohamed Abdelmonem Krir,unknown,,,,1,NCA-2011,NCA-2011,2011-11-22,TNC-583f49488ae9,المنستير,TN-52,Monastir,Centre East,true,PTY-NIDAA,national_conservative,,,0.6156,,
TNP-00519,محمد علي نصري,Mohamed Ali Nasri,male,1964,day,TN-42,1,NCA-2011,NCA-2011,2011-11-22,TNC-052adc16e166,القصرين,TN-42,Kasserine,Centre West,false,PTY-INDEPENDENT,independent,,academia,0.4840,,
TNP-00520,محمد لطفي بن مصباح,Mohamed Lotfi Ben Mesbah,male,1948,day,TN-11,1,NCA-2011,NCA-2011,2011-11-22,TNC-9ebaea8423e4,المهدية,TN-53,Mahdia,Centre East,true,PTY-INDEPENDENT,independent,,,0.0553,,
TNP-00521,محمد نجيب الحسني,Mohamed Nejib Hosni,male,,,,1,NCA-2011,NCA-2011,2011-11-22,TNC-803cdcb9d5a2,الكاف,TN-33,Kef,North West,false,PTY-INDEPENDENT,independent,,,0.8600,,
TNP-00522,محمد نزار قاسم,Mohamed Nizar Kacem,male,1953,day,TN-51,1,NCA-2011,NCA-2011,2011-11-22,TNC-cfa36e6ce43c,بن عروس,TN-13,Ben Arous,Grand Tunis,true,PTY-INDEPENDENT,independent,,judiciary,0.7301,,
TNP-00523,محمود قويعة,Mahmoud Gouiaa,male,,,,2,NCA-2011,ARP-2014,2011-11-22,TNC-2ffd7b757121,القيروان,TN-41,Kairouan,Centre West,false,,,أستاذ تعليم ثانوي,,,,
TNP-00524,محمود البارودي,Mahmoud Baroudi,male,,,,1,NCA-2011,NCA-2011,2011-11-22,TNC-e4d451ace536,نابل الثانية,,,,,PTY-20b849ddfcb3,unknown,,,0.5075,,
TNP-00525,مراد العمدوني,Mourad Amdouni,male,,,,1,NCA-2011,NCA-2011,2011-11-22,TNC-0827ceafe35d,بنزرت,TN-23,Bizerte,North East,true,PTY-cb447bb1247c,unknown,,education;trade_union,0.5272,,
TNP-00526,مصطفى بن جعفر,Mustapha Ben Jaafar,male,1940,day,TN-11,1,NCA-2011,NCA-2011,2011-11-22,TNC-2febbe9c7d52,تونس الأولى,,,,,PTY-ETTAKATOL,social_democratic,,education;health;state_executive,,,
TNP-00527,معز كمون,Moez Kammoun,male,1972,day,TN-61,1,NCA-2011,NCA-2011,2011-11-22,TNC-9ea7b64efa1b,صفاقس الثانية,,,,,PTY-52f9f25821ab,unknown,,other,0.5291,,
TNP-00528,مفيدة مرزوقي,Moufida Marzouki,female,,,,1,NCA-2011,NCA-2011,2011-11-22,TNC-c7d1a327d9a1,القيروان,TN-41,Kairouan,Centre West,false,PTY-ENNAHDHA,islamist,,,0.9252,,
TNP-00529,منى بن نصر,Mouna Ben Nasr,female,,,,1,NCA-2011,NCA-2011,2011-11-22,TNC-79b664be1960,سوسة,TN-51,Sousse,Centre East,true,PTY-INDEPENDENT,independent,,state_administration,0.6756,,
TNP-00530,منية إبراهيم,Monia Ibrahim,female,1966,year,TN-51,1,NCA-2011,NCA-2011,2011-11-22,TNC-79b664be1960,سوسة,TN-51,Sousse,Centre East,true,PTY-ENNAHDHA,islamist,,,0.7570,,
TNP-00531,منية القصري,Monia Gasri,female,,,,1,NCA-2011,NCA-2011,2011-11-22,TNC-6c9ddf89d1b4,قبلي,TN-73,Kebili,South West,false,PTY-ENNAHDHA,islamist,,,0.8126,,
TNP-00532,منير بن هنية,Mounir Ben Hnia,male,1968,day,,1,NCA-2011,NCA-2011,2011-11-22,TNC-583f49488ae9,المنستير,TN-52,Monastir,Centre East,true,PTY-ENNAHDHA,islamist,,,0.9814,,
TNP-00533,منيرة عمري,Mounira Omri,female,1973,day,,1,NCA-2011,NCA-2011,2011-11-22,TNC-803cdcb9d5a2,الكاف,TN-33,Kef,North West,false,PTY-ENNAHDHA,islamist,,media,0.7936,,
TNP-00534,مولدي الزيدي,Mouldi Zidi,male,1979,day,,1,NCA-2011,NCA-2011,2011-11-22,TNC-cc34ff2fce92,قابس,TN-81,Gabes,South East,true,PTY-INDEPENDENT,independent,,,0.2200,,
TNP-00535,مية الجريبي,Maya Jeribi,female,1960,day,,1,NCA-2011,NCA-2011,2011-11-22,TNC-cfa36e6ce43c,بن عروس,TN-13,Ben Arous,Grand Tunis,true,PTY-JOMHOURI,liberal,,judiciary;party,0.5501,,
TNP-00536,نادية شعبان,Nadia Chaabane,female,1965,day,,1,NCA-2011,NCA-2011,2011-11-22,TNC-ad284920bd07,فرنسا الأولى,TN-99,Abroad,abroad,false,PTY-ac4a3d2a8128,unknown,,,0.6698,,
TNP-00537,نبيلة العسكري السنوسي,Nabila Askri Snoussi,female,1967,day,TN-11,1,NCA-2011,NCA-2011,2011-11-22,TNC-dc712e9ce3b4,باجـة,TN-31,Beja,North West,true,PTY-ENNAHDHA,islamist,,,0.9511,,
TNP-00538,نبيهة ترجمان,Nabiha Torjmane,female,1964,day,,1,NCA-2011,NCA-2011,2011-11-22,TNC-7b8892e8182c,زغوان,TN-22,Zaghouan,North East,false,PTY-ENNAHDHA,islamist,,,0.8493,,
TNP-00539,نجلاء بوريال,Najla Bourial,female,1970,day,TN-11,1,NCA-2011,NCA-2011,2011-11-22,TNC-017562922a2d,نابل الأولى,,,,,PTY-20b849ddfcb3,unknown,,,0.9073,,
TNP-00540,نجيب مراد,Nejib Mrad,male,1958,day,TN-52,1,NCA-2011,NCA-2011,2011-11-22,TNC-583f49488ae9,المنستير,TN-52,Monastir,Centre East,true,PTY-ENNAHDHA,islamist,,media,0.7678,,
TNP-00541,نجيبة بريول,Nejiba Beryoul,female,1966,day,,1,NCA-2011,NCA-2011,2011-11-22,TNC-9ebaea8423e4,المهدية,TN-53,Mahdia,Centre East,true,PTY-ENNAHDHA,islamist,,,0.8676,,
TNP-00542,نزار مخلوفي,Nizar Makhloufi,male,1981,day,,1,NCA-2011,NCA-2011,2011-11-22,TNC-c7d1a327d9a1,القيروان,TN-41,Kairouan,Centre West,false,PTY-efb0809dca6b,unknown,,,0.3698,,
TNP-00543,نعمان الفهري,Noômane Fehri,male,,,,2,NCA-2011,ARP-2014,2011-11-22,TNC-0e07ea906a10,نابل 2,TN-21,Nabeul,North East,true,,,مدير مؤسسة,other,,,
TNP-00544,نور الدين المرابطي,Noureddine Mrabti,male,1974,day,,2,NCA-2011,ARP-2014,2011-11-22,TNC-79a8fbd7e523,سليانة,TN-34,Siliana,North West,false,,,غير مصنف,,,,
TNP-00545,نوفل الغريبي,Naoufel Ghribi,male,1971,day,,1,NCA-2011,NCA-2011,2011-11-22,TNC-cc34ff2fce92,قابس,TN-81,Gabes,South East,true,PTY-CPR,social_democratic,,,0.2265,,
TNP-00546,هاجر منيفي,Hajer Mnifi,female,1986,day,TN-82,1,NCA-2011,NCA-2011,2011-11-22,TNC-e469034aebf1,مدنين,TN-82,Medenine,South East,true,PTY-ENNAHDHA,islamist,,,0.5403,,
TNP-00547,هاجر عزيز,Hajer Azaiez,female,,,,1,NCA-2011,NCA-2011,2011-11-22,TNC-2febbe9c7d52,تونس الأولى,,,,,PTY-ENNAHDHA,islamist,,judiciary,0.8020,,
TNP-00548,هالة الحامي,Hela Hammi,female,1964,day,TN-11,2,NCA-2011,ARP-2014,2011-11-22,TNC-0ea649aa9c9b,بن عروس,TN-13,Ben Arous,Grand Tunis,true,,,إطار سامي بالقطاع البنكي,,,,
TNP-00549,هشام بن جامع,Hichem Ben Jemaa,male,1976,day,TN-23,1,NCA-2011,NCA-2011,2011-11-22,TNC-0827ceafe35d,بنزرت,TN-23,Bizerte,North East,true,PTY-efb0809dca6b,unknown,,judiciary,0.8232,,
TNP-00550,هيثم بلقاسم,Haythem Belgacem,male,1974,day,TN-11,1,NCA-2011,NCA-2011,2011-11-22,TNC-cfa36e6ce43c,بن عروس,TN-13,Ben Arous,Grand Tunis,true,PTY-CPR,social_democratic,,academia;party,0.8465,,
TNP-00551,وسام ياسين,Wissem Yassine,male,1974,day,,1,NCA-2011,NCA-2011,2011-11-22,TNC-d5c817850493,جندوبة,TN-32,Jendouba,North West,true,PTY-bbfe9bb6d793,unknown,,education,0.6372,,
TNP-00552,كمال بن رمضان,Kamel Ben Romdhane,male,,,,1,NCA-2011,NCA-2011,2011-11-22,TNC-79b664be1960,سوسة,TN-51,Sousse,Centre East,true,PTY-ENNAHDHA,islamist,,other,0.8986,,
TNP-00553,سلاف القسنطيني,Soulef Ksantini,female,1969,day,TN-61,2,NCA-2011,ARP-2014,2011-11-22,TNC-4f3b2af02bf2,صفاقس 2,TN-61,Sfax,Centre East,true,,,أستاذ تعليم ثانوي,,,,
TNP-00554,سهير الدردوري,Souhir Dardouri,female,,,,1,NCA-2011,NCA-2011,2011-11-22,TNC-017562922a2d,نابل الأولى,,,,,PTY-INDEPENDENT,independent,,,0.7446,,
TNP-00555,مختار لموشي,Mokhtar Lamouchi,male,1962,day,,1,NCA-2011,NCA-2011,2011-11-22,TNC-803cdcb9d5a2,الكاف,TN-33,Kef,North West,false,PTY-ENNAHDHA,islamist,,,0.8533,,
TNP-00556,حبيب بريبش,Habib Bribech,male,1965,day,,1,NCA-2011,NCA-2011,2011-11-22,TNC-2febbe9c7d52,تونس الأولى,,,,,PTY-ENNAHDHA,islamist,,party,0.9047,,
TNP-00557,بشير النفزي,Bechir Nefzi,male,1981,day,,1,NCA-2011,NCA-2011,2011-11-22,TNC-ad284920bd07,فرنسا الأولى,TN-99,Abroad,abroad,false,PTY-CPR,social_democratic,,party,0.7255,,
TNP-00558,نورة بن حسن,Noura Ben Hassen,female,1980,day,TN-51,1,NCA-2011,NCA-2011,2011-11-22,TNC-ab2cc30717b4,فرنسا الثانية,TN-99,Abroad,abroad,false,PTY-CPR,social_democratic,,education,0.8404,,
TNP-00559,جمال بوعجاجة,Jamal Bouajaja,male,1969,day,,1,NCA-2011,NCA-2011,2011-11-22,TNC-0827ceafe35d,بنزرت,TN-23,Bizerte,North East,true,PTY-ENNAHDHA,islamist,,education,0.8661,,
TNP-00560,فرج بن عمر,Frej Ben Amor,male,,,,1,NCA-2011,NCA-2011,2011-11-22,TNC-cfa36e6ce43c,بن عروس,TN-13,Ben Arous,Grand Tunis,true,PTY-ENNAHDHA,islamist,,,0.9107,,
TNP-00561,خليد بلحاج,Khalid Belhaj,male,1970,day,TN-22,1,NCA-2011,NCA-2011,2011-11-22,TNC-7b8892e8182c,زغوان,TN-22,Zaghouan,North East,false,PTY-e5c16bf2604d,unknown,,,0.8375,,
TNP-00562,نفيسة المرزوقي,Nafissa Marzouki,female,1955,day,TN-32,1,NCA-2011,NCA-2011,2011-11-22,TNC-d5c817850493,جندوبة,TN-32,Jendouba,North West,true,PTY-ETTAKATOL,social_democratic,,education,0.8346,,
TNP-00563,وردة التركي,Warda Turki,female,,,,1,NCA-2011,NCA-2011,2011-11-22,TNC-2febbe9c7d52,تونس الأولى,,,,,PTY-ENNAHDHA,islamist,,,0.9632,,
TNP-00564,محمد منذر بن رحال,Mohamed Mondher Ben Rahal,male,,,,1,NCA-2011,NCA-2011,2011-11-22,TNC-88c5476e5a9d,تونس الثانية,,,,,PTY-ETTAKATOL,social_democratic,,party;state_executive,0.8371,,
TNP-00565,منال القادري,Manel Kadri,female,1987,day,TN-41,1,NCA-2011,NCA-2011,2011-11-22,TNC-721491227627,سيدي بوزيد,TN-43,Sidi Bouzid,Centre West,false,PTY-ac4a3d2a8128,unknown,,,0.7657,,
TNP-00566,فاضل الصغراوي,Fadhel Saghraoui,male,1982,day,,1,NCA-2011,NCA-2011,2011-11-22,TNC-721491227627,سيدي بوزيد,TN-43,Sidi Bouzid,Centre West,false,PTY-cb447bb1247c,unknown,,education,,,
TNP-00567,منية بن نصر العيادي,Monia Ben Nasr Ayadi,female,1960,day,,1,NCA-2011,NCA-2011,2011-11-22,TNC-0827ceafe35d,بنزرت,TN-23,Bizerte,North East,true,PTY-INDEPENDENT,independent,,education;state_administration,0.7378,,
TNP-00568,سلمى نزيه الزنايدي,Salma Nazih Znaidi,female,,,,1,NCA-2011,NCA-2011,2011-11-22,TNC-017562922a2d,نابل الأولى,,,,,PTY-ETTAKATOL,social_democratic,,academia;party,0.6540,,
TNP-00569,المنجي سليم,Almnjy Slym,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-54511a128e73,ضواحي تونس,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00570,ألبير بسيس,أlbyr Bsys,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-54511a128e73,ضواحي تونس,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00571,أحمد المستيري,أhmd Almstyry,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-54511a128e73,ضواحي تونس,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00572,الطاهر بن عمار,Altahr Bn Amar,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-54511a128e73,ضواحي تونس,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00573,العزيز الجلولي,Alazyz Aljlwly,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-54511a128e73,ضواحي تونس,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00574,محمود بن عز الدين,Mhmwd Bn Az Aldyn,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-54511a128e73,ضواحي تونس,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00575,الهادي نويرة,Alhady Nwyra,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-c6aa33a8a03e,بنزرت-ماطر,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00576,مصطفى الوالي,Mstfa Alwaly,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-c6aa33a8a03e,بنزرت-ماطر,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00577,حمزة ستا,Hmza Sta,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-c6aa33a8a03e,بنزرت-ماطر,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00578,محمد الحبيب,Mhmd Alhbyb,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-c6aa33a8a03e,بنزرت-ماطر,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00579,حبيب تليبة,Hbyb Tlyba,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-c6aa33a8a03e,بنزرت-ماطر,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00580,أحمد بن حميدة,أhmd Bn Hmyda,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-c6aa33a8a03e,بنزرت-ماطر,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00581,الجلولي فارس,Jallouli Fares,,,,,2,ANC-1956,NA-1959,1956-04-08,,,,,,,PTY-PSD,destourian,,,,,
TNP-00582,عبد الرحمان مجول,Abd Alrhman Mjwl,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-6b5b44e762cb,قابس-جربة,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00583,أحمد بن عبد الكريم,أhmd Bn Abd Alkrym,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-6b5b44e762cb,قابس-جربة,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00584,عبد العزيز نوري,Abd Alazyz Nwry,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-6b5b44e762cb,قابس-جربة,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00585,طاهر دباية,Tahr Dbaya,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-6b5b44e762cb,قابس-جربة,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00586,مصطفى الفيلالي,Mstfa Alfylaly,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-0e432e6af759,القيروان-جلاص,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00587,محمد شكرون,Mhmd Shkrwn,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-0e432e6af759,القيروان-جلاص,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00588,صلاح كشريد,Slah Kshryd,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-0e432e6af759,القيروان-جلاص,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00589,عبد السلام عاشور,Abd Alslam Ashwr,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-0e432e6af759,القيروان-جلاص,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00590,محمد فالح جهيناوي,Mhmd Falh Jhynawy,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-0e432e6af759,القيروان-جلاص,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00591,حسن ساسي,Hsn Sasy,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-0e432e6af759,القيروان-جلاص,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00592,عز الدين عباسي,Az Aldyn Abasy,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-255578e873cd,الكاف-تبرسق,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00593,الشيخ علي بنعيسى بوحجر,Alshykh Aly Bnaysa Bwhjr,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-255578e873cd,الكاف-تبرسق,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00594,العربي عبروق,Alarby Abrwq,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-255578e873cd,الكاف-تبرسق,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00595,محمد كرمة,Mhmd Krma,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-255578e873cd,الكاف-تبرسق,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00596,صالح بالعيش,Salh Balaysh,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-255578e873cd,الكاف-تبرسق,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00597,محمد المصمودي,Mhmd Almsmwdy,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-59fc1f46fd37,المهدية-السواسي,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00598,محمد قاسم,Mhmd Qasm,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-59fc1f46fd37,المهدية-السواسي,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00599,محمد صفر,Mhmd Sfr,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-59fc1f46fd37,المهدية-السواسي,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00600,فرج جمعة,Frj Jma,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-59fc1f46fd37,المهدية-السواسي,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00601,محمد الجدي,Mhmd Aljdy,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-5438f058c2e9,مكثر-سليانة-تاجروين,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00602,صادق بن يحمد,Sadq Bn Yhmd,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-5438f058c2e9,مكثر-سليانة-تاجروين,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00603,عبد الحميد برغاوي,Abd Alhmyd Brghawy,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-5438f058c2e9,مكثر-سليانة-تاجروين,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00604,محمد حمزة,Mhmd Hmza,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-5438f058c2e9,مكثر-سليانة-تاجروين,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00605,محمد شنيق,Mhmd Shnyq,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-74d40c23d232,مجردة-زغوان,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00606,عبد الرحمان عبد النبي,Abd Alrhman Abd Alnby,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-74d40c23d232,مجردة-زغوان,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00607,أحمد الغرياني,أhmd Alghryany,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-74d40c23d232,مجردة-زغوان,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00608,سليمان الزواري,Slyman Alzwary,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-74d40c23d232,مجردة-زغوان,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00609,الحبيب بورقيبة,Alhbyb Bwrqyba,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-01cd7f255fc6,منستير-جمال,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00610,الهادي بوسلامة,Alhady Bwslama,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-01cd7f255fc6,منستير-جمال,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00611,العجمي سليم,Alajmy Slym,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-01cd7f255fc6,منستير-جمال,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00612,الطيب المهيري,Altyb Almhyry,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-4c046e8a6b5a,نابل-سليمان,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00613,الهادي الغلوصي,Alhady Alghlwsy,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-4c046e8a6b5a,نابل-سليمان,,,,,PTY-NEODESTOUR,destourian,,,,,
TNP-00614,مختار عزيز,Mkhtar Azyz,,,,,1,ANC-1956,ANC-1956,1956-04-08,TNC-4c046e8a6b5a,نابل-سليمان,,,,,PTY-NEODESTOUR,destourian,,,,,
