person_id,bloc_id,bloc_name_ar,assembly_id,role,start_date,end_date
TNP-00208,BLC-c1c18f25656f,آفاق تونس والحركة الوطنية ونداء التونسيين بالخارج,ARP-2014,unknown,2016-02-08,2017-04-28
TNP-00208,BLC-8e101f3e5c9d,آفاق تونس ونداء التونسيين بالخارج,ARP-2014,unknown,2017-04-28,2018-10-12
TNP-00208,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00832,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2019-05-08,2019-10-05
TNP-00833,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2015-07-21
TNP-00212,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2016-04-12
TNP-00212,BLC-b62977f0e44d,الكتلة الحرّة,ARP-2014,unknown,2016-04-12,2016-12-13
TNP-00212,BLC-8b5102d2fd97,كتلة الحرّة لحركة مشروع تونس,ARP-2014,unknown,2016-12-13,2019-10-05
TNP-00834,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2017-07-05
TNP-00835,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2016-09-16
TNP-00835,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2016-09-16,2016-09-16
TNP-00217,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00836,BLC-1eb74c1905cc,الجبهة الشعبية,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00394,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00837,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00838,BLC-c1c18f25656f,آفاق تونس والحركة الوطنية ونداء التونسيين بالخارج,ARP-2014,unknown,2016-10-17,2017-04-28
TNP-00838,BLC-8e101f3e5c9d,آفاق تونس ونداء التونسيين بالخارج,ARP-2014,unknown,2017-04-28,2018-10-12
TNP-00838,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00221,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00839,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2016-02-08
TNP-00839,BLC-b62977f0e44d,الكتلة الحرّة,ARP-2014,unknown,2016-02-08,2016-12-13
TNP-00839,BLC-8b5102d2fd97,كتلة الحرّة لحركة مشروع تونس,ARP-2014,unknown,2016-12-13,2019-10-05
TNP-00548,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00840,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-05-08
TNP-00840,BLC-a26d44c82424,الائتلاف الوطني,ARP-2014,unknown,2019-05-08,2019-10-05
TNP-00841,BLC-592be052778e,الكتلة الإجتماعية الديمقراطية,ARP-2014,unknown,2015-03-06,2016-11-19
TNP-00841,BLC-de77eb4f8164,الكتلة الديمقراطية,ARP-2014,unknown,2016-11-19,2017-12-30
TNP-00841,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2017-12-30,2018-10-12
TNP-00841,BLC-92c2c402d566,كتلة الولاء للوطن,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00842,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00843,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2016-02-08
TNP-00843,BLC-b62977f0e44d,الكتلة الحرّة,ARP-2014,unknown,2016-02-08,2016-12-13
TNP-00843,BLC-8b5102d2fd97,كتلة الحرّة لحركة مشروع تونس,ARP-2014,unknown,2016-12-13,2018-10-12
TNP-00843,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00844,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00845,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00846,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00847,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00848,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2015-03-06,2016-11-19
TNP-00848,BLC-de77eb4f8164,الكتلة الديمقراطية,ARP-2014,unknown,2016-11-19,2019-10-05
TNP-00227,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00849,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-05-08
TNP-00849,BLC-a26d44c82424,الائتلاف الوطني,ARP-2014,unknown,2019-05-08,2019-10-05
TNP-00850,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-05-08
TNP-00850,BLC-a26d44c82424,الائتلاف الوطني,ARP-2014,unknown,2019-05-08,2019-10-05
TNP-00851,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2015-03-06,2016-11-19
TNP-00851,BLC-de77eb4f8164,الكتلة الديمقراطية,ARP-2014,unknown,2016-11-19,2019-10-05
TNP-00228,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00065,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00401,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00852,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2018-10-12
TNP-00852,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00853,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2017-07-05
TNP-00853,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2017-07-05,2017-12-30
TNP-00853,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2017-12-30,2018-10-12
TNP-00853,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00854,BLC-592be052778e,الكتلة الإجتماعية الديمقراطية,ARP-2014,unknown,2015-03-06,2016-10-17
TNP-00854,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2016-10-17,2016-10-17
TNP-00235,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00236,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00855,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-05-08
TNP-00855,BLC-a26d44c82424,الائتلاف الوطني,ARP-2014,unknown,2019-05-08,2019-10-05
TNP-00856,BLC-8b5102d2fd97,كتلة الحرّة لحركة مشروع تونس,ARP-2014,unknown,2019-05-08,2019-10-05
TNP-00857,BLC-1eb74c1905cc,الجبهة الشعبية,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00492,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00858,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00859,BLC-2593809b7dc2,الإتحاد الوطني الحر,ARP-2014,unknown,2015-03-06,2018-10-12
TNP-00859,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-05-08
TNP-00859,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2019-05-08,2019-10-05
TNP-00860,BLC-e3aba10fae18,آفاق تونس,ARP-2014,unknown,2015-03-06,2016-02-08
TNP-00860,BLC-c1c18f25656f,آفاق تونس والحركة الوطنية ونداء التونسيين بالخارج,ARP-2014,unknown,2016-02-08,2017-04-28
TNP-00860,BLC-8e101f3e5c9d,آفاق تونس ونداء التونسيين بالخارج,ARP-2014,unknown,2017-04-28,2018-10-12
TNP-00860,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00861,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2016-10-17,2019-10-05
TNP-00862,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2016-09-16
TNP-00862,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2016-09-16,2016-09-16
TNP-00863,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2016-02-08
TNP-00863,BLC-b62977f0e44d,الكتلة الحرّة,ARP-2014,unknown,2016-02-08,2016-12-13
TNP-00863,BLC-8b5102d2fd97,كتلة الحرّة لحركة مشروع تونس,ARP-2014,unknown,2016-12-13,2019-10-05
TNP-00864,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2017-07-05
TNP-00864,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2017-07-05,2018-10-12
TNP-00864,BLC-92c2c402d566,كتلة الولاء للوطن,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00865,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00866,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00867,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2016-10-17,2016-11-19
TNP-00867,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2016-11-19,2018-10-12
TNP-00867,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00868,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00869,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00247,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00870,BLC-8b5102d2fd97,كتلة الحرّة لحركة مشروع تونس,ARP-2014,unknown,2017-12-30,2018-10-12
TNP-00870,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00871,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2017-05-29
TNP-00871,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2017-05-29,2017-07-05
TNP-00871,BLC-8b5102d2fd97,كتلة الحرّة لحركة مشروع تونس,ARP-2014,unknown,2017-07-05,2017-07-05
TNP-00872,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2016-04-12
TNP-00872,BLC-b62977f0e44d,الكتلة الحرّة,ARP-2014,unknown,2016-04-12,2016-12-13
TNP-00872,BLC-8b5102d2fd97,كتلة الحرّة لحركة مشروع تونس,ARP-2014,unknown,2016-12-13,2017-04-28
TNP-00872,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2017-04-28,2017-05-29
TNP-00872,BLC-652eee77ed87,الكتلة الوطنية,ARP-2014,unknown,2017-05-29,2018-10-12
TNP-00872,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00873,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00874,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2017-04-28
TNP-00874,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2017-04-28,2017-05-29
TNP-00874,BLC-652eee77ed87,الكتلة الوطنية,ARP-2014,unknown,2017-05-29,2018-10-12
TNP-00874,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00875,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2016-02-08
TNP-00875,BLC-b62977f0e44d,الكتلة الحرّة,ARP-2014,unknown,2016-02-08,2016-12-13
TNP-00875,BLC-8b5102d2fd97,كتلة الحرّة لحركة مشروع تونس,ARP-2014,unknown,2016-12-13,2019-10-05
TNP-00876,BLC-e3aba10fae18,آفاق تونس,ARP-2014,unknown,2015-03-06,2016-02-08
TNP-00876,BLC-c1c18f25656f,آفاق تونس والحركة الوطنية ونداء التونسيين بالخارج,ARP-2014,unknown,2016-02-08,2017-04-28
TNP-00876,BLC-8e101f3e5c9d,آفاق تونس ونداء التونسيين بالخارج,ARP-2014,unknown,2017-04-28,2018-10-12
TNP-00876,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00251,BLC-592be052778e,الكتلة الإجتماعية الديمقراطية,ARP-2014,unknown,2015-03-06,2016-07-15
TNP-00251,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2016-07-15,2016-08-15
TNP-00251,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2016-08-15,2018-10-12
TNP-00251,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00877,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-05-08
TNP-00877,BLC-a26d44c82424,الائتلاف الوطني,ARP-2014,unknown,2019-05-08,2019-10-05
TNP-00498,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2015-03-06,2016-11-19
TNP-00498,BLC-de77eb4f8164,الكتلة الديمقراطية,ARP-2014,unknown,2016-11-19,2019-10-05
TNP-00254,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00255,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00523,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00878,BLC-2593809b7dc2,الإتحاد الوطني الحر,ARP-2014,unknown,2015-03-06,2018-10-12
TNP-00878,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-05-08
TNP-00878,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2019-05-08,2019-10-05
TNP-00879,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00262,BLC-8b5102d2fd97,كتلة الحرّة لحركة مشروع تونس,ARP-2014,unknown,2017-12-30,2018-10-12
TNP-00262,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00880,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2016-03-10,2016-04-12
TNP-00880,BLC-b62977f0e44d,الكتلة الحرّة,ARP-2014,unknown,2016-04-12,2016-12-13
TNP-00880,BLC-8b5102d2fd97,كتلة الحرّة لحركة مشروع تونس,ARP-2014,unknown,2016-12-13,2017-07-05
TNP-00881,BLC-1eb74c1905cc,الجبهة الشعبية,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00264,BLC-592be052778e,الكتلة الإجتماعية الديمقراطية,ARP-2014,unknown,2015-03-06,2016-09-16
TNP-00500,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00882,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2016-02-08
TNP-00882,BLC-b62977f0e44d,الكتلة الحرّة,ARP-2014,unknown,2016-02-08,2016-12-13
TNP-00882,BLC-8b5102d2fd97,كتلة الحرّة لحركة مشروع تونس,ARP-2014,unknown,2016-12-13,2019-10-05
TNP-00267,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00883,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2017-04-28,2019-10-05
TNP-00884,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00885,BLC-2593809b7dc2,الإتحاد الوطني الحر,ARP-2014,unknown,2015-03-06,2018-10-12
TNP-00885,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-05-08
TNP-00885,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2019-05-08,2019-10-05
TNP-00886,BLC-e3aba10fae18,آفاق تونس,ARP-2014,unknown,2015-03-06,2016-02-08
TNP-00886,BLC-c1c18f25656f,آفاق تونس والحركة الوطنية ونداء التونسيين بالخارج,ARP-2014,unknown,2016-02-08,2017-04-28
TNP-00886,BLC-8e101f3e5c9d,آفاق تونس ونداء التونسيين بالخارج,ARP-2014,unknown,2017-04-28,2018-10-12
TNP-00886,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00887,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00888,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00889,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2015-03-06,2016-02-08
TNP-00889,BLC-592be052778e,الكتلة الإجتماعية الديمقراطية,ARP-2014,unknown,2016-02-08,2016-11-19
TNP-00889,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2016-11-19,2017-12-30
TNP-00889,BLC-de77eb4f8164,الكتلة الديمقراطية,ARP-2014,unknown,2017-12-30,2019-10-05
TNP-00890,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00891,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2016-02-08
TNP-00891,BLC-b62977f0e44d,الكتلة الحرّة,ARP-2014,unknown,2016-02-08,2016-07-15
TNP-00891,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2016-07-15,2019-05-08
TNP-00891,BLC-a26d44c82424,الائتلاف الوطني,ARP-2014,unknown,2019-05-08,2019-10-05
TNP-00892,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00893,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00894,BLC-e3aba10fae18,آفاق تونس,ARP-2014,unknown,2015-03-06,2016-02-08
TNP-00894,BLC-c1c18f25656f,آفاق تونس والحركة الوطنية ونداء التونسيين بالخارج,ARP-2014,unknown,2016-02-08,2017-04-28
TNP-00894,BLC-8e101f3e5c9d,آفاق تونس ونداء التونسيين بالخارج,ARP-2014,unknown,2017-04-28,2018-10-12
TNP-00894,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2018-10-12,2019-05-08
TNP-00894,BLC-a26d44c82424,الائتلاف الوطني,ARP-2014,unknown,2019-05-08,2019-10-05
TNP-00895,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2018-10-12
TNP-00895,BLC-92c2c402d566,كتلة الولاء للوطن,ARP-2014,unknown,2018-10-12,2019-05-08
TNP-00895,BLC-8b5102d2fd97,كتلة الحرّة لحركة مشروع تونس,ARP-2014,unknown,2019-05-08,2019-10-05
TNP-00896,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2018-10-12
TNP-00896,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00897,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00276,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2017-12-30
TNP-00898,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00900,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00901,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00902,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2016-02-08
TNP-00902,BLC-b62977f0e44d,الكتلة الحرّة,ARP-2014,unknown,2016-02-08,2016-12-13
TNP-00902,BLC-8b5102d2fd97,كتلة الحرّة لحركة مشروع تونس,ARP-2014,unknown,2016-12-13,2019-10-05
TNP-00903,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2016-11-19,2016-12-13
TNP-00904,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2016-02-08
TNP-00904,BLC-b62977f0e44d,الكتلة الحرّة,ARP-2014,unknown,2016-02-08,2016-07-15
TNP-00904,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2016-07-15,2018-10-12
TNP-00904,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00905,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00906,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-05-08
TNP-00906,BLC-a26d44c82424,الائتلاف الوطني,ARP-2014,unknown,2019-05-08,2019-10-05
TNP-00907,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00908,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2016-04-12
TNP-00908,BLC-b62977f0e44d,الكتلة الحرّة,ARP-2014,unknown,2016-04-12,2016-12-13
TNP-00908,BLC-8b5102d2fd97,كتلة الحرّة لحركة مشروع تونس,ARP-2014,unknown,2016-12-13,2019-10-05
TNP-00285,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00909,BLC-2593809b7dc2,الإتحاد الوطني الحر,ARP-2014,unknown,2015-03-06,2016-09-16
TNP-00909,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2016-09-16,2016-09-16
TNP-00910,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2018-10-12
TNP-00910,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00911,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2016-02-08
TNP-00911,BLC-b62977f0e44d,الكتلة الحرّة,ARP-2014,unknown,2016-02-08,2016-12-13
TNP-00911,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2016-12-13,2017-05-29
TNP-00911,BLC-652eee77ed87,الكتلة الوطنية,ARP-2014,unknown,2017-05-29,2018-10-12
TNP-00911,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00912,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00289,BLC-1eb74c1905cc,الجبهة الشعبية,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00913,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00914,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00915,BLC-1eb74c1905cc,الجبهة الشعبية,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00295,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2016-02-08
TNP-00295,BLC-b62977f0e44d,الكتلة الحرّة,ARP-2014,unknown,2016-02-08,2016-12-13
TNP-00295,BLC-8b5102d2fd97,كتلة الحرّة لحركة مشروع تونس,ARP-2014,unknown,2016-12-13,2017-04-28
TNP-00295,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2017-04-28,2017-05-29
TNP-00295,BLC-652eee77ed87,الكتلة الوطنية,ARP-2014,unknown,2017-05-29,2018-10-12
TNP-00295,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00145,BLC-592be052778e,الكتلة الإجتماعية الديمقراطية,ARP-2014,unknown,2015-03-06,2016-07-15
TNP-00145,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2016-07-15,2016-08-15
TNP-00145,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2016-08-15,2017-04-28
TNP-00145,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2017-04-28,2017-07-05
TNP-00145,BLC-8b5102d2fd97,كتلة الحرّة لحركة مشروع تونس,ARP-2014,unknown,2017-07-05,2018-10-12
TNP-00145,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00916,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2017-12-30
TNP-00916,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2017-12-30,2018-10-12
TNP-00916,BLC-92c2c402d566,كتلة الولاء للوطن,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00917,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2016-02-08
TNP-00917,BLC-b62977f0e44d,الكتلة الحرّة,ARP-2014,unknown,2016-02-08,2016-12-13
TNP-00917,BLC-8b5102d2fd97,كتلة الحرّة لحركة مشروع تونس,ARP-2014,unknown,2016-12-13,2019-10-05
TNP-00918,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2017-04-28
TNP-00918,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2017-04-28,2017-05-29
TNP-00918,BLC-652eee77ed87,الكتلة الوطنية,ARP-2014,unknown,2017-05-29,2018-10-12
TNP-00918,BLC-66eb1e512f8a,الائتلاف الوطني,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00919,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00299,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00920,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00301,BLC-889c30eade24,حركة النهضة,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00303,BLC-8b5102d2fd97,كتلة الحرّة لحركة مشروع تونس,ARP-2014,unknown,2018-10-12,2019-10-05
TNP-00921,BLC-1eb74c1905cc,الجبهة الشعبية,ARP-2014,unknown,2015-03-06,2019-10-05
TNP-00305,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2015-03-06,2016-11-19
TNP-00305,BLC-de77eb4f8164,الكتلة الديمقراطية,ARP-2014,unknown,2016-11-19,2019-10-05
TNP-00922,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2015-08-01,2019-10-05
TNP-00923,BLC-2593809b7dc2,الإتحاد الوطني الحر,ARP-2014,unknown,2015-03-06,2016-04-12
TNP-00923,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2016-04-12,2016-05-14
TNP-00923,BLC-b8bc88af5d92,حركة نداء تونس,ARP-2014,unknown,2016-05-14,2016-11-19
TNP-00923,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2016-11-19,2017-04-28
TNP-00923,BLC-8b5102d2fd97,كتلة الحرّة لحركة مشروع تونس,ARP-2014,unknown,2017-04-28,2017-12-30
TNP-00923,BLC-d44a7a7102c2,غير المنتمين,ARP-2014,unknown,2017-12-30,2018-10-12
